#TimeStamp;TripTime;Type
42;17;O
49;26;O
55;31;O
56;24;O
62;14;O
63;19;O
158;37;O
165;20;O
166;25;O
172;26;O
198;22;O
203;25;O
232;15;O
265;22;O
266;17;O
292;19;O
312;14;O
331;16;O
358;18;O
365;27;O
388;27;O
390;17;O
414;19;O
454;24;O
472;26;O
477;15;O
493;19;O
495;23;O
530;16;O
541;15;O
541;11;O
583;18;O
597;26;O
601;7;O
601;26;O
618;19;O
631;18;O
674;24;O
682;12;O
688;20;O
697;22;O
716;20;O
737;21;O
766;23;O
767;21;O
779;26;O
807;16;O
811;14;O
819;16;O
847;14;O
849;19;O
854;22;O
904;24;O
905;26;O
925;30;O
933;34;O
938;22;O
950;34;O
996;14;O
998;19;O
1022;26;O
1025;19;O
1036;28;O
1063;28;O
1069;18;O
1078;19;O
1104;17;O
1118;20;O
1159;6;O
1162;23;O
1173;28;O
1195;51;O
1207;24;O
1210;24;O
1222;12;O
1230;22;O
1282;28;O
1289;22;O
1291;7;O
1315;21;O
1331;25;O
1345;7;O
1387;29;O
1395;11;O
1408;32;O
1428;25;O
1470;18;O
1488;16;O
1507;25;O
1522;21;O
1565;66;O
1575;31;O
1593;18;O
1610;23;O
1612;21;O
1638;12;O
1643;20;O
1660;15;O
1683;19;O
1689;17;O
1708;18;O
1723;16;O
1740;23;O
1742;27;O
1766;14;O
1795;22;O
