#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.95;0.43;100;0;0;0;0;0;0;0;0;0
1199.62;0.28;100;0;0;0;0;0;0;0;0;0
1799.84;0.15;100;0;0;0;0;0;0;0;0;0
