#TimeStamp;TripTime;Type
36;18;O
42;25;O
42;15;O
47;12;O
61;14;O
66;19;O
99;16;O
168;23;O
168;17;O
170;28;O
182;17;O
231;26;O
233;20;O
284;24;O
308;13;O
311;14;O
326;23;O
344;24;O
362;23;O
401;25;O
419;14;O
434;38;O
454;29;O
468;25;O
484;25;O
522;22;O
563;10;O
563;21;O
574;24;O
588;33;O
601;24;O
639;24;O
641;24;O
669;14;O
691;15;O
695;9;O
720;15;O
745;24;O
757;23;O
781;25;O
800;35;O
840;12;O
876;41;O
881;19;O
902;22;O
908;18;O
915;26;O
932;24;O
980;23;O
1007;11;O
1015;18;O
1044;20;O
1045;15;O
1064;17;O
1091;15;O
1099;21;O
1137;20;O
1145;22;O
1153;15;O
1172;13;O
1187;26;O
1198;16;O
1213;23;O
1236;13;O
1254;13;O
1275;20;O
1286;22;O
1314;25;O
1344;26;O
1344;15;O
1366;23;O
1370;24;O
1391;27;O
1427;23;O
1441;13;O
1457;13;O
1464;20;O
1467;27;O
1472;28;O
1536;12;O
1553;13;O
1557;18;O
1558;29;O
1564;39;O
1568;21;O
1618;15;O
1620;23;O
1640;19;O
1650;22;O
1679;10;O
1699;19;O
1701;15;O
1709;28;O
1709;11;O
1720;14;O
1739;14;O
1789;26;O
1794;22;O
