#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;94.18;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;94.99;0.09;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.91;94.99;0.21;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.99;94.99;0.23;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.84;94.99;0.26;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.88;94.99;0.3;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.76;94.99;0.33;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.76;94.99;0.36;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.98;94.99;0.38;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.89;94.99;0.41;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
599.83;94.99;0.44;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.87;94.99;0.46;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.9;94.99;0.49;PP/0.03,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
779.74;94.99;0.53;PP/0.03,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
839.7;94.99;0.56;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.71;94.99;0.59;PP/0.03,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
959.65;94.99;0.62;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1019.86;94.99;0.64;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1080;94.99;0.68;PP/0.04,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1139.77;94.95;0.7;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1199.82;94.88;0.73;PP/0.05,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1259.7;94.81;0.75;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1319.98;94.8;0.78;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1379.88;94.8;0.81;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1439.76;94.7;0.83;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1499.82;94.56;0.86;PP/0.07,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1559.97;94.48;0.89;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1619.96;94.48;0.92;PP/0.08,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1679.99;94.48;0.94;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.84;94.46;0.96;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.79;94.46;0.99;PP/0.09,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
