#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.31
59.96;20;200;0;54.24;0;59.96;0;0.3
119.62;20;200;0;91.14;0;118.11;0;0.41
179.96;20;200;0;116.84;0;165.08;0;0.48
239.96;20;200;0;159.76;0;218.42;0;0.46
299.81;20;200;0;191.62;0;284.48;0;0.4
359.71;20;200;0;163.77;0;333.81;0;0.53
419.8;20;200;0;196.8;0;390.83;0;0.54
479.94;20;200;0;225.34;0;392.58;0;0.58
539.85;20;200;0;259.91;0;481.04;0;0.51
599.66;20;200;0;282.98;0;529.69;0;0.52
659.87;20;200;0;300.67;0;546.76;0;0.56
719.78;20;200;0;330.55;0;623.89;0;0.58
779.99;20;200;0;309.34;0;583.3;0;0.53
839.79;20;200;0;292.06;0;630.59;0;0.55
899.71;200;200;0;303.19;0;607.62;0;0.67
959.71;200;200;0;294.46;0;678.28;0;0.61
1019.81;200;200;0;313.5;0;701.36;0;0.66
1079.99;200;200;0;315.75;0;729.84;0;0.71
1139.59;200;200;0;327.48;0;776.26;0;0.68
1199.64;200;200;0;355.84;0;787.62;0;0.69
1259.89;200;200;0;362.54;0;822.17;0;0.68
1319.94;200;200;0;400.36;0;855.52;0;0.74
1379.97;200;200;0;386.34;0;888.26;0;0.77
1439.8;200;200;0;398.62;0;968.79;0;0.73
1499.83;200;200;0;372.45;0;992.48;0;0.66
1559.93;200;200;0;407.27;0;1033.46;0;0.67
1619.9;200;200;0;363.33;0;1220.03;0;0.67
1679.6;200;200;0;374.46;0;1223.77;0;0.74
1739.92;200;200;0;406.35;0;1369.01;0;0.65
1799.74;200;200;0;450.59;0;1389.4;0;0.69
