#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;64;0;0;0;0;0;0.81
59.66;0;63;0;54.39;0;59.66;0;0.79
119.59;0;61;0;93.69;0;119.59;0;0.77
179.61;0;57;0;99.24;0;179.61;0;0.55
239.65;0;57;0;99.95;0;206.88;0;0.53
299.71;0;54;0;112.02;0;283.32;0;0.55
359.93;0;52;0;131.47;0;343.54;0;0.55
419.98;0;49;0;120.18;0;403.6;0;0.73
479.69;27;46;0;112.39;0;479.69;0;0.87
539.71;27;44;0;127.08;0;539.71;0;0.92
599.92;27;40;0;98.61;0;599.92;0;0.88
