#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;49.67;0.12;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.66;51.25;0.25;PP/0.02,TA/0.03,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.59;51.36;0.27;PP/0.02,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.61;52.4;0.29;PP/0.02,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.65;52.71;0.3;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
299.71;52.71;0.31;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
359.93;52.71;0.33;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
419.98;52.71;0.34;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
479.69;52.75;0.35;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
539.71;52.75;0.36;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
599.92;52.52;0.38;PP/0.03,TA/0.04,IS/0,PS/0,RB/0,OB/0.02,RP/0
