% time handles
0 0
10 0
20 0
30 1
40 1
50 1
60 1
70 1
80 2
90 2
100 3
110 4
120 4
130 5
140 4
150 4
160 3
170 2
180 2
190 2
200 3
210 3
220 4
230 4
240 4
250 4
260 4
270 3
280 2
290 2
300 2
310 1
320 1
330 2
340 2
350 3
360 3
370 3
380 3
390 3
400 4
410 3
420 3
430 3
440 3
450 3
460 3
470 3
480 3
490 4
500 3
510 2
520 1
530 1
540 2
550 2
560 3
570 4
580 4
590 4
600 3
