#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;95.67;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;95.67;0.13;PP/0.01,TA/0.07,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.97;95.67;0.22;PP/0.01,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
179.99;95.67;0.29;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
239.9;95.67;0.34;PP/0.01,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
299.98;95.67;0.37;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
359.67;95.67;0.41;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
419.6;95.67;0.45;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
479.86;95.67;0.48;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
539.86;95.67;0.51;PP/0.03,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
599.83;95.67;0.55;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
659.89;95.67;0.59;PP/0.03,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
719.92;95.67;0.61;PP/0.03,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
779.72;95.67;0.64;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
839.89;95.67;0.66;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
899.98;95.67;0.69;PP/0.04,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
959.81;95.63;0.73;PP/0.04,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1019.82;95.39;0.8;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1079.9;95.24;0.87;PP/0.05,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1139.85;95.17;0.9;PP/0.05,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1199.74;95.17;0.92;PP/0.05,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1259.71;95.17;0.96;PP/0.06,TA/0.39,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1319.95;95.17;1;PP/0.06,TA/0.4,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1379.71;95.17;1.02;PP/0.06,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1439.68;95.17;1.05;PP/0.07,TA/0.41,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1499.87;95.17;1.09;PP/0.07,TA/0.42,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1559.78;95.12;1.12;PP/0.08,TA/0.43,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
1619.98;94.81;1.15;PP/0.08,TA/0.43,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
1679.73;94.77;1.18;PP/0.08,TA/0.43,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
1739.79;94.75;1.2;PP/0.09,TA/0.44,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
1799.89;94.73;1.23;PP/0.09,TA/0.44,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
