#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
119.95;4;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
179.85;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
239.78;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.82;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
359.97;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
419.81;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
479.94;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
539.74;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
599.93;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
659.9;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.84;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
779.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.86;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.94;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
959.86;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1019.77;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1079.82;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1139.69;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1199.85;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1259.89;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1319.71;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.98;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1439.83;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1499.6;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1560;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
1619.65;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1679.74;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1739.63;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1799.7;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
