#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;91.49;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.77;91.57;0.1;PP/0,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.98;90.35;0.17;PP/0,TA/0.11,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
179.67;81.94;0.26;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.84;74.3;0.31;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.93;69.77;0.34;PP/0.01,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.88;66.24;0.36;PP/0.01,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.86;66;0.39;PP/0.01,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.94;65.8;0.42;PP/0.01,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
539.77;65.78;0.45;PP/0.02,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.97;65.78;0.48;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
659.83;65.7;0.51;PP/0.02,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.96;65.46;0.54;PP/0.02,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
779.97;65.35;0.56;PP/0.02,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
839.64;65.28;0.6;PP/0.02,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
900;65.27;0.63;PP/0.03,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
959.8;65.27;0.66;PP/0.03,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1019.67;65.27;0.69;PP/0.03,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1079.96;65.27;0.7;PP/0.03,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1139.96;65.27;0.73;PP/0.03,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1199.92;65.27;0.75;PP/0.04,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1259.84;65.27;0.78;PP/0.04,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1319.88;65.24;0.8;PP/0.04,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1379.86;65.17;0.82;PP/0.04,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1439.62;65.17;0.84;PP/0.05,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1499.99;64.98;0.87;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1559.6;64.83;0.9;PP/0.06,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1619.92;64.77;0.92;PP/0.06,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1679.72;64.61;0.95;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1739.91;64.5;0.97;PP/0.07,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1799.6;64.48;1;PP/0.07,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
