#TimeStamp;TripTime;Type
38;13;O
40;12;O
53;37;O
57;31;O
68;17;O
73;24;O
121;21;O
198;26;O
210;21;O
229;33;O
242;23;O
265;21;O
272;16;O
295;17;O
327;18;O
341;24;O
379;24;O
406;13;O
427;29;O
442;23;O
488;19;O
498;18;O
518;24;O
525;16;O
586;31;O
587;17;O
597;34;O
606;16;O
642;21;O
667;17;O
716;21;O
743;22;O
754;19;O
759;27;O
760;28;O
801;25;O
814;21;O
834;20;O
859;21;O
892;26;O
893;14;O
952;23;O
955;23;O
959;25;O
975;14;O
1006;27;O
1038;24;O
1050;16;O
1058;14;O
1085;20;O
1111;19;O
1169;19;O
1173;19;O
1178;37;O
1184;11;O
1196;33;O
1210;27;O
1240;12;O
1271;36;O
1285;23;O
1292;24;O
1297;35;O
1308;13;O
1349;13;O
1382;28;O
1390;22;O
1397;14;O
1407;24;O
1409;18;O
1446;17;O
1446;10;O
1488;18;O
1497;17;O
1504;12;O
1523;17;O
1555;30;O
1582;21;O
1586;62;O
1591;22;O
1619;26;O
1628;16;O
1662;13;O
1667;21;O
1673;19;O
1693;23;O
1707;14;O
1711;32;O
1735;24;O
1752;19;O
1756;16;O
1773;26;O
1782;18;O
