#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
719.7;0;33;1;3;0/719.7;0/235.31,1/291.92,2/253.35;0/719.7;0/719.7,1/719.7,2/719.7;0/0;0/14,1/10,2/11;0/0;0/16,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/11,1/11,2/11;0/0;0/127,1/113,2/122
779.98;0;35;1;3;0/779.98;0/280.64,1/338.11,2/300.15;0/779.98;0/779.98,1/779.98,2/779.98;0/0;0/14,1/7,2/10;0/0;0/17,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/12,1/12,2/11;0/0;0/130,1/116,2/125
839.9;0;39;1;3;0/839.9;0/306.62,1/354.7,2/316.56;0/839.9;0/839.9,1/839.9,2/839.9;0/0;0/14,1/10,2/10;0/0;0/16,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/13,1/13,2/13;0/0;0/139,1/128,2/137
899.96;0;42;1;3;0/899.96;0/315.94,1/377.2,2/325.26;0/899.96;0/899.96,1/899.96,2/899.96;0/0;0/15,1/11,2/11;0/0;0/17,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/14,1/14,2/14;0/0;0/152,1/137,2/150
959.79;0;46;1;3;0/959.79;0/368.15,1/402.63,2/369.64;0/959.79;0/959.79,1/959.79,2/959.79;0/0;0/14,1/11,2/11;0/0;0/17,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/15,1/16,2/15;0/0;0/154,1/147,2/154
1019.79;0;50;1;3;0/1019.79;0/405.24,1/412.56,2/394.75;0/1019.79;0/1019.79,1/1019.79,2/1019.79;0/0;0/16,1/10,2/14;0/0;0/17,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/16;0/0;0/160,1/160,2/163
1079.6;0;54;1;3;0/1079.6;0/461.18,1/431.81,2/416.01;0/1079.6;0/1079.6,1/1079.6,2/1079.6;0/0;0/12,1/14,2/16;0/0;0/19,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/18,1/18,2/18;0/0;0/161,1/171,2/174
1139.67;0;57;1;3;0/1139.67;0/509.22,1/465.1,2/472.98;0/1139.67;0/1139.67,1/1139.67,2/1139.67;0/0;0/9,1/11,2/12;0/0;0/18,1/16,2/18;0/0;0/2,1/2,2/2;0/0;0/20,1/19,2/18;0/0;0/165,1/177,2/174
1199.61;0;61;1;3;0/1199.61;0/516.3,1/490.46,2/486.96;0/1199.61;0/1199.61,1/1199.61,2/1199.61;0/0;0/10,1/14,2/11;0/0;0/14,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/20;0/0;0/178,1/186,2/187
1259.96;0;64;1;3;0/1259.96;0/550.19,1/527.18,2/517.15;0/1259.96;0/1259.96,1/1259.96,2/1259.96;0/0;0/10,1/15,2/13;0/0;0/14,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/21;0/0;0/185,1/193,2/194
1319.94;0;69;1;3;0/1319.94;0/577.29,1/580.95,2/560.27;0/1319.94;0/1319.94,1/1319.94,2/1319.94;0/0;0/11,1/12,2/12;0/0;0/16,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/23;0/0;0/194,1/194,2/199
1379.86;0;73;1;3;0/1379.86;0/593.2,1/622.9,2/576.02;0/1379.86;0/1379.86,1/1379.86,2/1379.86;0/0;0/18,1/12,2/11;0/0;0/18,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/24,1/25,2/24;0/0;0/205,1/199,2/211
1439.9;0;76;1;3;0/1439.9;0/637.63,1/677.97,2/611.27;0/1439.9;0/1439.9,1/1439.9,2/1439.9;0/0;0/15,1/12,2/10;0/0;0/16,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/25;0/0;0/210,1/200,2/217
1499.78;0;80;1;3;0/1499.78;0/655.57,1/708.51,2/622.95;0/1499.78;0/1499.78,1/1499.78,2/1499.78;0/0;0/16,1/13,2/12;0/0;0/18,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/26,1/28,2/26;0/0;0/220,1/208,2/230
1559.9;0;83;1;3;0/1559.9;0/702.58,1/766.69,2/648.49;0/1559.9;0/1559.9,1/1559.9,2/1559.9;0/0;0/11,1/10,2/14;0/0;0/16,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/28,2/27;0/0;0/224,1/208,2/239
1619.97;0;87;1;3;0/1619.97;0/726.17,1/811.62,2/694.27;0/1619.97;0/1619.97,1/1619.97,2/1619.97;0/0;0/11,1/12,2/10;0/0;0/16,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/30,2/28;0/0;0/233,1/212,2/242
1679.96;0;92;1;3;0/1679.96;0/778.52,1/853.77,2/727.27;0/1679.96;0/1679.96,1/1679.96,2/1679.96;0/0;0/10,1/9,2/9;0/0;0/16,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/30,1/32,2/30;0/0;0/235,1/217,2/249
1739.99;0;96;1;3;0/1739.99;0/795.51,1/870.96,2/756.1;0/1739.99;0/1739.99,1/1739.99,2/1739.99;0/0;0/14,1/8,2/12;0/0;0/17,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/32,1/33,2/31;0/0;0/247,1/228,2/257
1799.98;0;100;1;3;0/1799.98;0/836.38,1/895.44,2/793.07;0/1799.98;0/1799.98,1/1799.98,2/1799.98;0/0;0/11,1/10,2/13;0/0;0/14,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/33,1/34,2/33;0/0;0/252,1/238,2/264
