#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1199.96;0;61;1;3;0/1199.96;0/538.07,1/497.87,2/464.99;0/1199.96;0/1199.96,1/1199.96,2/1199.96;0/0;0/11,1/10,2/10;0/0;0/11,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/20;0/0;0/173,1/183,2/192
1259.7;0;63;1;3;0/1259.7;0/596.76,1/549.93,2/499.47;0/1259.7;0/1259.7,1/1259.7,2/1259.7;0/0;0/7,1/8,2/12;0/0;0/12,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/21;0/0;0/173,1/185,2/198
1319.99;0;68;1;3;0/1319.99;0/633.57,1/575.75,2/536.83;0/1319.99;0/1319.99,1/1319.99,2/1319.99;0/0;0/8,1/8,2/15;0/0;0/11,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/22,2/23;0/0;0/180,1/194,2/204
1379.97;0;71;1;3;0/1379.97;0/655.78,1/621.38,2/594.19;0/1379.97;0/1379.97,1/1379.97,2/1379.97;0/0;0/10,1/6,2/12;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/23,2/24;0/0;0/189,1/198,2/205
1439.97;0;74;1;3;0/1439.97;0/700.89,1/639.07,2/603.43;0/1439.97;0/1439.97,1/1439.97,2/1439.97;0/0;0/9,1/14,2/14;0/0;0/12,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/25,1/24,2/25;0/0;0/193,1/209,2/219
1499.89;0;76;1;3;0/1499.89;0/737.98,1/685.08,2/659.47;0/1499.89;0/1499.89,1/1499.89,2/1499.89;0/0;0/8,1/7,2/11;0/0;0/11,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/26,1/25,2/25;0/0;0/199,1/213,2/219
1559.9;0;80;1;3;0/1559.9;0/775.05,1/691.41,2/672.71;0/1559.9;0/1559.9,1/1559.9,2/1559.9;0/0;0/10,1/13,2/13;0/0;0/12,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/26,2/26;0/0;0/205,1/227,2/231
1619.84;0;82;1;3;0/1619.84;0/815.87,1/737.88,2/717.19;0/1619.84;0/1619.84,1/1619.84,2/1619.84;0/0;0/9,1/9,2/14;0/0;0/14,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/29,1/26,2/27;0/0;0/210,1/230,2/235
1679.92;0;87;1;3;0/1679.92;0/844.47,1/753.59,2/769.31;0/1679.92;0/1679.92,1/1679.92,2/1679.92;0/0;0/10,1/11,2/15;0/0;0/12,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/30,1/28,2/29;0/0;0/218,1/242,2/237
1739.85;0;90;1;3;0/1739.85;0/892.53,1/768.64,2/820.23;0/1739.85;0/1739.85,1/1739.85,2/1739.85;0/0;0/8,1/13,2/14;0/0;0/11,1/14,2/21;0/0;0/2,1/2,2/2;0/0;0/31,1/28,2/31;0/0;0/221,1/253,2/240
1799.99;0;95;1;3;0/1799.99;0/933.41,1/821.06,2/839.66;0/1799.99;0/1799.99,1/1799.99,2/1799.99;0/0;0/12,1/14,2/13;0/0;0/13,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/33,1/30,2/32;0/0;0/226,1/255,2/250
