#TimeStamp;TripTime;Type
32;10;O
40;11;O
54;30;O
56;14;O
63;13;O
69;19;O
125;20;O
128;32;O
166;18;O
169;14;O
175;21;O
230;18;O
237;17;O
266;22;O
267;17;O
272;22;O
316;22;O
331;22;O
360;25;O
366;24;O
380;13;O
393;25;O
408;16;O
420;23;O
450;17;O
468;16;O
479;14;O
512;12;O
530;21;O
553;20;O
558;11;O
598;21;O
599;33;O
603;26;O
642;23;O
673;22;O
684;12;O
691;24;O
716;26;O
732;14;O
751;21;O
770;15;O
771;13;O
791;18;O
793;15;O
839;19;O
843;17;O
846;21;O
861;26;O
885;18;O
915;15;O
929;42;O
939;27;O
963;21;O
971;22;O
981;14;O
982;20;O
1033;18;O
1035;10;O
1065;19;O
1065;21;O
1081;22;O
1122;25;O
1124;14;O
1131;7;O
1165;66;O
1182;26;O
1187;13;O
1214;17;O
1225;7;O
1253;20;O
1255;11;O
1257;16;O
1290;44;O
1290;19;O
1320;19;O
1332;24;O
1356;20;O
1377;26;O
1397;7;O
1409;28;O
1432;12;O
1448;18;O
1463;20;O
1475;27;O
1479;26;O
1487;16;O
1528;22;O
1530;17;O
1547;21;O
1557;19;O
1570;31;O
1594;31;O
1617;20;O
1618;14;O
1652;21;O
1667;14;O
1668;7;O
1689;25;O
1692;12;O
1716;15;O
1719;21;O
1734;17;O
1749;22;O
1771;13;O
