#TimeStamp;TripTime;Type
40;22;O
46;25;O
48;26;O
48;22;O
66;12;O
80;22;O
144;15;O
178;22;O
184;16;O
185;21;O
208;15;O
221;18;O
222;26;O
300;26;O
309;23;O
316;20;O
334;32;O
351;13;O
397;31;O
408;34;O
413;15;O
430;38;O
447;21;O
461;13;O
503;21;O
527;16;O
530;7;O
555;22;O
571;24;O
595;26;O
596;16;O
606;16;O
629;13;O
655;27;O
666;23;O
682;15;O
692;17;O
693;20;O
734;13;O
737;21;O
761;28;O
789;19;O
801;38;O
804;15;O
841;18;O
875;28;O
881;17;O
899;28;O
905;20;O
918;21;O
971;25;O
992;16;O
996;20;O
1012;20;O
1057;38;O
1060;17;O
1080;25;O
1089;19;O
1097;17;O
1153;13;O
1161;33;O
1173;30;O
1183;15;O
1192;16;O
1197;24;O
1219;20;O
1260;21;O
1293;20;O
1300;33;O
1311;13;O
1312;22;O
1319;7;O
1378;15;O
1393;18;O
1398;21;O
1399;14;O
1415;19;O
1447;17;O
1459;22;O
1464;15;O
1469;21;O
1487;26;O
1496;21;O
1516;13;O
1521;22;O
1547;21;O
1547;22;O
1571;11;O
1577;20;O
1595;30;O
1602;22;O
1658;27;O
1671;16;O
1672;27;O
1675;18;O
1685;21;O
1741;25;O
1754;19;O
1759;24;O
1766;27;O
1767;24;O
1774;15;O
