#TimeStamp;DistanceTraveled
59.89;204.21
119.87;59.88
179.59;158.79
239.58;94.99
299.79;133.61
359.86;188.39
419.82;192.64
479.68;103.31
539.89;162.32
599.81;179.86
659.86;154.01
719.9;156.59
779.82;182.59
839.99;148.42
899.9;154.61
959.91;123.41
1019.91;164.96
1079.66;163.45
1139.72;166.42
1199.98;199.88
1259.96;122.33
1319.89;183.11
1379.88;111.94
1439.84;210.66
1499.81;225.87
1559.69;220.82
1619.96;145.12
1679.96;174.28
1739.95;184.11
1799.95;171.87
