#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;101.53;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.89;101.53;0.08;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.87;101.45;0.2;PP/0,TA/0.13,IS/0,PS/0.07,RB/0,OB/0.01,RP/0
179.59;101.31;0.27;PP/0.01,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
239.58;101.31;0.32;PP/0.01,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
299.79;101.31;0.36;PP/0.01,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.86;101.31;0.39;PP/0.01,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
419.82;101.31;0.49;PP/0.02,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
479.68;101.31;0.57;PP/0.02,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
539.89;101.31;0.62;PP/0.02,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
599.81;101.21;0.67;PP/0.03,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
659.86;101.13;0.7;PP/0.03,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
719.9;101.12;0.74;PP/0.03,TA/0.38,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
779.82;101.12;0.78;PP/0.04,TA/0.39,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
839.99;100.96;0.81;PP/0.04,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
899.9;100.93;0.84;PP/0.04,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
959.91;100.73;0.88;PP/0.05,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1019.91;100.73;0.91;PP/0.05,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1079.66;100.73;0.94;PP/0.05,TA/0.43,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1139.72;100.73;0.98;PP/0.05,TA/0.44,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1199.98;100.64;1;PP/0.06,TA/0.44,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1259.96;100.52;1.03;PP/0.06,TA/0.45,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1319.89;100.34;1.05;PP/0.06,TA/0.45,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1379.88;100.25;1.08;PP/0.06,TA/0.46,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1439.84;100.19;1.1;PP/0.07,TA/0.47,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1499.81;100.19;1.13;PP/0.07,TA/0.47,IS/0,PS/0.17,RB/0,OB/0.09,RP/0
1559.69;99.99;1.15;PP/0.07,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1619.96;99.93;1.17;PP/0.07,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1679.96;99.93;1.19;PP/0.08,TA/0.49,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1739.95;99.79;1.22;PP/0.08,TA/0.49,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1799.95;99.7;1.24;PP/0.08,TA/0.49,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
