#TimeStamp;TripTime;Type
41;19;O
45;16;O
46;26;O
48;11;O
63;18;O
67;13;O
138;16;O
140;24;O
141;13;O
147;17;O
153;33;O
160;26;O
223;28;O
226;14;O
240;18;O
255;30;O
287;14;O
289;32;O
312;15;O
326;25;O
340;21;O
382;23;O
409;30;O
436;19;O
441;26;O
470;17;O
501;19;O
509;18;O
511;32;O
525;21;O
568;18;O
578;44;O
585;18;O
610;17;O
639;22;O
648;28;O
665;26;O
683;20;O
685;24;O
733;30;O
743;24;O
760;24;O
775;18;O
784;21;O
797;17;O
813;18;O
858;18;O
866;21;O
896;25;O
917;22;O
926;17;O
972;11;O
973;15;O
977;27;O
992;14;O
1019;17;O
1027;28;O
1068;28;O
1077;19;O
1109;21;O
1110;18;O
1139;13;O
1139;22;O
1165;23;O
1187;24;O
1192;27;O
1204;14;O
1215;34;O
1224;21;O
1272;18;O
1283;28;O
1304;23;O
1317;19;O
1321;7;O
1355;13;O
1358;20;O
1377;14;O
1393;22;O
1425;18;O
1432;20;O
1450;23;O
1459;24;O
1490;19;O
1498;20;O
1512;25;O
1527;23;O
1533;22;O
1540;13;O
1554;20;O
1560;13;O
1588;12;O
1596;21;O
1632;22;O
1640;25;O
1648;14;O
1649;14;O
1668;22;O
1681;19;O
1731;28;O
1732;24;O
1738;26;O
1751;20;O
1754;16;O
1761;15;O
