#TimeStamp;DistanceTraveled
59.76;218.7
119.99;116.88
179.6;161.22
239.97;126.67
299.99;125.44
359.91;168.89
419.97;174.64
479.98;168.12
539.96;152.64
599.74;167.04
659.86;182.4
719.89;147.82
779.8;140.44
839.63;201.15
899.67;207.62
959.67;177.12
1019.68;149.65
1079.87;175.16
1139.75;198.8
1199.98;187.17
1259.94;148.3
1319.9;194.74
1379.71;201.09
1439.84;170.51
1499.85;194.22
1559.78;172.87
1619.99;201.23
1679.83;192.01
1739.74;184.36
1799.85;212.17
