#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
53.86;0;53.86;53.86;-9247.6
55.03;2;55.03;55.03;-9756.24
58.74;1;58.74;58.74;-9575.29
73.78;0;73.78;73.78;-9265.54
75.07;2;75.07;75.07;-9730.01
84.29;0;84.29;30.34;-10046.24
84.91;1;84.91;84.91;-9583.36
85.31;2;85.31;85.31;-9745.2
94.63;0;94.63;40.68;-10271.63
94.87;1;94.87;20.76;-10377.24
95.67;2;95.67;41.73;-9895.69
104.76;0;104.76;30.65;-10596.18
105.03;1;105.03;105.03;-9299.04
106.05;2;106.05;50.97;-10186.36
115.18;0;115.18;30.65;-11930.86
115.54;1;115.54;56.6;-9888.3
116.14;2;116.14;40.94;-10326.47
125.96;1;125.96;31.1;-10302.68
126.05;2;126.05;40.69;-10471.53
135.28;0;135.28;20.06;-9906.43
136.29;1;136.29;41.26;-10944.87
136.34;2;136.34;40.55;-10587.01
145.79;0;145.79;30.57;-10359.7
146.57;1;146.57;41.36;-11158.01
146.89;2;146.89;40.69;-10876.84
156.02;0;156.02;20.56;-10377.95
156.4;1;156.4;40.77;-12466.15
157.4;2;157.4;41.11;-11038.13
166.92;1;166.92;166.92;-9245.36
167.63;2;71.85;41.3;-11043.51
176.06;0;176.06;176.06;-9070.95
178.1;2;178.1;41.34;-11071.08
186.12;0;186.12;186.12;-9203.73
186.95;1;186.95;30.89;-11486.87
188.78;2;42.02;41.6;-11091.36
196.72;0;196.72;40.66;-9828.22
197.34;1;197.34;40.54;-11864.97
199.11;2;123.91;41.51;-11481.53
206.96;0;206.96;50.9;-9636.56
207.72;1;207.72;40.75;-12013.91
209.53;2;124.16;41.51;-11697.51
217.71;0;217.71;41.6;-9855.38
218.17;1;218.17;31.17;-12198.03
220;2;166.05;41.56;-12598.57
238.31;1;238.31;238.31;-9393.99
248;0;248;248;-8845.86
250.19;2;250.19;250.19;-9504.32
268.82;1;268.82;30.13;-10820.14
270.46;2;270.46;31.78;-10057.8
278.64;1;278.64;39.95;-10250.49
281;2;281;30.48;-10874.77
288.32;0;288.32;49.63;-10250.15
289.2;1;289.2;142.45;-9189.61
291.43;2;291.43;20.7;-11135.71
298.87;0;298.87;298.87;-8600.98
299.01;1;142.95;80.75;-9743.9
301.43;2;301.43;301.43;-9392.15
309.29;0;309.29;309.29;-9034.52
309.39;1;58.86;30.48;-11488.49
311.89;2;311.89;22.88;-10539.19
319.69;1;162.1;40.78;-10715.14
322.35;2;322.35;30.88;-11298.59
332.14;2;176.08;30.63;-11575.52
340;1;340;132.15;-9512.38
342.48;2;342.48;143.2;-9320.74
349.19;0;349.19;349.19;-8670.02
362.83;2;362.83;30.38;-10943.24
370.1;1;370.1;233.77;-10411.99
