#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.18
59.98;200;200;0;55.1;0;59.98;0;0.18
119.98;200;200;0;103.59;0;119.98;0;0.18
179.71;200;200;0;129.07;0;179.71;0;0.2
239.82;200;200;0;170.21;0;230.89;0;0.2
299.71;200;200;0;202.83;0;291.63;0;0.15
359.95;200;200;0;218.09;0;352.1;0;0.13
419.62;200;200;0;245.39;0;404.79;0;0.16
479.98;200;200;0;244.06;0;435.69;0;0.28
539.74;200;200;0;294.87;0;495.93;0;0.3
599.59;200;200;0;285.07;0;501.21;0;0.4
659.98;200;200;0;319.29;0;591.1;0;0.36
719.92;200;200;0;345.03;0;641.49;0;0.39
779.9;200;200;0;313.88;0;686.15;0;0.34
839.96;200;200;0;348.22;0;702.56;0;0.37
899.98;200;200;0;339.28;0;758.99;0;0.35
959.65;200;200;0;318.48;0;770.15;0;0.33
1019.65;200;200;0;324.95;0;818.07;0;0.33
1079.98;200;200;0;333.24;0;821.5;0;0.36
1139.73;200;200;0;361.06;0;984.14;0;0.29
1199.87;200;200;0;384.06;0;1044.24;0;0.29
1259.65;200;200;0;388.15;0;1074.91;0;0.35
1319.93;200;200;0;414.89;0;1092;0;0.43
1379.96;200;200;0;420.39;0;1066.56;0;0.49
1439.98;200;188;0;469.56;0;1117.95;0;0.42
1499.79;200;174;0;469.01;0;1080.12;0;0.5
1559.89;200;154;0;478.69;0;1227.21;0;0.5
1620;200;152;0;505.62;0;1306.61;0;0.51
1679.79;200;146;0;440.42;0;1359.15;0;0.54
1739.74;200;138;0;438.55;0;1346.06;0;0.56
1799.66;200;123;0;413.94;0;1410.93;0;0.58
