#TimeStamp;TripTime;Type
39;14;O
43;22;O
45;27;O
61;24;O
64;18;O
69;25;O
115;15;O
117;23;O
137;28;O
140;11;O
159;24;O
171;27;O
199;21;O
204;9;O
205;19;O
238;18;O
275;34;O
294;25;O
330;36;O
335;29;O
341;19;O
342;18;O
371;21;O
420;23;O
426;25;O
432;17;O
459;21;O
462;19;O
493;43;O
497;17;O
513;26;O
524;26;O
572;31;O
575;23;O
603;21;O
606;22;O
636;16;O
646;27;O
669;27;O
686;20;O
705;23;O
714;17;O
749;18;O
786;15;O
793;25;O
803;14;O
830;14;O
833;26;O
852;24;O
900;16;O
904;13;O
922;16;O
933;16;O
937;14;O
963;26;O
979;16;O
981;15;O
996;13;O
1012;15;O
1049;17;O
1060;17;O
1065;24;O
1070;20;O
1084;15;O
1143;29;O
1156;14;O
1158;23;O
1188;26;O
1196;18;O
1211;23;O
1232;27;O
1250;20;O
1264;13;O
1292;12;O
1297;26;O
1298;18;O
1311;25;O
1334;16;O
1345;18;O
1376;25;O
1387;30;O
1391;13;O
1400;24;O
1427;18;O
1453;16;O
1478;12;O
1492;17;O
1503;7;O
1512;29;O
1536;20;O
1547;14;O
1561;21;O
1592;16;O
1608;18;O
1630;16;O
1640;25;O
1644;26;O
1652;30;O
1679;21;O
1692;17;O
1715;15;O
1728;21;O
1745;29;O
1756;26;O
1760;19;O
1792;18;O
