#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.72;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;112.72;0.15;PP/0,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
119.98;112.39;0.21;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.71;112.39;0.25;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.82;112.39;0.29;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.71;112.39;0.33;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.95;112.23;0.36;PP/0.02,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.62;112;0.38;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
479.98;112;0.42;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.74;112;0.44;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.59;112;0.48;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
659.98;112;0.51;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
719.92;112;0.53;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
779.9;112;0.56;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.96;112;0.58;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
899.98;112;0.62;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
959.65;111.94;0.64;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1019.65;111.71;0.67;PP/0.04,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1079.98;111.64;0.69;PP/0.04,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1139.73;111.63;0.71;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
1199.87;111.63;0.74;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1259.65;111.63;0.77;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1319.93;111.39;0.79;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1379.96;111.09;0.82;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1439.98;111.04;0.84;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1499.79;111.02;0.87;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.89;110.99;0.88;PP/0.06,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1620;110.97;0.91;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1679.79;110.97;0.93;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1739.74;110.97;0.95;PP/0.07,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1799.66;110.77;0.97;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
