#TimeStamp;DistanceTraveled
59.97;249.68
119.76;121.69
179.97;91.24
239.9;114.63
299.92;118.8
359.92;88.39
419.82;73.95
479.97;124.64
539.73;116.64
599.9;137.51
659.79;180.13
719.88;152.86
779.87;115.01
839.72;184.29
899.9;130.33
959.66;212.97
1019.81;96.42
1079.61;125.7
1139.62;124.12
1199.97;159.23
1259.95;169.36
1319.94;132.37
1379.62;165.25
1439.9;211.04
1499.79;155.62
1559.97;206.6
1619.92;209.45
1679.61;220.13
1739.96;190.08
1799.98;210.34
