#TimeStamp;DistanceTraveled
59.86;764.61
119.84;565.58
179.73;359.41
239.7;409.37
299.8;349.86
359.92;412.81
419.92;415.75
479.58;319.82
539.99;448.32
599.74;399.22
659.74;432.11
719.81;365.37
779.96;407.67
839.67;340.88
899.82;346.75
959.86;366.9
1019.97;338.53
1079.67;349.2
1139.84;418.69
1199.66;381.48
1259.61;433.75
1319.98;422.1
1379.9;402.12
1439.91;460.69
1499.91;368.05
1559.73;416.26
1619.82;476.22
1679.72;378.23
1739.97;377.37
1799.9;388.25
