#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
48.26;2;48.26;48.26;-9777.94
52.55;2;52.55;52.55;-9777.96
61.26;0;61.26;61.26;-9328.59
62.43;1;62.43;62.43;-9341.65
65.68;0;65.68;17.18;-9938.17
66.89;1;66.89;66.89;-9345.39
70.3;0;70.3;8.72;-9954.63
70.8;1;70.8;9.21;-9985.57
74.59;0;74.59;8.59;-10099.72
77.23;2;77.23;77.23;-9677.28
78.84;0;78.84;8.46;-10455.13
81.43;2;32.93;28.51;-9412.47
83.14;0;83.14;8.34;-10839.39
85.85;2;85.85;15.47;-10419.34
87.73;0;87.73;8.52;-11586.08
90;2;90;12.37;-10439.13
91.96;0;91.96;8.57;-11970.35
94.03;1;94.03;94.03;-9574.24
94.03;2;94.03;12.35;-10600.56
95.86;0;95.86;8.05;-12125.77
98.06;1;98.06;98.06;-9564.07
98.06;2;16.38;12.17;-12203.26
100.03;0;100.03;8;-12316.18
102.15;2;102.15;12.11;-12696.33
104.12;0;104.12;8.03;-12325.58
111.04;0;111.04;111.04;-8788.81
117.91;1;117.91;36.23;-11446
119.25;0;119.25;119.25;-9127.76
122.26;1;30.23;28.17;-10356.4
123.12;0;70.2;18.94;-9321.18
127.34;0;127.34;16.05;-10003.19
131.32;0;65.31;20.03;-9552.76
134.41;1;12;11.95;-11044.41
135.25;2;135.25;135.25;-9558.32
135.32;0;17.12;15.99;-9869.73
139.44;2;139.44;139.44;-9576.64
139.51;0;139.51;16.13;-10321.16
143.55;0;143.55;16.13;-10361.94
143.64;1;143.64;143.64;-9315.15
147.3;2;147.3;45.1;-10941.66
147.6;0;147.6;16.13;-10431.77
151.47;2;49.28;20.01;-9686.28
151.6;0;151.6;16.09;-10699.48
151.73;1;151.73;33.53;-11987.75
155.71;0;33.26;16.16;-10843.98
160.18;1;160.18;20.67;-9831.18
164.35;1;164.35;20.47;-10433.23
168.02;0;16.09;15.67;-10821.7
168.63;1;29.12;16.71;-10509.83
172.59;2;97.8;74.46;-10235.69
172.68;1;172.68;12.3;-10550.67
176.53;2;176.53;176.53;-9601.29
177.34;1;98.12;12.88;-11017.24
180.91;2;49.45;41.4;-10887.74
181.1;0;181.1;181.1;-8912.76
181.46;1;13.28;12.75;-10371.56
185.29;0;185.29;185.29;-9158.52
185.72;1;185.72;12.74;-11009.81
189.38;0;189.38;37.69;-10103.03
190.1;1;190.1;12.7;-11059.08
194.52;1;124.14;12.7;-11481.31
197.84;0;197.84;21.16;-12224.48
198.94;1;13.57;13.02;-9670.41
203.13;1;132.08;12.79;-11689.6
205.17;2;205.17;37;-11434.65
207.23;1;207.23;12.47;-11838.81
209.27;2;41.09;36.63;-11506.26
211.35;1;211.35;12.18;-11909.37
215.81;1;167.31;12.52;-12597.31
217.27;2;19.18;18.76;-10494.6
