#TimeStamp;TripTime;Type
38;13;O
40;25;O
50;27;O
57;10;O
83;28;O
84;18;O
175;13;O
189;25;O
198;19;O
218;14;O
221;18;O
224;19;O
280;19;O
293;36;O
315;12;O
340;30;O
368;19;O
373;19;O
379;32;O
400;21;O
414;24;O
466;15;O
469;17;O
481;34;O
516;23;O
517;24;O
538;7;O
556;18;O
590;18;O
609;19;O
613;20;O
653;25;O
659;17;O
672;35;O
680;18;O
722;23;O
726;33;O
747;28;O
772;25;O
786;27;O
791;31;O
852;23;O
866;29;O
871;19;O
908;13;O
914;21;O
939;29;O
947;16;O
975;25;O
1020;31;O
1026;29;O
1039;15;O
1046;15;O
1056;31;O
1087;17;O
1118;24;O
1122;22;O
1130;18;O
1143;23;O
1155;23;O
1212;17;O
1215;19;O
1244;21;O
1251;18;O
1286;29;O
1295;20;O
1303;38;O
1333;25;O
1348;20;O
1349;25;O
1416;13;O
1422;12;O
1435;17;O
1446;28;O
1451;19;O
1453;24;O
1505;22;O
1506;19;O
1522;21;O
1532;30;O
1543;16;O
1567;23;O
1583;22;O
1598;21;O
1609;15;O
1618;34;O
1644;23;O
1667;20;O
1674;24;O
1684;13;O
1698;26;O
1724;24;O
1745;25;O
1759;18;O
1781;26;O
1787;26;O
1792;15;O
