#TimeStamp;TripTime;Type
41;14;O
42;24;O
42;17;O
48;26;O
62;16;O
74;20;O
140;19;O
151;13;O
170;18;O
177;18;O
202;22;O
224;14;O
244;27;O
262;22;O
277;37;O
283;19;O
352;21;O
354;27;O
363;27;O
371;20;O
396;26;O
417;30;O
456;18;O
465;14;O
475;15;O
518;24;O
523;24;O
544;13;O
568;21;O
595;15;O
600;12;O
622;25;O
653;21;O
687;29;O
692;25;O
703;20;O
723;24;O
738;22;O
802;20;O
813;28;O
822;20;O
886;35;O
905;10;O
911;15;O
912;28;O
914;16;O
934;31;O
975;23;O
986;30;O
993;17;O
1016;23;O
1033;21;O
1068;32;O
1095;15;O
1110;21;O
1111;25;O
1141;14;O
1160;21;O
1167;19;O
1193;25;O
1196;24;O
1236;21;O
1238;21;O
1248;20;O
1273;19;O
1300;20;O
1300;27;O
1332;26;O
1357;15;O
1374;8;O
1386;29;O
1392;27;O
1405;20;O
1414;18;O
1456;22;O
1467;25;O
1493;23;O
1510;18;O
1526;25;O
1548;33;O
1569;21;O
1580;10;O
1586;33;O
1609;22;O
1637;18;O
1663;29;O
1664;17;O
1670;23;O
1689;19;O
1691;22;O
1723;19;O
1733;23;O
1740;16;O
1759;15;O
1767;17;O
1789;24;O
1800;13;O
