#TimeStamp;Bot;Pod;OutputStation
34.87;0;56;1
36.79;2;10;0
44.87;0;56;1
46.89;2;10;0
51.88;1;21;2
55.08;3;20;1
56.93;2;10;0
61.71;1;21;2
65.12;3;20;1
67;2;10;0
72.02;1;21;2
75.35;3;20;1
77.46;2;10;0
82.44;1;21;2
85.39;8;44;1
87.5;2;10;0
92.86;1;21;2
95.47;8;44;1
97.53;2;10;0
103.02;1;21;2
105.27;8;44;1
107.53;2;10;0
113.44;1;21;2
115.42;8;44;1
117.32;6;54;0
123.65;1;21;2
125.43;8;44;1
127.68;7;47;0
134.07;1;21;2
135.51;8;44;1
137.72;7;47;0
144.4;1;21;2
145.56;8;44;1
148.02;7;47;0
154.76;1;21;2
155.98;8;44;1
158.25;7;47;0
165.12;1;21;2
165.96;8;44;1
168.42;7;47;0
175.54;1;21;2
176.25;8;44;1
178.52;7;47;0
185.96;4;0;2
186.67;0;40;1
188.94;9;28;0
196.28;4;0;2
197.05;0;40;1
198.99;9;28;0
206.4;4;0;2
206.98;0;40;1
209.06;9;28;0
216.48;5;51;2
217.33;0;40;1
219.43;9;28;0
226.82;5;51;2
227.75;0;40;1
229.48;9;28;0
237.03;5;51;2
238.17;0;40;1
239.55;9;28;0
247.06;5;51;2
248.59;0;40;1
249.99;9;28;0
257.16;5;51;2
258.64;3;53;1
260.13;9;28;0
267.12;5;51;2
269.06;3;53;1
270.47;9;28;0
277.47;5;51;2
279.48;3;53;1
280.52;9;28;0
287.56;5;51;2
289.57;3;53;1
290.83;9;28;0
297.88;5;51;2
299.62;8;12;1
300.89;2;3;0
307.86;5;51;2
310;8;12;1
310.97;2;3;0
317.93;5;51;2
320;8;12;1
321.27;2;3;0
328.18;5;51;2
330.07;8;12;1
331.53;2;3;0
338.6;5;51;2
340;8;12;1
341.53;2;3;0
349.02;5;51;2
349.86;8;12;1
351.53;2;3;0
359.44;5;51;2
360.13;8;12;1
361.53;6;22;0
369.86;5;51;2
370.27;8;12;1
371.6;6;22;0
380.27;5;51;2
380.31;8;12;1
381.99;6;22;0
390.09;1;20;2
390.73;8;12;1
391.75;6;22;0
400.31;1;20;2
401.08;8;12;1
401.96;6;22;0
410.73;1;20;2
411.51;0;4;1
412.04;6;22;0
420.96;1;20;2
421.63;0;4;1
422.1;6;22;0
431.38;4;24;2
431.69;0;4;1
432.52;7;19;0
441.64;0;4;1
441.64;4;24;2
442.77;7;19;0
452.04;0;4;1
452.04;4;24;2
453.17;7;19;0
461.75;0;4;1
461.75;4;24;2
462.8;7;19;0
471.77;4;24;2
472.08;0;4;1
473.22;9;25;0
482.08;0;4;1
482.08;4;24;2
483.27;9;25;0
492.13;0;4;1
492.13;4;24;2
493.45;9;25;0
502.56;0;4;1
502.56;4;24;2
503.82;9;25;0
513.02;0;4;1
513.02;5;44;2
513.84;9;25;0
523.38;0;4;1
523.38;5;44;2
523.89;9;25;0
533.75;5;44;2
