#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;108.39;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.58;108.39;0.09;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.69;107.46;0.2;PP/0,TA/0.14,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.97;107.39;0.24;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
239.99;107.39;0.28;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.76;107.39;0.33;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.77;107.39;0.36;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
419.85;107.37;0.39;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
479.97;107.23;0.43;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
539.66;107.21;0.47;PP/0.02,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
599.86;107.21;0.53;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
659.85;107.21;0.59;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
719.87;107.08;0.63;PP/0.03,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
779.91;106.59;0.66;PP/0.03,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
839.99;106.24;0.7;PP/0.04,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
899.91;106.14;0.73;PP/0.04,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
959.87;106.1;0.76;PP/0.04,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1019.91;106.1;0.79;PP/0.04,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1079.95;106.1;0.82;PP/0.05,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1139.96;106.1;0.85;PP/0.05,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1199.87;105.95;0.89;PP/0.05,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1259.77;105.87;0.92;PP/0.06,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1319.98;105.84;0.95;PP/0.06,TA/0.39,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1379.59;105.79;0.99;PP/0.06,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1439.64;105.79;1.01;PP/0.06,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1499.99;105.79;1.04;PP/0.07,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1559.99;105.79;1.06;PP/0.07,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1619.79;105.79;1.08;PP/0.07,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1679.99;105.79;1.11;PP/0.08,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1739.98;105.79;1.13;PP/0.08,TA/0.43,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
1799.91;105.68;1.15;PP/0.08,TA/0.43,IS/0,PS/0.18,RB/0,OB/0.09,RP/0
