# LastMileTripOStationTimeAvg DistanceTraveledPerBot TripTime TripTimeWithoutQueueing ItemPileOneAvg ItemThroughputRateScore 
<<<<<<< HEAD
20.967051123549872 857.2135759455937 19.901116198486427 17.300297410780818 7.382421023965141 0.5939202200695054 
21.798714455912272 844.0910029810508 20.67192573653333 17.562520267791164 7.611073975044563 0.5943483772103993 
20.68610728752547 816.4662632657443 20.408685550342376 16.986775203545548 8.074074074074074 0.6118965862428007 
20.541390375341955 819.4658233581916 19.926639179178817 17.00031407794182 8.075681643625193 0.6189768735403487 
21.595668095593197 849.7872551985905 20.431975162210794 17.70135311034623 7.677714646464646 0.5940245239708314 
20.93888405932251 828.1952396964552 19.67989047034832 16.855666873664983 7.887045570916539 0.6111811133048171 
19.794376570375263 851.9374886669066 19.223931503169414 16.500246482822035 7.212542412542412 0.5979962252914766 
21.223603495627852 818.6951277843204 21.079257163801934 17.427759366692968 7.4855699855699855 0.5759854136214717 
21.71007236476813 817.5683534578876 21.163596166177197 17.61867329812764 8.047426470588235 0.6041402573452692 
21.188780097464825 837.334030199574 20.404497941196894 17.326442527606925 7.745710784313726 0.5984367940390178 
21.772822704024826 817.1309845454949 21.754418765018702 17.813430810008516 8.23939393939394 0.5993688203992711 
20.407064625525297 826.36062870531 20.687475033873532 16.93855414152924 7.584558823529412 0.5865735119667859 
20.455715379231837 830.5018652283574 20.86393369943424 17.372327744952926 7.924700635386119 0.598390502683937 
20.54159506105405 836.0003872942375 19.79832376741541 16.7371074505663 7.429057734204792 0.59684567179112 
21.129058581405744 846.7685459909779 19.711580156698954 17.07512288734131 7.724598930481284 0.6095925831978808 
21.445253679727447 844.6237978708054 20.83605777794055 17.822199571054455 7.798771121351767 0.5926612227203937 
22.121102782506153 840.0567616821722 21.054274916616162 17.990714260771504 8.53763440860215 0.6295477149834778 
21.8988128088045 805.205449938608 21.813275330932687 18.083726587346586 8.63350482017056 0.6213089888804639 
21.888766234175204 814.2169502314806 21.036135219669273 17.576550629866087 8.53015873015873 0.630363814424352 
21.683957359454606 843.7988977612608 20.646847615992908 17.596234340623404 7.772890192245032 0.5943609527970769 
21.448586429853098 822.0249629301958 20.322413496746428 17.29059395908793 8.315086347344414 0.6328556128146567 
21.482843069401795 831.6931769379285 20.94264956747992 17.59450983658255 7.7358134920634924 0.5890093931798164 
22.5734079618818 843.8949377330514 21.479659194315317 17.825293337501343 7.530759803921569 0.571810600887251 
21.160233752152813 863.9369620664794 20.535533000152117 17.34365476337007 7.192216280451575 0.570344169981408 
21.267997390286034 822.3137950974734 20.503815882198058 17.41592347295887 7.901307189542483 0.6079599987528022 
20.92173400622881 825.3461111226292 19.76247423476516 16.71986714965423 7.850892857142857 0.6105631468834634 
21.416172150292955 832.5086562085836 20.685987713049112 17.85805091740998 7.844248941023134 0.5979725675200206 
20.43780858140571 825.7773133755358 20.371963384003568 16.99875973581169 7.086452762923351 0.567731482556179 
20.362647479398202 805.6557377436872 20.59155444683245 16.847557720279998 8.139809863339275 0.6179001737855357 
21.273443454035647 830.2071496487588 20.1593051060792 17.43198633207667 8.347753267973856 0.6256387418697666 
21.543068785522824 824.6070034964441 20.797302318502553 17.20571855032382 8.175205566097407 0.6153816945931869 
21.199210588915058 814.1999237504651 21.178827747433136 17.406855620667173 8.444173881673882 0.6110892565023642 
20.426439358075978 806.6277716052518 20.105537257040872 16.51079858745022 8.037555344718532 0.6128494263511022 
21.22416855099732 826.6199654279676 20.70124501160619 17.55277075550649 7.899371442125236 0.6024492060344069 
20.855131910626508 823.5235884852591 21.098305813905938 17.841360102009947 7.882985452245414 0.5954273161861994 
22.234490590888107 826.0100227105157 21.765351105332332 18.55169324845301 8.422222222222222 0.6127510974490841 
21.31245840334981 812.2105429679327 21.006777076322855 17.640564979313563 8.207244862417276 0.6097334109551791 
21.579670540063862 797.5613017826789 21.7330105768805 17.895038045221785 8.808788314176246 0.6253213155017455 
22.465740688507424 800.4361675190236 21.425901636560543 17.996277646061323 8.567361111111111 0.6176523487906926 
22.259902256491255 793.6796518786599 21.7806543553866 17.60110300678794 8.517264553207267 0.6123608376651968 
22.826428124835992 827.4267458493015 21.132047283477203 17.998453834166394 8.623214907697667 0.6323337922552724 
22.244473731431043 802.0631912383027 21.30306723692564 17.76055817426242 8.649775985663082 0.6314410068823195 
21.53470281737899 813.8980571130913 21.365247532562684 17.699510004014204 8.559035502410085 0.6161163688753923 
21.706309181387365 781.3187217078176 21.32512270658009 17.32754986555274 9.044165795889933 0.6471233373626576 
22.448303149889046 777.8008320493615 21.681901116993238 18.08777358986716 9.280926779313875 0.6438981517796631 
22.819465313777663 784.5114515437131 22.189193392765535 18.37916775994647 9.230626622172784 0.6401725960348491 
20.69302568616189 829.5739243106632 20.353421717772857 17.161445166570825 8.113717823395243 0.6180172887746185 
20.190728367594065 825.4751754629615 20.21963224502803 16.853089681012424 7.3860294117647065 0.5843990536711212 
21.02787342959635 846.3596421900056 20.31320691881597 17.294422985861765 7.253081232492998 0.5787482377237567 
20.434715626834127 816.9446015653454 20.249318569312354 16.934423937360243 8.408530873248615 0.6340206295346728 
21.599931421921774 834.8723687468981 21.07932002244377 17.635411599070615 8.144998370804823 0.6084317213244812 
21.785014133057835 825.6444287037019 21.557115345819874 17.731510857768 8.242293625914316 0.60722210511176 
21.08780411004912 799.9577370500332 20.834275711667598 17.396356152609187 8.366599462365592 0.6176988653079564 
21.541561227587838 823.2280264722184 20.607522475890562 17.339683797707398 7.639056600157169 0.5894706512411743 
21.10306581653405 823.3196947182914 20.519095261944056 17.44509568737367 7.589869281045751 0.5928716272028566 
21.96995051499342 828.7371356057783 21.09818718089856 17.49790440621593 8.009056078021596 0.5940701030843002 
21.844583132098627 832.054188316287 21.137208380252137 17.683011202864716 7.904163337226218 0.5953304099208683 
22.839195748201604 840.270090534977 21.787706467695774 18.28827628034107 7.80138888888889 0.577655236943179 
20.880229775329806 823.105702219004 21.168814382482857 17.44984495030387 8.069444444444445 0.6024669736136642 
21.79539930346406 831.9333856024347 21.705903017392306 17.742907772319487 7.865927419354839 0.5828857607475988 
20.785537091785006 830.6154711240547 20.58330219509908 17.217294372403348 7.604258907864221 0.5856874014073328 
20.73129072387359 853.5815870579987 20.516828105598137 17.153521414170953 7.233597883597883 0.5717140947349271 
21.85647630370586 847.4954303197613 21.020532199917806 17.79151053344693 6.832323232323232 0.5492483842690349 
19.856437202912478 839.9367485638066 19.81037809418968 16.405059222456504 7.113450292397661 0.573937497770725 
22.252125450046638 817.0545041779536 21.576362485358555 18.34559587841497 8.144153225806452 0.6021385665675 
20.444939335642353 802.0454785814895 20.459232755659272 16.93161800795496 8.43401759530792 0.6284124980564171 
20.822373374094767 815.4567793467058 20.873283905841976 17.38413994776791 8.238239247311828 0.6151053090689049 
20.83984091949108 820.1479376249125 20.68616123439708 17.15125505338164 7.659477124183007 0.587002202589181 
20.65300292837203 827.8754437912409 20.250330494967663 16.916191470009885 7.800414007245127 0.6005450891957061 
21.784396908785382 835.8286901903402 20.615053885116946 17.617602929917695 7.962211981566821 0.6076781331301156 
22.2534642184735 794.5458962173157 21.56124156283374 18.138102230701318 8.55165770609319 0.6239952463410062 
21.38018398347291 801.2830836131229 21.420144675925865 17.5949431066235 8.488505747126437 0.6164041450994936 
21.826599098623007 794.5591426488705 21.4320833405843 17.632270529708137 8.490174267704857 0.6187529403703667 
21.84396448925661 770.4271887928991 21.553927118270853 17.465206769847764 9.456451612903225 0.654985948000178 
21.013861699393857 797.8106475487372 21.135695045864747 17.30703606476289 9.257231800766283 0.6564885132062195 
21.692551031413252 789.7470732412008 21.463954735645974 17.408260778531 8.924025974025975 0.6311440092351389 
22.054226474194582 793.0302532486858 21.362518114103803 17.635800967710693 9.047390619206526 0.6486759895008055 
22.23577416279811 808.4921045940063 21.296393990322567 17.759885421293752 8.679619470567745 0.6368099079958143 
20.99409232199842 788.1680480471765 20.812826410625327 17.025675664319696 8.904630285052976 0.6445318369355287 
21.000515121222637 818.08780660577 21.00689125562365 17.562543252595077 8.637373737373737 0.6283536247184915 
23.425551497727547 835.8473231774325 21.69702197103837 18.74201232597662 8.134543010752688 0.5958831612179005 
21.98912573059114 825.2251005094649 22.07458041616358 18.39781268783445 8.143092179400496 0.5911235746542346 
21.497809988970225 825.8718322574188 20.472141198696193 17.388735032628354 8.377925363693864 0.6302239517680178 
21.9763030733241 830.9811020480228 20.510775831240203 17.894994649483063 8.399108350236647 0.6199186575355025 
21.136539129396667 833.9380278428498 20.287979632099102 17.042946428837887 7.75259507517572 0.6055090382083904 
21.938365574131605 805.4425809513232 22.129310662288567 17.91409741317422 8.272916666666667 0.5976545280857376 
20.665586630383242 829.1345232349985 20.125537280701778 17.135432212122883 8.018470418470418 0.6145120992566049 
21.440582009764174 807.2637784454591 20.771590931650373 17.292334614216056 8.325346517917511 0.616302455565235 
22.37350270354564 840.2599926775639 21.468419888895745 17.72066584911738 7.920821114369502 0.5921008844736303 
21.124051643332898 830.8037499999974 20.197679880526074 16.985466759515248 7.747131110508721 0.6071143594509256 
19.845979286406394 843.4475328779753 19.53693364467075 16.644741762011375 7.331084656084656 0.5941888709749978 
20.033982612561676 831.3973865813383 20.303334019109112 16.896719276802436 7.579380139152435 0.5921327047413123 
20.787320876037796 835.7267734349093 21.347434008836 17.426286458182982 7.384785353535354 0.566984110667586 
21.490213297426074 828.2639823956606 20.508999199477888 17.27405221964653 7.176173499702911 0.5632882918510312 
22.472140961957965 818.8319130697158 21.316153091203024 17.69296531813155 8.000672043010752 0.5988350029308644 
22.522728130393315 846.7245265446281 21.24623120857745 17.584325529542912 7.44216357119583 0.5714507209359022 
21.556048439686105 847.0562944791003 20.483042970198504 17.433113548721355 7.686887254901961 0.5947702550809093 
20.487392948503217 787.8744048531057 21.286535425665594 17.007704852519602 8.503427128427129 0.6139874141482095 
21.512596607989675 813.6492706840635 21.230586473074567 17.635649906882385 7.628162555344718 0.5839915979391938 
20.429038071613448 796.7840846450596 20.835215992493172 17.046449037164862 7.725011021026201 0.5969565684702813 
21.063363068503385 821.2819616932478 20.558123364356938 17.4414356641224 8.451612903225806 0.6283379250401844 
21.38816694673279 838.5586538330862 21.20387822715396 17.709876951248045 8.219241422931798 0.6033878786027258 
21.961032265526303 804.5561951709315 21.705806516548346 17.747092124892205 8.293750000000001 0.610934024124902 
22.199617680924277 814.1587824400677 21.458131666223448 17.82970120779296 8.60751529477197 0.6190597485348304 
21.467111023295192 810.3853623609351 20.593819687803908 17.55713566500708 8.718077956989248 0.6421424590549003 
20.983193891109195 836.2217772056041 20.47088049384924 17.39350001942958 7.770517676767677 0.6006868329355357 
21.82313054518588 794.8451434421276 21.38630165929813 17.352050031134752 8.868743047830923 0.6305732927106205 
22.021234277278246 819.1976067625751 20.504479017957912 17.624024644699684 8.670889567948391 0.6352768919450484 
21.869138270896954 838.8428524465925 20.368686627517654 17.51164094365893 8.100358422939069 0.6172901850032154 
23.217142098288406 831.1643021980723 21.862487094866125 18.429715312268925 8.55055935701097 0.6020224059822539 
21.0299556274848 817.9494059936857 20.9143296939308 17.52660315979072 8.223132183908048 0.6120245077937516 
21.849797296193508 822.676046191582 21.90039328888424 18.589467116262195 8.621735791090629 0.6064500027714042 
21.869929765395426 798.0645368055544 21.57315303995136 17.995880256171795 8.525136154168413 0.611543868676968 
21.849930868939396 822.8183924558344 21.166826388604242 17.74463339844498 8.251449983708047 0.60796936221595 
21.410653491344018 821.3646961418641 20.86067937235776 17.744361907321522 7.835353535353536 0.5924914388315636 
21.814653826419953 839.6101170144462 20.70502313710471 17.421239539086162 7.986497838424817 0.6004747167115774 
21.166777597364383 812.6186657184186 22.034861466689755 18.01440834373125 8.287432795698924 0.6054568387468819 
22.206738742387753 824.1520649242135 21.718459885793656 18.17658229934721 8.362703789845058 0.6074987249234741 
20.914877415926803 838.6191304655505 19.98253415941163 17.06640140306303 7.67498514557338 0.6058868338643375 
21.774194228656793 837.934698900906 21.042162250513574 17.28912727445427 7.661453242098403 0.5854126928947576 
21.394315006626098 829.7475701664795 20.591562337686838 17.288516041390547 7.902554961378491 0.6016459659236507 
22.298731457505205 839.7067613345072 21.301504841190766 17.87362166574543 7.7114288041707395 0.5843862813877639 
21.19787280531522 861.7868210529663 19.817792810830955 17.29650044657375 7.672522522522523 0.5924696349934138 
21.974953104293494 810.3127517456711 21.80661173669359 18.10368546206589 8.805665024630542 0.6237661977978075 
21.866533998938557 831.5724877366216 21.21661796233002 17.989759571970428 7.880376344086021 0.5907073231664293 
20.29111485972469 818.8208441050402 20.681093657094095 17.30180903814385 7.4411764705882355 0.581744947243232 
21.630449487852903 830.521553819821 21.776116767937314 17.760466009571406 8.231890917286455 0.5938943472913826 
21.427760848825322 852.0872511630682 20.949925048506156 17.745246662272137 7.254022657450077 0.5628873241595777 
21.774253356963875 833.8429181876304 20.73587311321145 17.72254538620833 8.063620071684587 0.6095809832318998 
20.56786664773704 879.9780934233954 20.296723718370654 17.76815457199157 7.0115740740740735 0.5593977930803103 
22.251813351982427 799.884981249998 22.183148569298062 18.113018319266487 8.132106782106783 0.5785757748861656 
22.078018182848904 850.6233676114424 20.71746466105369 17.718819200160485 8.028981937602627 0.5987085194391617 
21.76415832043492 844.6165082079127 21.169714132586712 17.45541032069866 7.450642325895875 0.5666604781568173 
21.494176436605816 824.3106499276942 21.145538094542648 17.680864373342686 8.632840501792115 0.6283720144050557 
21.717377230840157 812.988260093509 21.573178921628124 17.728981032038494 8.774935113088619 0.625453296526512 
21.545253187930424 828.7065678823088 21.12927262982891 17.181169320845882 8.066098484848485 0.6016942662708422 
21.352691414914368 821.5124505872571 20.672280920573535 17.399693129546254 8.360037878787878 0.6232280929470906 
22.546580681860053 824.7420285798621 21.46152930849378 18.294873526120185 8.13709677419355 0.6021693276303475 
22.611378291808688 805.1657822775848 21.38726241610726 18.20842038706241 8.494623655913978 0.6132382087847739 
21.94941723846818 823.8045100945068 21.56799422841896 17.865783005324353 8.488821684587814 0.6187585250095006 
20.65766869540471 813.7887930388835 20.3518690738441 17.02766291841568 8.339228983382208 0.6288196483007612 
21.25663023187411 824.823376985964 20.79521313583488 17.522673063394258 8.0881903714565 0.611045730272739 
22.177701619450126 754.6368806352549 22.640924888838214 17.580795850054436 9.484639016897082 0.6431780379872541 
21.290358965052512 801.6642364136397 20.89207143072418 17.157634750296992 8.753339850114045 0.6427834308533302 
22.356654234171973 792.01828904518 21.759551869916713 17.929236968177676 8.894461859979103 0.6296909812045218 
20.706012825118677 823.7126975472785 20.330548145249683 16.99605431688153 8.573674242424243 0.6380312490289947 
21.76150500721324 815.3742301803046 21.485661426422112 17.826363383709083 8.730824372759855 0.6295467709762291 
21.587244393376537 815.2702602238386 21.34858074839024 17.786437240058703 8.577006859473489 0.6183981060896971 
20.54705501306374 802.4461097520189 20.65901739976301 17.15030354892587 8.714956011730207 0.6405870230061627 
21.083904485894706 798.4175906599509 20.713022102901004 17.051655683857295 8.503535353535353 0.6336157116796723 
21.20557453840815 835.9323466256898 20.32399619192929 17.316912781485417 7.826143790849673 0.6012129602383606 
21.261562458653696 798.8568571450296 21.283861471734514 17.465563243193962 8.335013440860216 0.6154751637345388 
22.35959846578414 795.3745879629605 21.83660135190323 17.89564823648228 8.49236111111111 0.6116770428175836 
21.427562367915975 813.8569600957518 21.17976977399614 17.535309868744992 8.740778193503443 0.6334269400936579 
21.586254897956564 810.9069113546925 20.833969317508732 17.333454956723152 7.79137137504073 0.5895389248631219 
21.760719898204464 826.2245623745108 21.372774412227862 17.449644309594163 7.5248335893497185 0.567093600559041 
21.25505375165655 819.6915918500987 20.819889272878623 17.269282920695165 7.96875 0.6029193522199661 
20.50974093503762 815.3025268249845 19.48891331573415 16.66418800588955 7.235872235872236 0.5875608564821364 
20.719630300927808 841.9504175109881 20.438017746828635 17.029947433387417 7.485353535353536 0.5799424266820423 
20.07316584795551 805.1888771321561 20.040681022317436 16.53563895034445 7.7169205495818405 0.6009436956916615 
20.12713039537827 813.3983202500167 20.55450354009835 17.172063033633997 8.107389162561576 0.6070233357511263 
23.965121599362842 794.6888683699084 22.70089331733226 18.74339210695799 8.459770114942529 0.5890344919849145 
21.593148055035943 858.0594859454565 20.47434694722248 17.80336233708454 7.798842592592592 0.5981850255799956 
20.218301811635744 847.1743566303409 20.478095355009632 16.994233831481413 7.2730243612596555 0.5762660294577585 
20.42240966956777 818.3560217830706 20.73849630734403 17.155424572485803 7.49023321449792 0.5862475943658968 
20.733312345485157 807.4424932912274 21.37860444306711 17.256728419280403 7.8027756557168315 0.5768598016309884 
20.773045842798176 845.6413654410343 20.294313796935207 17.311031392775853 7.604166666666667 0.6007054849088638 
20.437540673376198 827.2218016862213 20.21736146979909 16.94931711266091 7.81609195402299 0.596525913514271 
20.71124409222594 830.4711527716813 20.487891143313963 17.048381362898677 7.716983146940044 0.5883085785055582 
21.83523696881327 817.545255915636 21.490373221699823 18.037286190289482 8.213076257570139 0.5979072905567097 
21.067372747583864 842.9407717472546 20.305713251773458 17.118093240502713 7.535242127153892 0.5891878711106667 
21.603964967712034 820.7263470669308 21.566137144819358 17.990239704555673 8.069642857142858 0.5938031822255174 
21.776105099295062 808.8836538009715 21.295603214789775 17.498292889577396 8.521729390681005 0.6209783208072036 
21.17535375501931 833.5863012088456 21.302620950761163 17.6606524397192 8.119270503900486 0.605396280885807 
22.263198999515815 817.9939001366847 21.801652387373768 18.41479928281424 8.214141414141414 0.5986894733598463 
21.565782673049288 787.3179744226081 22.16124586089143 17.650321639110647 8.743875911506613 0.6161681365937924 
22.132058403817265 793.6023489954331 21.77730579350204 17.676611240535966 8.723543680532927 0.6154632257911917 
22.83306015122852 832.7586067562024 21.43075944212656 18.132436234961865 8.41230351160775 0.5970797095711821 
21.804280146942524 775.8890427983528 21.333034392721544 17.5763593649948 9.6342037890425 0.6668467909868133 
22.07258826208232 786.3749686372247 21.539910255832336 17.682314132243537 8.821527777777776 0.6354580452952466 
22.54001113600703 790.3979219610228 22.39827367715216 18.425231410962663 9.197465437788019 0.6395116016291766 
21.782956331247078 818.2043939522724 21.448683609430454 17.592209807319655 8.086683006535948 0.6071152899090947 
20.81636181424354 822.180508659845 20.237865689555004 17.108385218447896 8.497572069580183 0.6344260421705865 
22.244608233760633 826.9940198372202 21.771232489036294 18.216187144758447 8.147279244053438 0.5997636820647018 
21.827692582649945 817.2555437705638 20.501084267496534 17.397686096245288 8.323232323232324 0.6257448277528876 
21.862591499893067 814.9999999999987 21.602300393258567 17.874499701384583 8.002487876871179 0.5972510030876185 
