W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
0.058,0.058,0.091,0.186,0.683,7.382421023965141,5143.281455673562,451.4598688066198,486
0.058,0.058,0.091,0.186,0.683,7.611073975044563,5064.546017886305,443.42106050718115,499
0.058,0.058,0.091,0.186,0.683,8.074074074074074,4898.797579594466,451.3124756666419,498
0.058,0.058,0.096,0.186,0.671,8.075681643625193,4916.79494014915,447.74295195569124,503
0.058,0.058,0.096,0.186,0.671,7.677714646464646,5098.723531191543,442.5395521259912,494
0.058,0.058,0.096,0.186,0.671,7.887045570916539,4969.1714381787315,441.39652074651923,501
0.058,0.058,0.084,0.229,0.692,7.212542412542412,5111.624932001439,427.9780688172896,494
0.058,0.058,0.084,0.229,0.692,7.4855699855699855,4912.170766705923,458.43239840750164,485
0.058,0.058,0.084,0.229,0.692,8.047426470588235,4905.410120747326,463.49834686136154,492
0.058,0.27199999999999996,0.107,1,0.4,7.745710784313726,5024.004181197444,448.7268033700175,491
0.058,0.27199999999999996,0.107,1,0.4,8.23939393939394,4902.78590727297,413.04985451053045,505
0.058,0.27199999999999996,0.107,1,0.4,7.584558823529412,4958.16377223186,439.46803483810385,484
0.058,0.27199999999999996,0.107,1,0.4,7.924700635386119,4983.011191370144,463.34910574391074,493
0.058,0.27199999999999996,0.107,1,0.4,7.429057734204792,5016.002323765425,411.4854998924085,504
0.058,0.27199999999999996,0.107,1,0.4,7.724598930481284,5080.611275945867,440.0486412782519,496
0.058,0.27199999999999996,0.107,1,0.4,7.798771121351767,5067.742787224833,447.71913112247125,491
0.058,0.27199999999999996,0.107,1,0.4,8.53763440860215,5040.340570093033,427.61570792304934,528
0.058,0.27199999999999996,0.107,1,0.4,8.63350482017056,4831.232699631648,425.1506975962543,505
0.058,0.48599999999999993,0.13,1,0.333,8.53015873015873,4885.301701388884,446.27516924547206,513
0.058,0.48599999999999993,0.13,1,0.333,7.772890192245032,5062.793386567565,449.3861885028702,495
0.058,0.48599999999999993,0.13,1,0.333,8.315086347344414,4932.149777581175,459.57977514647575,512
0.058,0.48599999999999993,0.13,1,0.333,7.7358134920634924,4990.159061627571,467.70468549929336,479
0.058,0.48599999999999993,0.13,1,0.333,7.530759803921569,5063.369626398308,462.33929257818437,475
0.058,0.48599999999999993,0.13,1,0.333,7.192216280451575,5183.621772398877,466.684303971878,463
0.058,0.48599999999999993,0.13,1,0.333,7.901307189542483,4933.882770584841,453.38101011216526,497
0.058,0.48599999999999993,0.13,1,0.333,7.850892857142857,4952.076666735775,425.4258472383482,515
0.058,0.48599999999999993,0.13,1,0.333,7.844248941023134,4995.051937251502,434.4084750063144,492
0.058,0.7,0.13,1,0.333,7.086452762923351,4954.663880253214,440.85980098714447,465
0.058,0.7,0.13,1,0.333,8.139809863339275,4833.934426462123,431.2068049817294,515
0.058,0.7,0.13,1,0.333,8.347753267973856,4981.242897892553,441.2040197323749,508
0.058,0.7,0.13,1,0.333,8.175205566097407,4947.642020978665,447.09506841011506,503
0.058,0.7,0.13,1,0.333,8.444173881673882,4885.199542502791,437.2256172352716,510
0.058,0.7,0.13,1,0.333,8.037555344718532,4839.766629631511,428.6124292737029,493
0.058,0.7,0.13,1,0.333,7.899371442125236,4959.719792567806,460.21241187172797,493
0.058,0.7,0.13,1,0.333,7.882985452245414,4941.141530911555,447.09336014159123,500
0.058,0.7,0.13,1,0.333,8.422222222222222,4956.060136263094,453.233270222357,490
