Tag;Instance;Setting;Config;Seed;Timestamp
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094815
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094817
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094819
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094820
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094822
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094823
1, 0.058, 0.27199999999999996, 0.107, 1.0, 0.4;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094825
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094826
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094828
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094829
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094831
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094832
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094833
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094835
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094837
1, 0.058, 0.48599999999999993, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094838
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094839
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094841
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094842
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094844
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094845
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094847
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094848
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094850
1, 0.058, 0.7, 0.13, 1.0, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094851
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094853
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094854
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094856
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094857
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094859
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094900
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094902
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094903
1, 1, 1, 0.21, 0.214, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094904
1, 1.2638, 0.058, 0.084, 0.186, 0.704;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094906
1, 1.2638, 0.058, 0.084, 0.186, 0.704;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094907
1, 1.2638, 0.058, 0.084, 0.186, 0.704;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094909
1, 1.2638, 0.058, 0.113, 0.414, 0.554;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094911
1, 1.2638, 0.058, 0.113, 0.414, 0.554;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094912
1, 1.2638, 0.058, 0.113, 0.414, 0.554;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094914
1, 1.2638, 0.058, 0.084, 0.171, 0.708;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094915
1, 1.2638, 0.058, 0.084, 0.171, 0.708;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094917
1, 1.2638, 0.058, 0.084, 0.171, 0.708;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094918
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094920
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094922
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094923
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094924
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094926
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094927
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094928
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094929
1, 1.2638, 0.27199999999999996, 0.146, 0.143, 0.538;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094931
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094933
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094935
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094936
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094938
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094939
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094940
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094942
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094944
1, 1.2638, 0.48599999999999993, 0.194, 0.157, 0.396;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094945
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094946
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094948
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094949
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094951
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094952
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094954
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094955
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-094957
1, 1.2638, 0.7, 0.214, 0.171, 0.333;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;3;20240613-094958
1, 2.4696, 0.058, 0.091, 0.157, 0.692;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;1;20240613-094959
1, 2.4696, 0.058, 0.091, 0.157, 0.692;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dc\Weighted2.xconf;2;20240613-095001
