#TimeStamp;TripTime;Type
36;18;O
43;24;O
43;16;O
55;23;O
79;29;O
97;30;O
129;12;O
135;20;O
170;32;O
190;26;O
207;11;O
208;17;O
255;24;O
263;34;O
311;21;O
312;33;O
321;18;O
339;24;O
406;23;O
406;19;O
408;30;O
426;19;O
429;7;O
451;21;O
514;14;O
530;29;O
532;17;O
541;12;O
553;22;O
569;27;O
612;17;O
619;28;O
632;19;O
659;18;O
664;18;O
682;28;O
710;17;O
733;28;O
747;25;O
749;22;O
767;12;O
772;31;O
812;16;O
844;31;O
852;17;O
862;29;O
874;31;O
915;25;O
920;12;O
932;22;O
943;31;O
954;20;O
959;23;O
1004;14;O
1030;24;O
1039;26;O
1065;21;O
1070;21;O
1104;20;O
1107;20;O
1127;16;O
1156;35;O
1167;20;O
1197;26;O
1197;20;O
1227;13;O
1259;16;O
1270;72;O
1296;15;O
1313;19;O
1341;18;O
1354;27;O
1354;14;O
1364;17;O
1390;20;O
1419;14;O
1437;28;O
1441;17;O
1472;11;O
1478;28;O
1492;25;O
1511;32;O
1515;18;O
1524;25;O
1577;17;O
1592;27;O
1601;26;O
1609;29;O
1612;24;O
1640;30;O
1651;13;O
1685;20;O
1702;17;O
1714;11;O
1741;25;O
1751;30;O
1777;23;O
1792;23;O
1798;62;O
