#TimeStamp;TripTime;Type
41;13;O
45;23;O
54;31;O
67;41;O
67;14;O
81;25;O
185;19;O
222;34;O
232;29;O
235;19;O
265;19;O
270;22;O
308;21;O
350;21;O
366;28;O
384;23;O
391;22;O
414;12;O
449;20;O
475;24;O
488;17;O
497;25;O
530;19;O
535;31;O
539;21;O
589;25;O
603;14;O
625;18;O
639;18;O
655;16;O
694;31;O
721;13;O
724;22;O
758;28;O
772;22;O
778;21;O
828;21;O
868;33;O
873;32;O
879;16;O
911;27;O
933;18;O
974;24;O
1015;20;O
1027;22;O
1043;19;O
1059;22;O
1075;17;O
1085;14;O
1117;29;O
1152;18;O
1159;17;O
1160;25;O
1161;29;O
1175;15;O
1208;20;O
1249;22;O
1293;23;O
1302;32;O
1320;23;O
1329;24;O
1344;23;O
1351;16;O
1386;26;O
1401;19;O
1437;33;O
1452;12;O
1475;23;O
1481;11;O
1482;19;O
1513;19;O
1535;20;O
1541;26;O
1586;26;O
1593;10;O
1612;30;O
1621;19;O
1651;26;O
1658;32;O
1664;21;O
1665;19;O
1716;31;O
1761;7;O
1770;21;O
1782;20;O
1789;27;O
