#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;181.77;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;112.45;0.97;PP/0.02,TA/0.87,IS/0,PS/0.45,RB/0,OB/0.01,RP/0
119.84;81.8;1.41;PP/0.03,TA/1.25,IS/0,PS/0.76,RB/0,OB/0.02,RP/0
179.73;81.38;1.55;PP/0.03,TA/1.34,IS/0,PS/0.79,RB/0,OB/0.03,RP/0
239.7;81.38;1.75;PP/0.04,TA/1.48,IS/0,PS/0.82,RB/0,OB/0.03,RP/0
299.8;80.91;1.88;PP/0.05,TA/1.57,IS/0,PS/0.83,RB/0,OB/0.04,RP/0
359.92;80.86;2;PP/0.06,TA/1.63,IS/0,PS/0.86,RB/0,OB/0.05,RP/0
419.92;80.86;2.17;PP/0.07,TA/1.75,IS/0,PS/0.88,RB/0,OB/0.05,RP/0
479.58;80.2;2.32;PP/0.07,TA/1.86,IS/0,PS/0.91,RB/0,OB/0.06,RP/0
539.99;80.2;2.43;PP/0.08,TA/1.91,IS/0,PS/0.93,RB/0,OB/0.07,RP/0
599.74;81.11;2.57;PP/0.09,TA/2,IS/0,PS/0.96,RB/0,OB/0.07,RP/0
659.74;81.04;2.67;PP/0.1,TA/2.05,IS/0,PS/0.97,RB/0,OB/0.08,RP/0
719.81;80.64;2.75;PP/0.11,TA/2.08,IS/0,PS/0.98,RB/0,OB/0.09,RP/0
779.96;80.64;2.86;PP/0.12,TA/2.14,IS/0,PS/1,RB/0,OB/0.09,RP/0
839.67;81.49;2.95;PP/0.12,TA/2.2,IS/0,PS/1.01,RB/0,OB/0.1,RP/0
899.82;81.49;3.04;PP/0.13,TA/2.24,IS/0,PS/1.03,RB/0,OB/0.1,RP/0
959.86;81.49;3.15;PP/0.14,TA/2.3,IS/0,PS/1.05,RB/0,OB/0.11,RP/0
1019.97;81.49;3.27;PP/0.14,TA/2.38,IS/0,PS/1.06,RB/0,OB/0.11,RP/0
1079.67;81.49;3.34;PP/0.15,TA/2.4,IS/0,PS/1.07,RB/0,OB/0.12,RP/0
1139.84;81.61;3.43;PP/0.16,TA/2.45,IS/0,PS/1.1,RB/0,OB/0.13,RP/0
1199.66;83.22;3.51;PP/0.16,TA/2.48,IS/0,PS/1.11,RB/0,OB/0.13,RP/0
1259.61;83.22;3.63;PP/0.18,TA/2.54,IS/0,PS/1.13,RB/0,OB/0.14,RP/0
1319.98;83.22;3.71;PP/0.19,TA/2.57,IS/0,PS/1.14,RB/0,OB/0.15,RP/0
1379.9;83.22;3.82;PP/0.2,TA/2.62,IS/0,PS/1.16,RB/0,OB/0.15,RP/0
1439.91;83.86;3.93;PP/0.21,TA/2.68,IS/0,PS/1.18,RB/0,OB/0.16,RP/0
1499.91;83.73;4.02;PP/0.22,TA/2.72,IS/0,PS/1.2,RB/0,OB/0.17,RP/0
1559.73;84.56;4.11;PP/0.23,TA/2.76,IS/0,PS/1.22,RB/0,OB/0.17,RP/0
1619.82;84.22;4.21;PP/0.24,TA/2.82,IS/0,PS/1.24,RB/0,OB/0.18,RP/0
1679.72;84.27;4.28;PP/0.25,TA/2.83,IS/0,PS/1.24,RB/0,OB/0.18,RP/0
1739.97;84.77;4.37;PP/0.26,TA/2.88,IS/0,PS/1.26,RB/0,OB/0.19,RP/0
1799.9;84.77;4.45;PP/0.27,TA/2.9,IS/0,PS/1.28,RB/0,OB/0.19,RP/0
