#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;166.75;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;164.6;0.95;PP/0.02,TA/0.86,IS/0,PS/0.5,RB/0,OB/0.01,RP/0
119.84;164.6;1.41;PP/0.03,TA/1.25,IS/0,PS/0.81,RB/0,OB/0.02,RP/0
179.73;163.23;1.54;PP/0.04,TA/1.33,IS/0,PS/0.85,RB/0,OB/0.03,RP/0
239.7;162.85;1.74;PP/0.04,TA/1.47,IS/0,PS/0.87,RB/0,OB/0.04,RP/0
299.8;162.44;1.87;PP/0.05,TA/1.56,IS/0,PS/0.89,RB/0,OB/0.04,RP/0
359.92;162.44;1.99;PP/0.06,TA/1.63,IS/0,PS/0.91,RB/0,OB/0.05,RP/0
419.92;161.76;2.16;PP/0.07,TA/1.74,IS/0,PS/0.94,RB/0,OB/0.06,RP/0
479.58;161.54;2.31;PP/0.08,TA/1.85,IS/0,PS/0.96,RB/0,OB/0.06,RP/0
539.99;161.54;2.43;PP/0.09,TA/1.92,IS/0,PS/0.99,RB/0,OB/0.07,RP/0
599.74;161.24;2.56;PP/0.09,TA/2.01,IS/0,PS/1.02,RB/0,OB/0.08,RP/0
659.74;161.63;2.68;PP/0.11,TA/2.07,IS/0,PS/1.03,RB/0,OB/0.08,RP/0
719.81;161.54;2.76;PP/0.11,TA/2.1,IS/0,PS/1.05,RB/0,OB/0.09,RP/0
779.96;161.4;2.87;PP/0.12,TA/2.16,IS/0,PS/1.06,RB/0,OB/0.1,RP/0
839.67;161.3;2.97;PP/0.13,TA/2.22,IS/0,PS/1.07,RB/0,OB/0.1,RP/0
899.82;161.26;3.05;PP/0.13,TA/2.26,IS/0,PS/1.09,RB/0,OB/0.11,RP/0
959.86;161.32;3.16;PP/0.14,TA/2.32,IS/0,PS/1.11,RB/0,OB/0.11,RP/0
1019.97;161.3;3.28;PP/0.14,TA/2.4,IS/0,PS/1.12,RB/0,OB/0.12,RP/0
1079.67;161.3;3.35;PP/0.15,TA/2.43,IS/0,PS/1.14,RB/0,OB/0.12,RP/0
1139.84;161.3;3.45;PP/0.16,TA/2.48,IS/0,PS/1.16,RB/0,OB/0.13,RP/0
1199.66;161.17;3.53;PP/0.17,TA/2.51,IS/0,PS/1.18,RB/0,OB/0.14,RP/0
1259.61;161.45;3.66;PP/0.19,TA/2.58,IS/0,PS/1.2,RB/0,OB/0.14,RP/0
1319.98;161.45;3.74;PP/0.2,TA/2.62,IS/0,PS/1.21,RB/0,OB/0.15,RP/0
1379.9;161.2;3.84;PP/0.2,TA/2.66,IS/0,PS/1.23,RB/0,OB/0.16,RP/0
1439.91;161.41;3.95;PP/0.21,TA/2.72,IS/0,PS/1.26,RB/0,OB/0.16,RP/0
1499.91;161.32;4.04;PP/0.22,TA/2.77,IS/0,PS/1.28,RB/0,OB/0.17,RP/0
1559.73;161.32;4.13;PP/0.23,TA/2.81,IS/0,PS/1.3,RB/0,OB/0.17,RP/0
1619.82;161.47;4.22;PP/0.23,TA/2.86,IS/0,PS/1.31,RB/0,OB/0.18,RP/0
1679.72;161.47;4.28;PP/0.24,TA/2.88,IS/0,PS/1.31,RB/0,OB/0.18,RP/0
1739.97;161.39;4.37;PP/0.25,TA/2.92,IS/0,PS/1.33,RB/0,OB/0.19,RP/0
1799.9;161.45;4.45;PP/0.26,TA/2.95,IS/0,PS/1.35,RB/0,OB/0.19,RP/0
