#TimeStamp;TripTime;Type
39;23;O
40;24;O
50;26;O
59;16;O
76;23;O
78;19;O
102;14;O
158;22;O
166;23;O
166;19;O
189;17;O
191;20;O
239;24;O
256;23;O
258;23;O
268;17;O
274;14;O
283;21;O
323;20;O
344;17;O
348;18;O
351;19;O
392;32;O
402;20;O
404;13;O
440;20;O
446;22;O
452;13;O
494;23;O
498;20;O
499;20;O
533;16;O
536;12;O
550;7;O
571;20;O
586;12;O
608;16;O
622;19;O
645;21;O
666;12;O
708;25;O
711;18;O
715;19;O
725;33;O
742;35;O
749;15;O
773;7;O
782;19;O
801;17;O
827;21;O
834;28;O
847;20;O
859;14;O
924;19;O
925;24;O
951;21;O
964;18;O
987;30;O
992;25;O
1017;27;O
1047;13;O
1068;23;O
1075;30;O
1148;81;O
1156;26;O
1165;16;O
1166;17;O
1176;21;O
1204;30;O
1228;27;O
1232;20;O
1235;20;O
1257;20;O
1259;10;O
1299;16;O
1328;28;O
1350;22;O
1355;23;O
1364;35;O
1368;24;O
1415;30;O
1417;33;O
1449;26;O
1450;15;O
1454;30;O
1474;19;O
1504;15;O
1507;26;O
1533;15;O
1541;23;O
1552;29;O
1568;19;O
1575;22;O
1611;17;O
1613;17;O
1619;34;O
1627;20;O
1640;18;O
1711;14;O
1721;24;O
1727;65;O
1756;28;O
1762;29;O
1782;26;O
1785;13;O
1793;8;O
