#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;114.53;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.82;113.02;0.12;PP/0,TA/0.07,IS/0,PS/0.02,RB/0,OB/0.01,RP/0
119.94;112.2;0.22;PP/0,TA/0.15,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.88;112.11;0.25;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.72;112.11;0.28;PP/0.01,TA/0.18,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
299.94;112.11;0.31;PP/0.01,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
359.96;111.77;0.34;PP/0.01,TA/0.2,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
419.72;111.32;0.38;PP/0.02,TA/0.21,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
479.8;111.12;0.4;PP/0.02,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.72;110.96;0.43;PP/0.02,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.97;110.87;0.46;PP/0.02,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
659.89;110.87;0.49;PP/0.02,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
719.84;110.87;0.52;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
779.87;110.87;0.54;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
839.59;110.61;0.56;PP/0.03,TA/0.27,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
899.85;110.35;0.59;PP/0.03,TA/0.27,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
959.93;110.25;0.61;PP/0.03,TA/0.27,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1019.95;110.23;0.64;PP/0.04,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1079.95;110.23;0.67;PP/0.04,TA/0.29,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
1139.97;109.91;0.7;PP/0.05,TA/0.29,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
1199.76;109.88;0.73;PP/0.05,TA/0.3,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1259.88;109.86;0.75;PP/0.06,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1319.94;109.86;0.78;PP/0.06,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1379.97;109.86;0.8;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1439.74;109.86;0.82;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1499.94;109.52;0.84;PP/0.07,TA/0.32,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1559.69;109.44;0.87;PP/0.07,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1619.95;109.38;0.89;PP/0.07,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1679.96;109.36;0.92;PP/0.08,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1739.78;109.34;0.94;PP/0.08,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1799.94;109.34;0.96;PP/0.09,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
