#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.97;0;19;1;3;0/599.97;0/59.01,1/65.8,2/59.55;0/599.97;0/599.97,1/599.97,2/599.97;0/0;0/5,1/13,2/6;0/0;0/17,1/22,2/12;0/0;0/4,1/3,2/3;0/0;0/7,1/5,2/7;0/0;0/56,1/55,2/56
659.64;0;23;1;3;0/659.64;0/60.64,1/68.01,2/62.27;0/659.64;0/659.64,1/659.64,2/659.64;0/0;0/6,1/12,2/6;0/0;0/23,1/17,2/11;0/0;0/4,1/3,2/3;0/0;0/9,1/6,2/8;0/0;0/61,1/61,2/62
719.99;0;24;1;3;0/719.99;0/62.26,1/69.79,2/64.77;0/719.99;0/719.99,1/719.99,2/719.99;0/0;0/4,1/11,2/5;0/0;0/19,1/17,2/10;0/0;0/4,1/3,2/3;0/0;0/9,1/7,2/8;0/0;0/67,1/67,2/67
779.85;0;28;1;3;0/779.85;0/65.22,1/71.64,2/68.16;0/779.85;0/779.85,1/779.85,2/779.85;0/0;0/4,1/12,2/4;0/0;0/17,1/17,2/12;0/0;0/4,1/3,2/3;0/0;0/10,1/9,2/9;0/0;0/73,1/73,2/73
839.72;0;30;1;3;0/839.72;0/67.25,1/73.47,2/69.39;0/839.72;0/839.72,1/839.72,2/839.72;0/0;0/3,1/11,2/7;0/0;0/15,1/16,2/16;0/0;0/4,1/3,2/3;0/0;0/10,1/10,2/10;0/0;0/79,1/78,2/79
899.63;0;33;1;3;0/899.63;0/69.46,1/75.29,2/71.09;0/899.63;0/899.63,1/899.63,2/899.63;0/0;0/5,1/11,2/9;0/0;0/17,1/16,2/17;0/0;0/4,1/3,2/3;0/0;0/10,1/12,2/11;0/0;0/85,1/84,2/85
959.92;0;36;1;3;0/959.92;0/72.21,1/77.81,2/72.83;0/959.92;0/959.92,1/959.92,2/959.92;0/0;0/6,1/13,2/10;0/0;0/20,1/17,2/15;0/0;0/4,1/3,2/3;0/0;0/11,1/13,2/12;0/0;0/91,1/90,2/91
1019.66;0;39;1;3;0/1019.66;0/73.98,1/80.26,2/74.23;0/1019.66;0/1019.66,1/1019.66,2/1019.66;0/0;0/5,1/12,2/10;0/0;0/16,1/18,2/13;0/0;0/4,1/3,2/3;0/0;0/11,1/15,2/13;0/0;0/97,1/96,2/97
1079.9;0;42;1;3;0/1079.9;0/76.98,1/82.39,2/90.24;0/1079.9;0/1079.9,1/1079.9,2/1079.9;0/0;0/7,1/14,2/8;0/0;0/19,1/21,2/15;0/0;0/4,1/3,2/3;0/0;0/12,1/15,2/15;0/0;0/103,1/102,2/101
1139.95;0;45;1;3;0/1139.95;0/78.43,1/83.75,2/103.63;0/1139.95;0/1139.95,1/1139.95,2/1139.95;0/0;0/5,1/13,2/6;0/0;0/19,1/19,2/14;0/0;0/4,1/3,2/3;0/0;0/13,1/16,2/16;0/0;0/109,1/108,2/106
1199.58;0;46;1;3;0/1199.58;0/80.71,1/86.49,2/106.25;0/1199.58;0/1199.58,1/1199.58,2/1199.58;0/0;0/5,1/13,2/5;0/0;0/16,1/16,2/14;0/0;0/4,1/3,2/3;0/0;0/13,1/16,2/17;0/0;0/115,1/114,2/112
1259.73;0;48;1;3;0/1259.73;0/82.85,1/89.36,2/109.51;0/1259.73;0/1259.73,1/1259.73,2/1259.73;0/0;0/6,1/10,2/5;0/0;0/17,1/20,2/12;0/0;0/4,1/3,2/3;0/0;0/13,1/18,2/17;0/0;0/120,1/120,2/118
1319.78;0;50;1;3;0/1319.78;0/84.11,1/91.91,2/111.71;0/1319.78;0/1319.78,1/1319.78,2/1319.78;0/0;0/6,1/10,2/5;0/0;0/18,1/18,2/12;0/0;0/4,1/3,2/3;0/0;0/15,1/18,2/17;0/0;0/126,1/125,2/124
1379.99;0;53;1;3;0/1379.99;0/86,1/93.81,2/114.27;0/1379.99;0/1379.99,1/1379.99,2/1379.99;0/0;0/5,1/9,2/4;0/0;0/16,1/18,2/14;0/0;0/4,1/3,2/3;0/0;0/16,1/19,2/18;0/0;0/132,1/131,2/130
1439.85;0;53;1;3;0/1439.85;0/87.37,1/95.96,2/116.37;0/1439.85;0/1439.85,1/1439.85,2/1439.85;0/0;0/5,1/9,2/4;0/0;0/15,1/15,2/13;0/0;0/4,1/3,2/3;0/0;0/16,1/19,2/18;0/0;0/138,1/137,2/136
1499.85;0;54;1;3;0/1499.85;0/90.34,1/99.6,2/118.3;0/1499.85;0/1499.85,1/1499.85,2/1499.85;0/0;0/5,1/13,2/4;0/0;0/18,1/23,2/12;0/0;0/4,1/3,2/3;0/0;0/17,1/19,2/18;0/0;0/144,1/143,2/141
1559.9;0;59;1;3;0/1559.9;0/91.82,1/101,2/120.22;0/1559.9;0/1559.9,1/1559.9,2/1559.9;0/0;0/3,1/7,2/6;0/0;0/17,1/23,2/14;0/0;0/4,1/3,2/3;0/0;0/19,1/21,2/19;0/0;0/150,1/149,2/147
1619.9;0;59;1;3;0/1619.9;0/92.71,1/102.03,2/123.17;0/1619.9;0/1619.9,1/1619.9,2/1619.9;0/0;0/3,1/7,2/11;0/0;0/14,1/17,2/17;0/0;0/4,1/3,2/3;0/0;0/19,1/21,2/19;0/0;0/156,1/155,2/153
1679.83;0;60;1;3;0/1679.83;0/94.64,1/104.66,2/124.61;0/1679.83;0/1679.83,1/1679.83,2/1679.83;0/0;0/3,1/7,2/10;0/0;0/13,1/17,2/12;0/0;0/4,1/3,2/3;0/0;0/19,1/21,2/20;0/0;0/162,1/161,2/159
1739.9;0;65;1;3;0/1739.9;0/96.24,1/106.62,2/130.72;0/1739.9;0/1739.9,1/1739.9,2/1739.9;0/0;0/2,1/6,2/9;0/0;0/19,1/15,2/14;0/0;0/4,1/3,2/3;0/0;0/20,1/22,2/23;0/0;0/168,1/167,2/165
1799.92;0;67;1;3;0/1799.92;0/98.03,1/109.67,2/133.36;0/1799.92;0/1799.92,1/1799.92,2/1799.92;0/0;0/2,1/8,2/9;0/0;0/14,1/19,2/15;0/0;0/4,1/3,2/3;0/0;0/20,1/23,2/24;0/0;0/174,1/173,2/171
