#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;124.5;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.71;124.5;0.13;PP/0,TA/0.08,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.96;124.5;0.22;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.91;124.5;0.26;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.86;124.5;0.28;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.95;124.5;0.31;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.85;124.5;0.35;PP/0.01,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.94;124.5;0.38;PP/0.02,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.78;124.5;0.41;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
539.7;124.5;0.44;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
599.87;124.5;0.46;PP/0.02,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
659.99;124.5;0.49;PP/0.03,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.96;124.5;0.52;PP/0.03,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.96;124.5;0.55;PP/0.03,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
839.68;124.5;0.58;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.89;124.5;0.6;PP/0.04,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.84;124.48;0.63;PP/0.04,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.76;124.37;0.66;PP/0.04,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1079.97;124.34;0.68;PP/0.04,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1139.85;124.34;0.7;PP/0.05,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1199.98;124.34;0.73;PP/0.05,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1259.87;124.34;0.75;PP/0.05,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1319.74;124.34;0.78;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.98;124.34;0.8;PP/0.06,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1439.95;124.34;0.83;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1499.76;124.34;0.85;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1559.73;124.21;0.88;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1619.6;124.01;0.9;PP/0.07,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1679.69;123.88;0.92;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1739.92;123.8;0.94;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1799.75;123.63;0.97;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
