#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
51.29;2;51.29;51.29;-9664.79
53.1;1;53.1;53.1;-9350.97
55.71;2;55.71;55.71;-9763.24
57.67;0;57.67;57.67;-9332.17
60;2;60;8.66;-10131.19
61.57;1;61.57;10.23;-9929.79
61.67;0;61.67;10.33;-9963.26
65.98;1;65.98;12.73;-9990.39
66.48;0;66.48;8.46;-11286.57
70.35;1;70.35;8.68;-10372.26
73.4;0;73.4;73.4;-8826.45
74.7;1;74.7;8.64;-10522.88
78.77;1;78.77;8.29;-10644.58
80.48;2;80.48;80.48;-9730.79
83.19;1;9.58;8.45;-11105.78
85.61;0;85.61;15.13;-9940.19
87.66;1;87.66;8.49;-11107.87
91.63;1;10.9;8.28;-10694.17
93.08;2;93.08;19.47;-10182.9
95.67;1;95.67;7.97;-11153.5
97.54;2;97.54;16.81;-10455.89
99.74;1;38.07;7.97;-11567.38
101.45;2;101.45;8.28;-11935.11
103.91;1;103.91;8.1;-11608.17
105.49;2;105.49;7.9;-12227.13
108.3;1;108.3;8.44;-11643.25
112.33;1;45.81;8.33;-11775.87
116.47;1;116.47;8.1;-12004.25
120.47;1;69.13;8.06;-12695.5
123.92;2;123.92;123.92;-9630.59
127.88;1;127.88;127.88;-9284.4
132.17;0;132.17;132.17;-9114.85
135.97;2;135.97;19.45;-10192.3
139.68;1;139.68;15.63;-9933.42
140.43;2;140.43;16.38;-10530.85
140.89;0;140.89;12.97;-10331.21
143.68;1;143.68;15.76;-10600.13
144.68;0;144.68;12.13;-10706.4
147.78;1;147.78;7.81;-10774.75
156.03;1;156.03;12.02;-10893.63
159.44;0;159.44;159.44;-8859.78
160.02;1;160.02;11.96;-10962.16
164.04;1;164.04;7.94;-11456.91
165.97;2;165.97;105.93;-10062.96
167.9;0;167.9;11.8;-10322.11
167.94;1;167.94;7.8;-11471.89
172.16;0;172.16;12.36;-10876.25
172.23;1;55.72;8.04;-11695.89
176.23;0;176.23;8.29;-10979.54
176.28;1;8.34;8.04;-11289.09
178.11;2;86.34;13.92;-10300.29
182.51;2;54.59;16.49;-10963.42
183.91;1;183.91;183.91;-9484.36
195.88;1;13.28;13.23;-12230.11
