#TimeStamp;TripTime;Type
39;23;O
42;14;O
43;24;O
43;15;O
62;13;O
65;18;O
109;15;O
123;21;O
149;22;O
156;15;O
173;17;O
200;23;O
209;20;O
213;7;O
235;18;O
248;25;O
276;26;O
288;22;O
295;27;O
296;11;O
312;22;O
332;21;O
353;18;O
369;12;O
372;16;O
374;23;O
398;19;O
422;17;O
456;18;O
468;26;O
482;17;O
494;22;O
499;22;O
520;19;O
540;24;O
566;21;O
591;14;O
594;18;O
601;19;O
622;19;O
629;22;O
688;17;O
693;20;O
699;25;O
722;23;O
731;22;O
756;29;O
778;13;O
781;23;O
804;30;O
816;29;O
823;30;O
832;13;O
863;21;O
907;22;O
915;12;O
941;27;O
947;29;O
959;22;O
967;19;O
1001;30;O
1006;26;O
1024;16;O
1036;18;O
1038;24;O
1041;18;O
1082;7;O
1100;21;O
1104;23;O
1117;17;O
1118;19;O
1119;22;O
1154;18;O
1176;26;O
1190;23;O
1191;13;O
1201;23;O
1202;27;O
1240;11;O
1241;29;O
1280;24;O
1284;17;O
1287;25;O
1303;23;O
1355;16;O
1384;23;O
1389;32;O
1398;21;O
1402;23;O
1409;43;O
1438;28;O
1480;13;O
1481;21;O
1487;25;O
1494;22;O
1505;23;O
1522;21;O
1565;9;O
1577;14;O
1602;22;O
1604;18;O
1616;28;O
1636;27;O
1644;19;O
1662;32;O
1672;13;O
1688;24;O
1700;24;O
1715;22;O
1735;19;O
1757;12;O
1760;23;O
1782;13;O
1798;20;O
