Xa,Xb,Xc,OrdersHandled
0.5876666666666668,0.07925,0.3333333333333333,529.7777777777778
0.41566666666666674,0.25,0.3333333333333333,531.3333333333334
0.5375,0.12925,0.3333333333333333,537.0
0.61275,0.05425,0.3333333333333333,539.5555555555555
0.6234999999999999,0.04175,0.3333333333333333,555.1111111111111
