Tag;Instance;Setting;Config;Seed;Timestamp
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-095942
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-095943
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-095945
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-095946
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-095948
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-095949
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-095951
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-095952
1, 0.2935, 0.058, 0.15, 0.517, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-095954
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-095955
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-095958
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100000
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100001
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100003
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100005
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100006
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100008
1, 0.529, 0.058, 0.164, 0.317, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100009
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100011
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100013
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100014
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100015
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100017
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100019
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100021
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100023
1, 0.7645, 0.058, 0.171, 0.217, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100025
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100027
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100029
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100030
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100032
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100034
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100035
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100037
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100038
1, 1, 1, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100039
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100041
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100042
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100044
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100046
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100048
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100050
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240613-100051
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240613-100053
1, 1.0, 0.058, 0.174, 0.167, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;3;20240613-100054
=======
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-165846
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-165847
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-165849
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-165850
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-165851
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-165852
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-165853
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-165855
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-182033
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-182034
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-182035
whigh;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-182036
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-182037
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-182039
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;1;20240605-182040
wlow;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\De\Weighted2.xconf;2;20240605-182041
>>>>>>> 1bbb1cb (Plot per demand)
