# Zb_Over_Za Zc_Over_Za ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
8.620689655172413 8.620689655172413 8.523728025693035 816.4797957593026 4898.878774555816 292 97.56275549266064 464.61342004775287 5.427548174442191 508
9.120689655172413 9.120689655172413 9.776881720430106 762.3257954287805 4573.9547725726825 276 75.16176931959224 419.6037854832334 6.222350230414747 558
9.620689655172413 9.620689655172413 9.203443641082684 783.6010409226407 4701.606245535844 286 88.80176952016159 412.97835042396605 5.762548665183537 528
10.120689655172413 10.120689655172413 9.634625828174215 750.0434938718435 4500.2609632310605 278 76.299529657595 437.6317397677559 6.093334781506825 544
10.620689655172413 10.620689655172413 10.39932844932845 726.737138469462 4360.422830816772 262 83.83642085349196 429.5081253150229 6.705189255189256 561
11.120689655172413 11.120689655172413 9.176035100729207 747.4315320787915 4484.589192472749 279 80.50918037338158 417.6481613313593 5.829477196885428 525
11.620689655172413 11.620689655172413 9.20663998357964 773.839366392203 4643.036198353218 273 85.26719196892289 444.966390641802 5.83738711001642 518
12.120689655172413 12.120689655172413 9.336138919787418 769.3826174419543 4616.295704651726 276 92.71421281707667 470.6348722142346 5.912989741688295 531
12.620689655172413 12.620689655172413 8.908602150537634 784.2227568981256 4705.336541388753 286 91.55398595692371 455.2802056849632 5.589964157706093 509
3.4466666666666668 6.666666666666667 8.993548387096775 771.5482489485472 4629.2894936912835 286 86.97876552638712 441.6084278703101 5.774193548387097 531
3.9466666666666668 7.166666666666667 10.321428571428571 779.3016635558724 4675.809981335235 268 84.02954457191053 420.89141669268975 6.564449917898194 564
4.446666666666667 7.666666666666667 9.998412698412698 764.9617946927293 4589.770768156376 266 94.84623160159488 427.8431831018127 6.265873015873016 537
4.946666666666667 8.166666666666668 10.586271367521368 757.1954395664461 4543.172637398677 264 88.58566840978368 450.60884155840864 6.613841405508072 553
5.446666666666667 8.666666666666668 9.847303882620901 770.6981710669943 4624.189026401966 275 91.58438762195456 462.6426900936441 6.2213040944965305 546
5.946666666666667 9.166666666666668 9.687952320136228 769.5826219907394 4617.495731944437 269 94.77154453286673 460.4326417464375 6.01745423584504 511
6.446666666666667 9.666666666666668 10.193866690993127 762.048449989377 4572.290699936262 260 90.87865088632294 439.98047905626885 6.43317825214377 541
6.946666666666667 10.166666666666668 9.730511463844797 759.5094287252349 4557.056572351409 265 85.9639627037033 438.3609587873303 6.325220458553791 536
7.446666666666667 10.666666666666668 9.31242532855436 780.0864449665779 4680.518669799468 280 90.21575495134569 447.07889883802585 5.760018418956591 514
1.9329268292682926 6.097560975609756 9.757440476190476 743.5598199698616 4461.358919819169 273 86.30875943430367 454.6602951402382 6.2351190476190474 543
2.4329268292682924 6.597560975609756 9.445812807881772 772.3004313328069 4633.802587996841 275 77.53088451431394 444.7820066983374 6.014008620689655 532
2.9329268292682924 7.097560975609756 8.241666666666667 799.38514520641 4796.31087123846 285 89.76479397406246 461.2473961435731 5.270138888888889 484
3.4329268292682924 7.597560975609756 9.196500913223197 766.2884314868692 4597.730588921215 276 94.3596221854682 450.83475339567826 5.962468586495283 515
3.9329268292682924 8.097560975609756 9.626663370823549 744.1668058787087 4465.0008352722525 271 87.01373235716198 434.0156765480793 6.342850080336176 548
4.432926829268292 8.597560975609756 10.56657848324515 723.9634954773277 4343.780972863966 257 82.57728704530936 434.6732906008193 6.62610229276896 550
4.932926829268292 9.097560975609756 9.818091530271731 753.394999999999 4520.3699999999935 273 82.99308205339118 451.4030438735782 6.21204777795434 544
5.432926829268292 9.597560975609756 10.169655172413792 742.6589161343172 4455.953496805903 263 87.53742023185245 433.5253536732992 6.427969348659005 535
5.932926829268292 10.097560975609756 9.873015873015873 766.2736312037499 4597.641787222499 263 93.97706563972675 465.77096952380845 6.1636562671045425 517
1.2690058479532162 5.847953216374268 9.610678531701891 786.4181004031257 4718.508602418754 275 83.4857686106601 439.45781398229957 6.097886540600668 542
1.7690058479532162 6.347953216374268 8.899577572964668 786.6561240641577 4719.936744384946 283 87.55692680744997 436.5024672101297 5.781057987711214 522
2.269005847953216 6.847953216374268 9.448016314423434 774.3944984784962 4646.366990870977 280 88.20482411651602 466.8113474617812 5.909887529353603 530
2.769005847953216 7.347953216374268 9.124374304783093 793.0374214482331 4758.2245286893985 286 87.86393924402492 438.1758693027329 5.823936318131257 535
3.269005847953216 7.847953216374268 10.13863287250384 764.1115255692645 4584.669153415587 269 88.70805022166354 448.4769018136483 6.416282642089094 556
3.769005847953216 8.347953216374268 9.6929012345679 761.3710582304503 4568.226349382702 278 92.89025448756226 452.1886535885176 6.038657407407407 533
4.269005847953216 8.847953216374268 9.816091954022989 767.9305993911179 4607.583596346707 272 88.79081474723255 456.0951775286026 6.218390804597701 541
4.769005847953216 9.347953216374268 9.884920634920634 757.3333333333326 4543.999999999995 269 86.38738970094533 453.58557985021247 6.325396825396826 555
5.269005847953216 9.847953216374268 9.80279146141215 748.6345833333324 4491.807499999994 264 85.85161948965312 451.93250310020187 6.2366995073891625 542
0.9597701149425288 5.74712643678161 9.758383838383839 763.0847222222206 4578.508333333324 270 84.97831697403736 449.4876687145019 6.24989898989899 535
1.4597701149425288 6.24712643678161 9.787246852764094 765.2890872685166 4591.7345236111 269 82.48417532294677 464.41780473505804 6.2553366174055824 543
1.9597701149425288 6.74712643678161 9.573271889400921 759.0693309327712 4554.415985596627 274 82.16457012990078 437.55460155553743 6.0032258064516135 533
2.459770114942529 7.24712643678161 10.081018518518519 766.5717519568174 4599.430511740904 263 88.11086101673071 488.5576180165869 6.393132716049383 543
2.959770114942529 7.74712643678161 11.300705467372135 717.6048315168529 4305.628989101117 249 86.21299011995697 487.491745308709 7.168803418803418 580
3.459770114942529 8.24712643678161 11.101851851851853 732.1463705764075 4392.878223458445 256 85.4391820911501 469.9396929994247 6.832892416225749 561
3.959770114942529 8.74712643678161 10.719274977895667 744.2544567476189 4465.526740485713 261 84.95362162312111 479.84822030867065 6.677718832891247 558
4.459770114942529 9.24712643678161 9.788544198629479 756.2094709945753 4537.256825967452 268 77.25604606195478 450.5835418876341 6.216015051016906 538
4.959770114942529 9.74712643678161 10.517283950617283 762.73087923328 4576.38527539968 263 82.0570426498416 470.1321040620418 6.448148148148149 539
5.459770114942529 10.24712643678161 10.186944444444444 755.9683498046339 4535.810098827804 270 84.70504525747758 469.59913508844437 6.422083333333333 546
5.959770114942529 10.74712643678161 11.037918871252204 735.2175394102766 4411.30523646166 256 84.76858911475935 463.1558525896308 6.964726631393298 578
6.459770114942529 11.24712643678161 11.033509700176367 732.9136368709827 4397.481821225896 258 87.27457854853961 481.32306634794924 6.749118165784832 553
6.959770114942529 11.74712643678161 10.864269293924465 718.4161101103642 4310.496660662186 255 93.58488895571666 467.00514631533093 6.853054187192119 558
7.459770114942529 12.24712643678161 12.326581196581197 678.1353679727275 4068.812207836365 234 79.31083404964019 447.2764610741252 7.806111111111111 584
7.959770114942529 12.74712643678161 11.5650522317189 715.0203679727251 4290.122207836351 248 85.42892933257698 467.8681905929552 7.1092117758784426 568
8.459770114942529 13.24712643678161 12.079629629629629 703.8546790491806 4223.128074295084 237 81.78455245162884 469.6305254395588 7.462283950617284 564
8.959770114942529 13.74712643678161 10.070157513835674 757.8520735362682 4547.11244121761 264 80.01383961430989 450.6577678120743 6.437037037037037 551
9.459770114942529 14.24712643678161 10.817283950617282 754.298469581308 4525.7908174878485 259 90.2873842368396 465.04138406530626 6.7024691358024695 560
