# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
4.052 5.039 7.303174603174604 467 5083.916071549973 306 97.72267542187542 457.62507993176223 4.7
1 1 7.392361111111111 474 5084.966837763403 309 96.9165585483968 453.652499335294 4.760416666666667
1.5 1.5 7.844900619094168 496 5086.029336361566 301 88.42234519636355 429.47642866690126 5.124144672531769
2 2 8.039321104786 482 5074.036440253898 295 90.65939378893381 438.3749723643891 5.0922622812565885
2.5 2.5 7.274206349206349 470 5125.411519554678 306 88.19163306289627 447.10203479749106 4.698376623376624
3 3 8.174168719211822 505 4996.144566101752 297 88.89326912589226 448.0003359147586 5.315065681444992
3.5 3.5 7.377314814814814 484 5046.547359312875 314 94.50496209148939 454.6812876404203 4.725925925925925
4 4 7.952941176470588 492 4977.43569264621 300 86.51646121475737 465.1020072223177 5.066666666666667
4.5 4.5 7.82275083492122 493 5018.930660790672 302 100.52532686976143 479.23024061101177 5.192574835576864
5 5 7.185624628639334 453 5114.035902592981 305 104.43757221939157 473.15082045068084 4.585134432560904
10 0.052 7.8133928571428575 486 5065.124387949844 302 92.44855667121725 468.14165382187764 5.051686507936508
10.5 0.552 6.970885323826501 481 5119.9371484601015 321 97.47663274761545 428.3359093157123 4.668993860170331
11 1.052 6.9369747899159675 465 5105.20053038031 313 95.73654025531523 458.73654710891554 4.517366946778711
11.5 1.552 7.100280112044818 479 4927.1733398334 318 94.25093129279547 434.6536540147139 4.608683473389355
12 2.052 6.742066563467493 461 5259.481317908519 322 87.71715778566728 443.36398243030555 4.472103973168214
12.5 2.552 6.56917211328976 451 5375.258774928551 331 101.2775592628007 489.90510687526233 4.258714596949891
13 3.052 7.389624228333905 476 5208.715195832461 313 94.25269228872767 458.62837351513735 4.780164328551425
13.5 3.552 6.881962481962482 467 5162.009168369259 320 100.6990629729938 470.20948166498334 4.537662337662337
14 4.052 7.086348380466028 478 5130.998758140348 323 95.27703505362412 429.99903528429644 4.62737871561401
10 0.38099999999999995 6.861853832442068 454 5118.73380083086 314 99.67082319400383 473.19896035409295 4.496137849079026
10.5 0.881 7.2026143790849675 488 5146.03532700933 310 87.12222789732739 428.3594489134465 4.835115864527629
11 1.381 7.192319508448541 470 5120.475392062405 313 86.66366746127355 426.03858882226245 4.694930875576037
11.5 1.881 7.444109021907884 473 5018.289145577428 301 85.10602657373101 451.94985261134633 4.831253713606655
12 2.3810000000000002 7.1844012605042025 487 5129.880346535644 311 95.43513736401127 463.5043362049161 4.832703081232492
12.5 2.8810000000000002 6.978362573099415 463 5168.871197643126 318 91.70782890513759 472.83885847757324 4.5697855750487335
13 3.3810000000000002 7.329545454545454 460 5099.946870077589 303 95.63898023089399 458.2487293116381 4.69854797979798
13.5 3.8810000000000002 7.042434145375322 473 5179.132578451377 315 96.03541973576891 484.4255929686392 4.615666468607645
14 4.381 6.2472376682903 438 5318.718322543936 329 102.43093539651407 501.2029168674154 4.093121829963935
10 0.71 6.892224768695357 465 5200.206796564355 314 97.01017616986248 489.32375667275954 4.557881334351923
10.5 1.21 6.914630172694689 448 5162.692878903793 298 102.28270716827816 510.0313677459257 4.613880742913001
11 1.71 7.2407407407407405 466 5200.550258738382 306 87.70752289837424 454.71070373289893 4.71412037037037
11.5 2.21 6.980095068330363 459 5296.168983510625 312 102.87358088880137 475.4578551181993 4.545454545454546
12 2.71 6.564814814814814 456 5373.298625611181 321 94.45649874369468 473.6546271917394 4.395969498910675
12.5 3.21 6.770028011204482 454 5241.19111496912 320 93.58029449564476 481.221964376033 4.4109243697478995
13 3.71 6.834224598930482 451 5286.237765020367 313 110.8995821942586 479.4252728443951 4.463755199049317
13.5 4.21 7.362373737373737 476 5094.4555358982525 301 95.72983979810267 432.4830968084682 4.906881313131313
14 4.71 6.812483912483913 455 5338.248912439919 321 95.30092540701975 463.5254074445816 4.425032175032175
10 1.039 7.5167297979797985 479 5060.91724025806 304 93.12176571837794 476.53477057837944 4.890782828282828
10.5 1.539 7.111111111111111 463 5119.839114771846 308 81.88298539285445 437.66799618893094 4.676767676767677
11 2.0389999999999997 7.1825065510075 456 5194.4683955957635 311 90.39972505383992 467.03267825195456 4.578584982380048
11.5 2.5389999999999997 7.283088235294119 458 5245.863509622955 303 97.0100679589818 457.2473141379253 4.676470588235294
12 3.0389999999999997 7.457281144781145 490 5078.750069369285 312 87.54568918035157 491.3830457901222 4.858901515151516
12.5 3.5389999999999997 7.2995818399044206 467 5186.644134812483 313 99.15883433489155 473.956439690204 4.645688382880034
13 4.039 7.487373737373737 472 5012.307757761388 302 95.2926727042416 433.80428009795384 4.820075757575758
13.5 4.539 7.592929292929294 473 5103.0725925925735 298 86.03523345775129 440.10754700109806 4.959595959595959
14 5.039 7.176470588235294 474 5116.774554932662 314 82.52670710906419 423.5025401189412 4.647058823529412
2.0416 0.052 7.346590909090909 465 5122.097489210602 304 98.79250978163115 489.0319714450386 4.744949494949495
2.5416 0.552 7.554682857991682 488 5127.337413942587 305 93.76171471612727 472.5471132481642 4.932895127748069
3.0416 1.052 7.474654377880184 476 5073.016603782644 311 105.676228777659 463.5149351791679 4.754531490015361
3.5416 1.552 7.548611111111111 479 5121.857033462309 303 98.0562908675858 441.92798587407555 4.8835227272727275
4.0416 2.052 8.259498207885306 510 4904.185037234531 293 89.94446358408476 438.67528781812956 5.430563701531443
4.5416 2.552 7.107647907647908 473 5106.525649488647 311 101.20789176680638 447.2378884068807 4.679653679653679
5.0416 3.052 7.463848039215686 479 5100.60963983032 306 90.02574190939238 450.4253695411832 4.794730392156862
5.5416 3.552 6.788390911920324 478 5185.804528293121 325 90.81205121919699 435.99716821046894 4.560535325241208
6.0416 4.052 7.322825024437928 466 5061.362665870457 311 93.48142850742778 437.9467947579295 4.701124144672533
2.0416 0.38099999999999995 6.7760348583878 458 5232.652228676219 322 103.38276128382527 495.39708657000887 4.364114534702771
2.5416 0.881 7.152574128380581 472 5191.23616017723 308 97.68210311296015 478.3622322614266 4.747827739763224
3.0416 1.381 7.399493243243243 473 5062.72082254393 310 97.71220980475682 466.8465728504603 4.746903153153153
3.5416 1.881 7.1506961506961515 474 5048.003930422939 319 88.88724834015429 427.1798966374667 4.6328146328146325
4.0416 2.3810000000000002 7.641356073815751 502 4969.622264172253 309 89.21861859829464 441.3046060588327 5.0688390002906125
4.5416 2.8810000000000002 7.647712418300654 477 5089.993798765389 306 95.77311639882902 484.5688264446277 4.91437908496732
5.0416 3.3810000000000002 6.890987076648841 451 5241.803960182049 308 101.15397404405333 479.27143549531775 4.563911170528818
5.5416 3.8810000000000002 7.073232323232323 476 5256.517589883673 315 96.08079548401011 471.7102094119966 4.6826599326599325
6.0416 4.381 6.997549019607843 460 5227.151227412461 311 86.40324135358827 445.5621684433656 4.599264705882353
2.0416 0.71 6.909041394335513 457 5175.267849898619 313 102.05068086273243 494.12410368007045 4.497412854030501
2.5416 1.21 6.681195887445887 445 5264.126077167386 309 104.18265254398932 492.9659161574063 4.461066017316018
3.0416 1.71 7.213546176046176 466 5230.552952276426 311 95.74162622579125 449.6508922143996 4.6787067099567095
3.5416 2.21 7.437683284457478 482 5318.457463667647 309 91.93071820656445 464.94808283911647 4.853969805582708
4.0416 2.71 7.715686274509804 500 5116.411442720932 307 92.33780828071583 438.88046251355576 5.074636306135358
4.5416 3.21 7.044953208556149 449 5180.826385292414 304 99.63965970501786 454.8191220486233 4.53836155674391
5.0416 3.71 6.981753812636165 465 5160.700690332758 316 93.59562657011578 447.1623352941962 4.58714596949891
5.5416 4.21 6.713606654783125 459 5229.870750929406 315 87.3346166296967 466.8910319143543 4.474796989502872
6.0416 4.71 7.252525252525253 471 5130.233852327242 308 96.63834246288596 450.69686814837024 4.757575757575758
2.0416 1.039 7.134826762246118 471 5150.022396882364 314 94.387145901435 488.18528620367675 4.6471155487284515
2.5416 1.539 7.456625074272132 492 5133.21035465089 307 90.19097386193998 473.50841721550853 4.921865715983363
3.0416 2.0389999999999997 7.338848039215686 471 5124.818308360144 308 97.47780182158174 454.7578698242459 4.707107843137255
3.5416 2.5389999999999997 7.074003795066414 451 5049.067117798407 306 95.55308213497636 489.2329003503748 4.5809614168247945
4.0416 3.0389999999999997 7.390968508615567 479 5124.8832312563445 309 84.62177332480647 450.34399733813916 4.792335115864527
4.5416 3.5389999999999997 8.039324116743472 496 5056.851739002612 302 89.10192278317722 432.4524654895925 5.083726958525346
5.0416 4.039 7.1683473389355745 476 5119.999999999989 315 84.83694248795703 467.21426794563 4.625210084033614
5.5416 4.539 8.26770935158032 504 5003.49890103559 292 85.14826003687544 490.665266004289 5.371228413163897
6.0416 5.039 8.510220741901776 502 5035.418796409275 292 92.3638567741367 467.3387113123127 5.345393591083247
4.0312 0.052 8.045835510275166 484 5039.893897692997 293 80.14175813501518 455.77461288783394 5.161605276907001
4.5312 0.552 6.22962962962963 435 5470.656934021362 329 105.18697767421556 476.80031743959387 4.061111111111111
5.0312 1.052 7.097916666666666 468 5211.31390455956 316 93.07151425634102 466.25026909265756 4.609821428571428
5.5312 1.552 7.269574036511156 469 5088.177517160526 304 97.97794886348643 457.60013594786153 4.831536752632087
6.0312 2.052 7.451067927170868 501 5207.006175835021 314 94.29114708553755 455.9950134083528 4.9843837535014
6.5312 2.552 7.271953405017921 463 5092.6366543524155 304 100.61465564124906 477.47603424960414 4.714605734767026
7.0312 3.052 6.135930735930736 419 5255.1168496913515 319 96.54719326180803 458.78155260170115 4.073015873015873
7.5312 3.552 7.523719165085389 491 4988.572732169538 308 94.86015747991812 437.94691371741874 4.93550194271257
8.0312 4.052 7.432713963963963 483 5082.701884886323 311 93.71094026584052 451.3266693370615 4.836993243243243
4.0312 0.38099999999999995 7.079718756189344 472 5096.659274827102 318 99.57897230463439 459.3821417700962 4.608090711031887
4.5312 0.881 7.148313492063491 485 5219.86888330329 317 94.16156010662712 446.4527475024978 4.729100529100529
5.0312 1.381 6.9754901960784315 445 5127.760056045569 309 100.84864885484691 461.35618974794835 4.450367647058823
5.5312 1.881 7.51100191100191 478 5120.767980746743 312 96.23434938010949 471.1243931773482 4.862844662844663
6.0312 2.3810000000000002 7.238392857142856 485 5192.574952962661 307 94.36077911605328 426.71870214323576 4.860921717171717
6.5312 2.8810000000000002 7.523027356103732 471 5062.473829296726 301 97.23709574275857 450.66085264358054 4.869465528146743
7.0312 3.3810000000000002 7.0565218919108865 466 5178.738382561714 307 98.8195879399786 473.42181158530434 4.641331084405088
7.5312 3.8810000000000002 7.605897686542849 492 5089.588439698364 306 96.05490844771485 439.22227888176536 5.047716251701072
8.0312 4.381 6.735294117647058 442 5227.51021707598 313 109.52051313035223 494.83597906630257 4.333333333333333
4.0312 0.71 7.841877218072992 478 5044.089051786103 296 95.54963826703784 454.7054584792287 5.103172837544361
4.5312 1.21 6.805042016806723 472 5163.820301635831 319 85.54319435300918 490.71340767114964 4.578991596638656
5.0312 1.71 6.48577694235589 433 5313.331052791251 327 98.59429332833429 463.8854231162901 4.177333959899749
5.5312 2.21 6.629707438530968 453 5306.613333333322 324 96.22341142420674 492.27941817772484 4.320946156240274
6.0312 2.71 7.006060606060605 474 5234.213020423984 318 85.39961822772214 430.63927258898303 4.6152958152958155
6.5312 3.21 7.0900735294117645 458 5020.301064812758 304 87.11876049507255 463.28309398052505 4.5900735294117645
7.0312 3.71 7.293820558526441 475 5195.1070773684805 304 93.38333097728562 452.5037453722257 4.7504456327985745
7.5312 4.21 7.286988304093566 474 5246.82543490086 312 92.83200569496643 468.47022586799 4.85577485380117
8.0312 4.71 6.571708683473389 440 5289.538722222214 320 89.96848109252603 447.1489905292028 4.233613445378151
4.0312 1.039 7.0761808755760365 453 5133.916251879027 301 106.44726051675686 496.7132031666776 4.655779569892473
4.5312 1.539 7.428447185325743 469 4980.344322229198 298 91.82231758758583 451.6378572099243 4.822778304870336
5.0312 2.0389999999999997 6.9109243697478995 456 5207.300699089617 316 94.71635264906647 471.1047933719678 4.467481538069773
5.5312 2.5389999999999997 7.743518518518518 481 5087.635067592581 304 93.9229374975167 487.0047214168748 4.966898148148148
6.0312 3.0389999999999997 7.316498316498316 474 5223.650187499764 306 89.72528879792027 458.47384115318 4.828787878787879
6.5312 3.5389999999999997 7.211279461279461 470 5200.069989082517 316 88.73386685817175 463.40966631851984 4.633838383838383
7.0312 4.039 7.066369047619048 451 5190.089548038709 306 101.01399277543537 476.1299319587116 4.583630952380952
7.5312 4.539 7.498570261437909 481 5023.669836630891 302 86.53988774985042 435.1973079079559 4.86053550207962
8.0312 5.039 7.183155080213903 449 5222.887888271275 307 96.35346109743298 454.8054898253435 4.545157456922163
6.0207999999999995 0.052 7.720588235294119 484 5143.305481841349 300 88.91138395453714 475.0538888265162 5.017927735610374
6.5207999999999995 0.552 6.788707983193277 457 5295.91322489633 313 99.81196802199331 454.8928223240852 4.537429971988796
7.0207999999999995 1.052 7.334310850439883 461 5004.003217718179 304 95.54245051906149 446.68435587176805 4.768654284783317
7.5207999999999995 1.552 6.7254901960784315 455 5228.905331239737 314 88.40612887095914 470.3775952270771 4.46078431372549
8.0208 2.052 7.322935234699941 487 5014.700868792441 313 86.6963925105957 435.91249973745465 4.825906120023767
8.5208 2.552 6.914402958152958 444 5169.623972953222 309 106.45717030211905 488.1725643296705 4.461056998556998
9.0208 3.052 6.8766728913787745 471 5203.200357662389 321 90.80153008809455 451.1131868397386 4.4944133208839085
9.5208 3.552 7.467741935483871 489 4989.429915656918 304 89.82085331814474 408.2109569809006 4.9781783681214415
10.0208 4.052 7.1734768907563025 473 5207.906627128131 312 93.017554156121 460.9002984278231 4.715651260504202
6.0207999999999995 0.38099999999999995 7.452762923351159 487 5126.0164465061225 311 89.6916441755986 444.69946885443136 4.870469399881165
6.5207999999999995 0.881 7.838709677419355 493 4960.149457927457 298 91.08670282919866 452.5680524139056 5.152118912080961
7.0207999999999995 1.381 7.266233766233767 460 4927.023634624409 305 100.84652363555576 459.37398485695735 4.706060606060606
7.5207999999999995 1.881 7.758960573476703 485 5105.53853765431 301 96.69855390057484 478.9970358483651 5.081899641577061
8.0208 2.3810000000000002 7.4172422756981575 486 5074.415867841872 307 87.96802963383811 453.553563955053 4.910557783719549
8.5208 2.8810000000000002 6.93939393939394 455 5247.851339506166 316 93.75659484891541 494.3349748573757 4.47979797979798
9.0208 3.3810000000000002 7.19385026737968 463 5241.974460505295 308 100.98365548242006 495.97488655143474 4.687277183600713
9.5208 3.8810000000000002 6.938816738816739 471 5222.604885051601 309 93.68891269195748 472.34033353770343 4.677344877344878
10.0208 4.381 6.587307422969187 435 5225.372764502354 313 97.77062980522001 421.96328577068465 4.317577030812325
6.0207999999999995 0.71 7.2949308755760365 479 5164.914825028294 313 90.18728355318828 452.6379585465096 4.783102918586789
6.5207999999999995 1.21 7.74050925925926 498 5050.937896843096 305 87.15985374262782 453.2204245944682 5.139814814814815
7.0207999999999995 1.71 6.894372294372293 453 5205.906385292422 314 97.12424643584147 467.93711415119424 4.406060606060606
7.5207999999999995 2.21 7.3653361344537815 479 5078.096899930119 310 87.42860489607932 465.3385692630331 4.7605217086834735
8.0208 2.71 7.050934710801883 473 5179.199259979202 316 93.80584413986698 471.3624326138509 4.717829784243446
8.5208 3.21 6.662570949432404 443 5288.011105011993 319 99.22858538568208 459.4916388458474 4.319594943240454
9.0208 3.71 6.691029341029341 460 5246.016006960251 317 100.08324391321042 471.5041605136333 4.434992784992785
9.5208 4.21 6.730252100840336 466 5262.089292712781 319 87.58608469733268 450.33026054398556 4.478711484593837
10.0208 4.71 7.3225315126050425 484 5281.177023566527 311 86.22969062234066 452.68814331675304 4.805514705882353
6.0207999999999995 1.039 7.454861111111111 478 5036.038740802237 303 85.2992173825505 463.38769161901166 4.9289772727272725
6.5207999999999995 1.539 7.116458704694 477 5179.319496695615 311 91.09086071736215 461.70944669188583 4.721628045157456
7.0207999999999995 2.0389999999999997 7.362842130987293 455 5138.3018667953675 301 91.84783422838949 463.7576045183372 4.748543906810036
7.5207999999999995 2.5389999999999997 7.677064765300059 483 5098.247783476683 300 82.56591534881619 470.12164909419846 5.006951871657755
8.0208 3.0389999999999997 7.889448924731183 488 5053.148584930622 294 92.16655422589997 489.4128616848099 5.186155913978495
8.5208 3.5389999999999997 7.451028309662085 467 5200.173253491634 303 97.66626956003864 460.19165840294266 4.777289019224503
9.0208 4.039 7.853022875816993 489 5046.0822078364 297 87.03607031428174 457.327641338103 5.115400326797385
9.5208 4.539 7.495093247465164 472 4930.95487326333 304 87.56313967991375 469.40825216076036 4.844047687501198
10.0208 5.039 7.500891265597148 474 5012.789167675209 309 86.58234547221966 451.4138262649962 4.798852495543673
8.0104 0.052 8.46606182795699 501 4791.5650334054635 289 94.95252446942318 459.50085321908705 5.388552867383513
8.5104 0.552 7.4888708513708515 495 5192.1702256887575 306 87.05556112248958 472.3930159987262 4.962409812409812
9.0104 1.052 6.999124649859944 457 5150.351967274716 310 96.17854319706518 486.17355860860494 4.540878851540616
9.5104 1.552 7.5148544266191335 482 5050.594424757851 308 93.97134226003384 481.37641150233816 4.823232323232323
10.0104 2.052 6.649732620320855 444 5190.879497800542 310 101.29132575448327 472.6534231866698 4.390968508615567
10.5104 2.552 7.258578431372548 479 5073.75660978354 309 88.72924414091536 430.56868028402886 4.768487394957983
11.0104 3.052 7.0829920829920825 478 5169.976704852744 315 100.92002340815837 481.1357662426171 4.674310674310674
11.5104 3.552 7.7384259259259265 504 5052.165948924153 311 92.07262127906122 469.02091211686275 5.087962962962963
12.0104 4.052 6.762246117084827 452 5213.79138171355 322 101.09526374587898 491.1963717413081 4.395564919758468
8.0104 0.38099999999999995 7.595825426944972 469 5060.2484182098615 300 85.51678236347671 463.592500267416 4.89595192915876
8.5104 0.881 7.268769286795852 470 5108.064426723586 305 92.82751031570616 432.9293685269206 4.8191497517873225
9.0104 1.381 6.432523432523432 437 5413.098122931442 326 101.67155150690665 461.84984544463487 4.124852124852125
9.5104 1.881 6.685714285714286 459 5411.21370869951 325 98.48941460915793 461.6748231124908 4.371428571428571
10.0104 2.3810000000000002 7.216186635944701 472 4920.275227427291 300 90.75790281547852 447.48145751364484 4.847004608294931
10.5104 2.8810000000000002 7.003571428571429 464 5284.8089567551 316 95.4115453171618 468.6161315518104 4.569940476190476
11.0104 3.3810000000000002 6.807894066717597 453 5157.12724855157 316 92.76115798393869 469.20388127335485 4.4440200322553265
11.5104 3.8810000000000002 6.812665606783253 472 5273.637817283937 320 93.9533197740926 466.8126043371146 4.511393746687864
12.0104 4.381 6.439056703762586 446 5283.5382358669 328 97.233306625913 498.9265788333391 4.273979862215157
8.0104 0.71 6.911764705882352 460 5277.037880460069 315 97.4181520482027 483.76493926643684 4.509803921568628
8.5104 1.21 6.442711428005545 438 5297.999999999988 312 99.03311617301357 486.6526782928853 4.26505248564072
9.0104 1.71 7.358315295815296 474 5106.889243134379 307 85.76988703995428 491.85686514823686 4.7607954545454545
9.5104 2.21 6.970851370851371 467 5332.023222694417 313 83.81317687435086 468.90658767324004 4.625974025974027
10.0104 2.71 7.194354256854257 471 5232.614308533244 308 91.22827308540485 449.7018699857753 4.72297077922078
10.5104 3.21 7.402777777777778 461 5126.908091004601 306 84.22569648974547 439.17903844362263 4.707702020202021
11.0104 3.71 6.962269756387403 460 5326.139629108504 312 93.07924276864394 454.4045906391774 4.55614973262032
11.5104 4.21 7.238165266106442 479 5083.41037890381 311 89.48466869468331 450.7811442986861 4.752976190476191
12.0104 4.71 7.069314177283817 456 5171.5793087134825 308 89.7906893332978 482.10297639482746 4.570823167976868
8.0104 1.039 7.739247311827957 487 5043.965019555124 301 92.14491400471799 451.3338720230035 5.0110513739546
8.5104 1.539 7.766666666666667 505 5046.779999999999 301 83.31872740061193 468.12626729095035 5.143977591036414
9.0104 2.0389999999999997 7.990196078431372 492 5018.710642404228 304 89.68646867868205 468.7513708501296 5.036764705882352
9.5104 2.5389999999999997 7.392769607843138 475 5096.211008631231 311 94.21544815007537 467.6144667854242 4.755514705882352
10.0104 3.0389999999999997 7.63238287250384 484 5153.5130633251665 299 91.31570786011879 484.98651120995095 4.9733390937019974
10.5104 3.5389999999999997 6.9607079195314485 451 5261.667362493345 316 89.42686713480474 468.60437757559 4.433273915626857
11.0104 4.039 7.049867724867725 470 5210.002490025895 317 83.9482308031388 492.148895898537 4.596362433862434
11.5104 4.539 7.427634983612214 476 5120.23207518224 303 84.91695504831102 444.9289403867309 4.864518045732467
12.0104 5.039 7.082029977191268 451 5216.688750111213 311 93.02663812345988 450.0948798518651 4.550858042793526
