#PP TA IS PS RB OB BotsPerOStation NOStations ItemThroughputRateScore ItemPileOneAvg OrderLatenessAvg LateOrdersFractional DistanceTraveledPerBot OSIdleTimeAvg
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5490070061675151 6.875841750841751 0 0 866.0335925943174 0.5100947718397063
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5571496138648255 7.135949355304194 0 0 843.1617221688261 0.5031474720977417
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5422755126498343 6.3923485183547095 0 0 870.9001440052793 0.5175566485616513
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.576965131443276 7.14077380952381 0 0 863.841285197099 0.4846837716013888
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.581309365748339 7.693939393939394 0 0 837.487449149777 0.47868896102805114
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5733314974356899 6.935574229691877 0 0 850.2754502149136 0.488808695518645
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5896055338570039 7.298675833969952 0 0 856.3205933262765 0.4727038534150978
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5765110798214697 7.226113671274962 0 0 847.4741528067924 0.4831345784679923
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5824380942590424 7.46082018340083 0 0 845.458079474804 0.47777984886861846
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5636853480806859 7.100713012477718 0 0 852.4323549812751 0.49646048947612886
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5661385548288758 6.942063492063492 0 0 865.3690649058273 0.49570228473933237
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5862658476390585 7.48657531194296 0 0 849.8099638461302 0.47326548276811914
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5441080870350623 6.755059036309036 0 0 880.5962309010789 0.5157490473811336
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5626143377868843 6.723809523809524 0 0 875.4348817163426 0.49969287853769195
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5296586591299705 6.113284713284713 0 0 871.8408485946399 0.5313400205761334
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5636777814078799 6.678976455447043 0 0 871.3170656072551 0.4989609347067691
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5184961782416939 6.102167182662538 0 0 907.0105803674805 0.5421261717004083
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5882940217354047 7.2470568783068785 0 0 857.1150683338295 0.47358003976775587
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.581763106301054 7.282878151260505 0 0 860.3735266374803 0.48053063835090876
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5680807630239967 6.879725829725829 0 0 874.8420988202837 0.49449313912188503
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5811325375214004 7.1042016806722685 0 0 859.9979939321967 0.48164896053722966
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5836364932105216 7.228291316526611 0 0 884.6864471543594 0.47600561560154603
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5644245928057612 6.964366352601647 0 0 877.4338419931811 0.49563532032973256
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5813180595277654 7.527323348694317 0 0 828.9271643328035 0.4774556038562709
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5745252962163584 7.303174603174604 0 0 847.3193452583288 0.48565195473250705
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5819912606234136 7.392361111111111 0 0 847.4944729605672 0.4781536649175928
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5995472922275563 7.844900619094168 0 0 847.671556060261 0.4606737547234332
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5986625479846504 8.039321104786 0 0 845.6727400423164 0.46104535838216415
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5762598958535128 7.274206349206349 0 0 854.235253259113 0.4857470043677396
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6114515816563367 8.174168719211822 0 0 832.6907610169587 0.4488339720346202
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.598698348369101 7.377314814814814 0 0 841.0912265521459 0.46416877638617177
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6085089836628649 7.952941176470588 0 0 829.5726154410349 0.45245932740235345
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5878156644691924 7.82275083492122 0 0 836.488443465112 0.47030257601253833
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5632391497713963 7.185624628639334 0 0 852.3393170988302 0.49708132067998534
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5933822426806908 7.8133928571428575 0 0 844.1873979916408 0.4665030182766558
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5707478980169822 6.970885323826501 0 0 853.3228580766836 0.4896247394682918
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5677573231802482 6.9369747899159675 0 0 850.866755063385 0.4942526054219997
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5859175857562136 7.100280112044818 0 0 821.1955566389 0.47708646519931525
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5545394439208233 6.742066563467493 0 0 876.5802196514197 0.5065792990538601
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5555654633078123 6.56917211328976 0 0 895.8764624880919 0.5070655724335137
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5843806980679392 7.389624228333905 0 0 868.1191993054102 0.47640449467545415
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.563294344695476 6.881962481962482 0 0 860.3348613948765 0.4974058882789074
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5820245987482029 7.086348380466028 0 0 855.1664596900581 0.47965086183138134
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5514715799687537 6.861853832442068 0 0 853.1223001384766 0.5100636150894444
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5766350345762454 7.2026143790849675 0 0 857.672554501555 0.48454399413569416
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5719301194668154 7.192319508448541 0 0 853.4125653437342 0.4876319664228186
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5769814345961596 7.444109021907884 0 0 836.3815242629047 0.4835987573874878
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.57435175287519 7.1844012605042025 0 0 854.9800577559407 0.4855094249024425
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5651422330429594 6.978362573099415 0 0 861.478532940521 0.49676086656368373
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5688445793066269 7.329545454545454 0 0 849.9911450129315 0.49025644451773026
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5735301794605961 7.042434145375322 0 0 863.1887630752295 0.48891352409202576
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5367963617692302 6.2472376682903 0 0 886.4530537573227 0.5254911602555123
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5592588396361043 6.892224768695357 0 0 866.7011327607257 0.5020284592087688
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5336826942021212 6.914630172694689 0 0 860.4488131506322 0.5239575573867072
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.567712490847586 7.2407407407407405 0 0 866.758376456397 0.49328086819359496
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.560363631031963 6.980095068330363 0 0 882.6948305851042 0.49972074577093667
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5436180533577329 6.564814814814814 0 0 895.5497709351968 0.5164752659122759
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5551749541049473 6.770028011204482 0 0 873.5318524948533 0.5048611670560536
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5492377740035068 6.834224598930482 0 0 881.0396275033945 0.5119124323810014
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5655114998049771 7.362373737373737 0 0 849.0759226497088 0.4924590588260309
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5581173518974263 6.812483912483913 0 0 889.7081520733199 0.5031050558569939
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5821610062374902 7.5167297979797985 0 0 843.4862067096766 0.47769000187532723
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5588670634583216 7.111111111111111 0 0 853.306519128641 0.5004695939983772
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5672219351884699 7.1825065510075 0 0 865.7447325992939 0.49286032951599595
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5651175913242834 7.283088235294119 0 0 874.3105849371591 0.49295083775000487
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5943264754621719 7.457281144781145 0 0 846.4583448948807 0.4680516019763297
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5816760146806155 7.2995818399044206 0 0 864.4406891354138 0.4793154895856772
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5799324490864353 7.487373737373737 0 0 835.3846262935646 0.4812749403151579
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5730947022401887 7.592929292929294 0 0 850.512098765429 0.4848407805206684
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5807407006226029 7.176470588235294 0 0 852.7957591554436 0.48054312436466495
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5703430355223166 7.346590909090909 0 0 853.6829148684337 0.4899905805306135
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5906732474983869 7.554682857991682 0 0 854.5562356570978 0.46878219226944323
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5934468200297097 7.474654377880184 0 0 845.5027672971073 0.4674406979585584
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5851679098447096 7.548611111111111 0 0 853.6428389103849 0.4749045026675942
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.609507813757588 8.259498207885306 0 0 817.3641728724218 0.4501543517816276
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5699994754947784 7.107647907647908 0 0 851.0876082481078 0.49162358103563175
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5895450020474465 7.463848039215686 0 0 850.1016066383867 0.4714937456446875
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5670153333517081 6.788390911920324 0 0 864.3007547155202 0.49417196174299893
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5760093182743246 7.322825024437928 0 0 843.5604443117428 0.4824648000575902
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5662910868460822 6.7760348583878 0 0 872.1087047793699 0.49607159561411457
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5642051035370742 7.152574128380581 0 0 865.206026696205 0.4952358265505093
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5851221728863811 7.399493243243243 0 0 843.7868037573216 0.47687630004695886
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5816730904319005 7.1506961506961515 0 0 841.3339884038232 0.4797914328803856
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5973611563149775 7.641356073815751 0 0 828.2703773620423 0.464016181620363
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5870585544377358 7.647712418300654 0 0 848.3322997942315 0.4742905776041481
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5417638422728295 6.890987076648841 0 0 873.6339933636749 0.5161942053300704
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5717733462191953 7.073232323232323 0 0 876.0862649806122 0.4890270990633229
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.556294959681764 6.997549019607843 0 0 871.1918712354101 0.5023136688043742
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5583696880620584 6.909041394335513 0 0 862.5446416497698 0.5023976284167689
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.531774007201388 6.681195887445887 0 0 877.3543461945643 0.5268661082016529
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5702325415001336 7.213546176046176 0 0 871.7588253794044 0.4896925525794306
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5841370064932325 7.437683284457478 0 0 886.4095772779411 0.47561717169330997
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6001599687879812 7.715686274509804 0 0 852.7352404534887 0.4612808602539438
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5536577371193427 7.044953208556149 0 0 863.4710642154023 0.5060231361599424
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5635338859961738 6.981753812636165 0 0 860.1167817221263 0.49696124878181364
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5491257754234483 6.713606654783125 0 0 871.645125154901 0.5113016901522583
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.569237433828692 7.252525252525253 0 0 855.0389753878736 0.4911033576601245
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5746161713717769 7.134826762246118 0 0 858.3370661470607 0.4871941289849105
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5895815140484876 7.456625074272132 0 0 855.5350591084816 0.4701407994547111
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5814728454198322 7.338848039215686 0 0 854.1363847266907 0.4793751268045896
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5527101822529186 7.074003795066414 0 0 841.5111862997345 0.5059309590808335
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5851656730537649 7.390968508615567 0 0 854.1472052093908 0.4756994696124344
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6175676672815762 8.039324116743472 0 0 842.8086231671019 0.44439771925673804
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5855448776424719 7.1683473389355745 0 0 853.3333333333316 0.47761429103488284
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6102590387339616 8.26770935158032 0 0 833.9164835059318 0.4486917375262891
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6257364114694833 8.510220741901776 0 0 839.2364660682125 0.43461145444285637
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5939075883157129 8.045835510275166 0 0 839.9823162821662 0.4642762305193477
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5345067567762992 6.22962962962963 0 0 911.776155670227 0.5270993720073923
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5724336078045245 7.097916666666666 0 0 868.5523174265933 0.48757942120426107
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5596375040480656 7.269574036511156 0 0 848.029586193421 0.4992632189942719
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5927753429577072 7.451067927170868 0 0 867.8343626391702 0.4683046937766528
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.565966869698916 7.271953405017921 0 0 848.7727757254025 0.4929726577737517
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5062419202693854 6.135930735930736 0 0 875.852808281892 0.5524012382349132
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5916178520122004 7.523719165085389 0 0 831.4287886949229 0.4696453997798334
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5881197957158405 7.432713963963963 0 0 847.1169808143871 0.47215590293115506
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5765026119044365 7.079718756189344 0 0 849.4432124711838 0.4863269520684648
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5824795620840076 7.148313492063491 0 0 869.978147217215 0.47946411606754286
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5548246658823859 6.9754901960784315 0 0 854.6266760075949 0.5054316946357703
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5845622578040496 7.51100191100191 0 0 853.4613301244572 0.47526460367292606
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5724820720793959 7.238392857142856 0 0 865.4291588271102 0.4886272754151724
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5758025530379449 7.523027356103732 0 0 843.7456382161209 0.48491665946212575
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5623333024471485 7.0565218919108865 0 0 863.1230637602857 0.4964573966462582
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5864698633934199 7.605897686542849 0 0 848.2647399497273 0.47373156432931135
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5474073672892696 6.735294117647058 0 0 871.2517028459966 0.5138211440258273
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5806278793487808 7.841877218072992 0 0 840.6815086310171 0.4798153385895744
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5581598465463812 6.805042016806723 0 0 860.6367169393052 0.5011472743285673
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5385026784236259 6.48577694235589 0 0 885.5551754652084 0.5227921583730973
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5544024347141323 6.629707438530968 0 0 884.4355555555536 0.5065968668544779
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5721418959390497 7.006060606060605 0 0 872.3688367373306 0.4893307880622957
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5621540048384909 7.0900735294117645 0 0 836.7168441354597 0.4977850883799972
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.577743433460061 7.293820558526441 0 0 865.8511795614135 0.4841851397856176
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5674754955334138 7.286988304093566 0 0 874.47090581681 0.49097251354789617
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.545173367474074 6.571708683473389 0 0 881.5897870370358 0.5171286128219531
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5479341067348809 7.0761808755760365 0 0 855.6527086465045 0.5118621603663287
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5707267912568492 7.428447185325743 0 0 830.0573870381996 0.4892647023531351
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5607453842897235 6.9109243697478995 0 0 867.8834498482696 0.4996538894321902
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5921311904181604 7.743518518518518 0 0 847.9391779320969 0.46952080059380225
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5712876101145274 7.316498316498316 0 0 870.608364583294 0.4883842458865464
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5805547717826941 7.211279461279461 0 0 866.6783315137528 0.4801921837340033
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5519561438837619 7.066369047619048 0 0 865.0149246731181 0.5069840214769089
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5869971595701945 7.498570261437909 0 0 837.2783061051485 0.47505352338374096
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.563251977952351 7.183155080213903 0 0 870.4813147118792 0.496743304712576
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.58829155522745 7.720588235294119 0 0 857.2175803068916 0.47188353366158015
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5447152003798165 6.788707983193277 0 0 882.6522041493882 0.5147865573713063
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5616904811232085 7.334310850439883 0 0 834.0005362863632 0.49639867192808307
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5466666265485289 6.7254901960784315 0 0 871.4842218732896 0.513355114570964
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5855164638701476 7.322935234699941 0 0 835.7834781320735 0.4751570038769091
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5480003070182431 6.914402958152958 0 0 861.6039954922036 0.511301110269906
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5736677523094126 6.8766728913787745 0 0 867.2000596103982 0.4884388835083135
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5816122558344701 7.467741935483871 0 0 831.5716526094863 0.4790828309182437
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5720295561837015 7.1734768907563025 0 0 867.9844378546885 0.48802801023203424
