W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
2.0416,0.71,0.222,0.11,0.312,7.715686274509804,5116.411442720932,438.88046251355576,500
2.0416,0.71,0.222,0.11,0.312,7.044953208556149,5180.826385292414,454.8191220486233,449
2.0416,0.71,0.222,0.11,0.312,6.981753812636165,5160.700690332758,447.1623352941962,465
2.0416,0.71,0.222,0.11,0.312,6.713606654783125,5229.870750929406,466.8910319143543,459
2.0416,0.71,0.222,0.11,0.312,7.252525252525253,5130.233852327242,450.69686814837024,471
2.0416,1.039,0.255,0.12,0.25,7.134826762246118,5150.022396882364,488.18528620367675,471
2.0416,1.039,0.255,0.12,0.25,7.456625074272132,5133.21035465089,473.50841721550853,492
2.0416,1.039,0.255,0.12,0.25,7.338848039215686,5124.818308360144,454.7578698242459,471
2.0416,1.039,0.255,0.12,0.25,7.074003795066414,5049.067117798407,489.2329003503748,451
2.0416,1.039,0.255,0.12,0.25,7.390968508615567,5124.8832312563445,450.34399733813916,479
2.0416,1.039,0.255,0.12,0.25,8.039324116743472,5056.851739002612,432.4524654895925,496
2.0416,1.039,0.255,0.12,0.25,7.1683473389355745,5119.999999999989,467.21426794563,476
2.0416,1.039,0.255,0.12,0.25,8.26770935158032,5003.49890103559,490.665266004289,504
2.0416,1.039,0.255,0.12,0.25,8.510220741901776,5035.418796409275,467.3387113123127,502
4.0312,0.052,0.098,0.74,0.341,8.045835510275166,5039.893897692997,455.77461288783394,484
4.0312,0.052,0.098,0.74,0.341,6.22962962962963,5470.656934021362,476.80031743959387,435
4.0312,0.052,0.098,0.74,0.341,7.097916666666666,5211.31390455956,466.25026909265756,468
4.0312,0.052,0.093,0.88,0.306,7.269574036511156,5088.177517160526,457.60013594786153,469
4.0312,0.052,0.093,0.88,0.306,7.451067927170868,5207.006175835021,455.9950134083528,501
4.0312,0.052,0.093,0.88,0.306,7.271953405017921,5092.6366543524155,477.47603424960414,463
4.0312,0.052,0.105,0.52,0.397,6.135930735930736,5255.1168496913515,458.78155260170115,419
4.0312,0.052,0.105,0.52,0.397,7.523719165085389,4988.572732169538,437.94691371741874,491
4.0312,0.052,0.105,0.52,0.397,7.432713963963963,5082.701884886323,451.3266693370615,483
4.0312,0.38099999999999995,0.162,0.1,0.425,7.079718756189344,5096.659274827102,459.3821417700962,472
4.0312,0.38099999999999995,0.162,0.1,0.425,7.148313492063491,5219.86888330329,446.4527475024978,485
4.0312,0.38099999999999995,0.162,0.1,0.425,6.9754901960784315,5127.760056045569,461.35618974794835,445
4.0312,0.38099999999999995,0.162,0.1,0.425,7.51100191100191,5120.767980746743,471.1243931773482,478
4.0312,0.38099999999999995,0.162,0.1,0.425,7.238392857142856,5192.574952962661,426.71870214323576,485
4.0312,0.38099999999999995,0.162,0.1,0.425,7.523027356103732,5062.473829296726,450.66085264358054,471
4.0312,0.38099999999999995,0.162,0.1,0.425,7.0565218919108865,5178.738382561714,473.42181158530434,466
4.0312,0.38099999999999995,0.162,0.1,0.425,7.605897686542849,5089.588439698364,439.22227888176536,492
4.0312,0.38099999999999995,0.162,0.1,0.425,6.735294117647058,5227.51021707598,494.83597906630257,442
4.0312,0.71,0.224,0.1,0.312,7.841877218072992,5044.089051786103,454.7054584792287,478
4.0312,0.71,0.224,0.1,0.312,6.805042016806723,5163.820301635831,490.71340767114964,472
4.0312,0.71,0.224,0.1,0.312,6.48577694235589,5313.331052791251,463.8854231162901,433
4.0312,0.71,0.224,0.1,0.312,6.629707438530968,5306.613333333322,492.27941817772484,453
4.0312,0.71,0.224,0.1,0.312,7.006060606060605,5234.213020423984,430.63927258898303,474
4.0312,0.71,0.224,0.1,0.312,7.0900735294117645,5020.301064812758,463.28309398052505,458
4.0312,0.71,0.224,0.1,0.312,7.293820558526441,5195.1070773684805,452.5037453722257,475
4.0312,0.71,0.224,0.1,0.312,7.286988304093566,5246.82543490086,468.47022586799,474
4.0312,0.71,0.224,0.1,0.312,6.571708683473389,5289.538722222214,447.1489905292028,440
4.0312,1.039,0.259,0.1,0.25,7.0761808755760365,5133.916251879027,496.7132031666776,453
4.0312,1.039,0.259,0.1,0.25,7.428447185325743,4980.344322229198,451.6378572099243,469
4.0312,1.039,0.259,0.1,0.25,6.9109243697478995,5207.300699089617,471.1047933719678,456
4.0312,1.039,0.259,0.1,0.25,7.743518518518518,5087.635067592581,487.0047214168748,481
4.0312,1.039,0.259,0.1,0.25,7.316498316498316,5223.650187499764,458.47384115318,474
4.0312,1.039,0.259,0.1,0.25,7.211279461279461,5200.069989082517,463.40966631851984,470
4.0312,1.039,0.259,0.1,0.25,7.066369047619048,5190.089548038709,476.1299319587116,451
4.0312,1.039,0.259,0.1,0.25,7.498570261437909,5023.669836630891,435.1973079079559,481
4.0312,1.039,0.259,0.1,0.25,7.183155080213903,5222.887888271275,454.8054898253435,449
6.0207999999999995,0.052,0.102,0.1,0.534,7.720588235294119,5143.305481841349,475.0538888265162,484
6.0207999999999995,0.052,0.102,0.1,0.534,6.788707983193277,5295.91322489633,454.8928223240852,457
6.0207999999999995,0.052,0.102,0.1,0.534,7.334310850439883,5004.003217718179,446.68435587176805,461
6.0207999999999995,0.052,0.086,0.13,0.553,6.7254901960784315,5228.905331239737,470.3775952270771,455
6.0207999999999995,0.052,0.086,0.13,0.553,7.322935234699941,5014.700868792441,435.91249973745465,487
6.0207999999999995,0.052,0.086,0.13,0.553,6.914402958152958,5169.623972953222,488.1725643296705,444
6.0207999999999995,0.052,0.091,0.13,0.544,6.8766728913787745,5203.200357662389,451.1131868397386,471
6.0207999999999995,0.052,0.091,0.13,0.544,7.467741935483871,4989.429915656918,408.2109569809006,489
6.0207999999999995,0.052,0.091,0.13,0.544,7.1734768907563025,5207.906627128131,460.9002984278231,473
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.452762923351159,5126.0164465061225,444.69946885443136,487
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.838709677419355,4960.149457927457,452.5680524139056,493
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.266233766233767,4927.023634624409,459.37398485695735,460
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.758960573476703,5105.53853765431,478.9970358483651,485
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.4172422756981575,5074.415867841872,453.553563955053,486
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,6.93939393939394,5247.851339506166,494.3349748573757,455
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,7.19385026737968,5241.974460505295,495.97488655143474,463
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,6.938816738816739,5222.604885051601,472.34033353770343,471
6.0207999999999995,0.38099999999999995,0.162,0.1,0.425,6.587307422969187,5225.372764502354,421.96328577068465,435
6.0207999999999995,0.71,0.224,0.1,0.312,7.2949308755760365,5164.914825028294,452.6379585465096,479
6.0207999999999995,0.71,0.224,0.1,0.312,7.74050925925926,5050.937896843096,453.2204245944682,498
6.0207999999999995,0.71,0.224,0.1,0.312,6.894372294372293,5205.906385292422,467.93711415119424,453
6.0207999999999995,0.71,0.224,0.1,0.312,7.3653361344537815,5078.096899930119,465.3385692630331,479
6.0207999999999995,0.71,0.224,0.1,0.312,7.050934710801883,5179.199259979202,471.3624326138509,473
6.0207999999999995,0.71,0.224,0.1,0.312,6.662570949432404,5288.011105011993,459.4916388458474,443
6.0207999999999995,0.71,0.224,0.1,0.312,6.691029341029341,5246.016006960251,471.5041605136333,460
6.0207999999999995,0.71,0.224,0.1,0.312,6.730252100840336,5262.089292712781,450.33026054398556,466
6.0207999999999995,0.71,0.224,0.1,0.312,7.3225315126050425,5281.177023566527,452.68814331675304,484
6.0207999999999995,1.039,0.259,0.1,0.25,7.454861111111111,5036.038740802237,463.38769161901166,478
6.0207999999999995,1.039,0.259,0.1,0.25,7.116458704694,5179.319496695615,461.70944669188583,477
6.0207999999999995,1.039,0.259,0.1,0.25,7.362842130987293,5138.3018667953675,463.7576045183372,455
6.0207999999999995,1.039,0.259,0.1,0.25,7.677064765300059,5098.247783476683,470.12164909419846,483
6.0207999999999995,1.039,0.259,0.1,0.25,7.889448924731183,5053.148584930622,489.4128616848099,488
6.0207999999999995,1.039,0.259,0.1,0.25,7.451028309662085,5200.173253491634,460.19165840294266,467
6.0207999999999995,1.039,0.259,0.1,0.25,7.853022875816993,5046.0822078364,457.327641338103,489
6.0207999999999995,1.039,0.259,0.1,0.25,7.495093247465164,4930.95487326333,469.40825216076036,472
6.0207999999999995,1.039,0.259,0.1,0.25,7.500891265597148,5012.789167675209,451.4138262649962,474
8.0104,0.052,0.209,0.1,0.341,8.46606182795699,4791.5650334054635,459.50085321908705,501
8.0104,0.052,0.209,0.1,0.341,7.4888708513708515,5192.1702256887575,472.3930159987262,495
8.0104,0.052,0.209,0.1,0.341,6.999124649859944,5150.351967274716,486.17355860860494,457
8.0104,0.052,0.093,0.11,0.547,7.5148544266191335,5050.594424757851,481.37641150233816,482
8.0104,0.052,0.093,0.11,0.547,6.649732620320855,5190.879497800542,472.6534231866698,444
8.0104,0.052,0.093,0.11,0.547,7.258578431372548,5073.75660978354,430.56868028402886,479
8.0104,0.052,0.129,0.1,0.484,7.0829920829920825,5169.976704852744,481.1357662426171,478
8.0104,0.052,0.129,0.1,0.484,7.7384259259259265,5052.165948924153,469.02091211686275,504
8.0104,0.052,0.129,0.1,0.484,6.762246117084827,5213.79138171355,491.1963717413081,452
8.0104,0.38099999999999995,0.162,0.1,0.425,7.595825426944972,5060.2484182098615,463.592500267416,469
8.0104,0.38099999999999995,0.162,0.1,0.425,7.268769286795852,5108.064426723586,432.9293685269206,470
8.0104,0.38099999999999995,0.162,0.1,0.425,6.432523432523432,5413.098122931442,461.84984544463487,437
8.0104,0.38099999999999995,0.162,0.1,0.425,6.685714285714286,5411.21370869951,461.6748231124908,459
8.0104,0.38099999999999995,0.162,0.1,0.425,7.216186635944701,4920.275227427291,447.48145751364484,472
8.0104,0.38099999999999995,0.162,0.1,0.425,7.003571428571429,5284.8089567551,468.6161315518104,464
8.0104,0.38099999999999995,0.162,0.1,0.425,6.807894066717597,5157.12724855157,469.20388127335485,453
8.0104,0.38099999999999995,0.162,0.1,0.425,6.812665606783253,5273.637817283937,466.8126043371146,472
8.0104,0.38099999999999995,0.162,0.1,0.425,6.439056703762586,5283.5382358669,498.9265788333391,446
8.0104,0.71,0.224,0.1,0.312,6.911764705882352,5277.037880460069,483.76493926643684,460
8.0104,0.71,0.224,0.1,0.312,6.442711428005545,5297.999999999988,486.6526782928853,438
8.0104,0.71,0.224,0.1,0.312,7.358315295815296,5106.889243134379,491.85686514823686,474
8.0104,0.71,0.224,0.1,0.312,6.970851370851371,5332.023222694417,468.90658767324004,467
8.0104,0.71,0.224,0.1,0.312,7.194354256854257,5232.614308533244,449.7018699857753,471
8.0104,0.71,0.224,0.1,0.312,7.402777777777778,5126.908091004601,439.17903844362263,461
8.0104,0.71,0.224,0.1,0.312,6.962269756387403,5326.139629108504,454.4045906391774,460
8.0104,0.71,0.224,0.1,0.312,7.238165266106442,5083.41037890381,450.7811442986861,479
8.0104,0.71,0.224,0.1,0.312,7.069314177283817,5171.5793087134825,482.10297639482746,456
8.0104,1.039,0.259,0.1,0.25,7.739247311827957,5043.965019555124,451.3338720230035,487
8.0104,1.039,0.259,0.1,0.25,7.766666666666667,5046.779999999999,468.12626729095035,505
8.0104,1.039,0.259,0.1,0.25,7.990196078431372,5018.710642404228,468.7513708501296,492
8.0104,1.039,0.259,0.1,0.25,7.392769607843138,5096.211008631231,467.6144667854242,475
8.0104,1.039,0.259,0.1,0.25,7.63238287250384,5153.5130633251665,484.98651120995095,484
8.0104,1.039,0.259,0.1,0.25,6.9607079195314485,5261.667362493345,468.60437757559,451
8.0104,1.039,0.259,0.1,0.25,7.049867724867725,5210.002490025895,492.148895898537,470
8.0104,1.039,0.259,0.1,0.25,7.427634983612214,5120.23207518224,444.9289403867309,476
8.0104,1.039,0.259,0.1,0.25,7.082029977191268,5216.688750111213,450.0948798518651,451
