# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
7.617943548387096 4937.869494068257 472 447.04976290527605 0.577718176259979 944 
7.106603853662677 5043.216927307142 475 427.6987934204102 0.5747683535326873 950 
7.558813945910721 5143.08812651178 463 459.986510161579 0.5724667421057711 926 
7.006761030480196 5269.594180895114 455 443.5908617159098 0.5594238383328671 910 
7.282099936748893 5128.749246139951 474 451.2696168208651 0.5690856003203515 948 
7.140920701265529 4981.23914220736 450 439.71444876813416 0.5420449031861507 900 
6.430686090225564 5276.26861470756 443 452.41319590458056 0.5348415506896601 886 
6.888128306878307 5082.380419109466 471 449.4702021413915 0.5624640043136384 942 
6.940563725490196 5285.923750778647 450 462.96851037616887 0.5502439206449468 900 
6.5736284412755 5165.909643855663 441 453.4254328056974 0.540372782056631 882 
6.603641456582634 5193.423435889336 463 486.3458604413793 0.5425898027887116 926 
6.875841750841751 5196.2015555659045 449 478.96202851207886 0.5490070061675151 898 
7.135949355304194 5058.970333012957 461 451.49875792961893 0.5571496138648255 922 
6.3923485183547095 5225.400864031676 449 462.9515564250648 0.5422755126498343 898 
7.14077380952381 5183.047711182594 462 477.807379809703 0.576965131443276 924 
7.693939393939394 5024.924694898662 478 461.0118542784037 0.581309365748339 956 
6.935574229691877 5101.652701289481 486 466.2034816800601 0.5733314974356899 972 
7.298675833969952 5137.923559957659 478 465.7776870296098 0.5896055338570039 956 
7.226113671274962 5084.844916840754 475 429.3707190351582 0.5765110798214697 950 
7.46082018340083 5072.748476848824 489 459.76303094734016 0.5824380942590424 978 
7.100713012477718 5114.5941298876505 461 438.3681383347207 0.5636853480806859 922 
6.942063492063492 5192.214389434964 473 441.3763629260553 0.5661385548288758 946 
7.48657531194296 5098.859783076781 489 452.61172949817956 0.5862658476390585 978 
6.755059036309036 5283.577385406474 443 449.74871767871684 0.5441080870350623 886 
6.723809523809524 5252.609290298055 469 459.19762389016876 0.5626143377868843 938 
6.113284713284713 5231.045091567839 441 432.8900876550603 0.5296586591299705 882 
6.678976455447043 5227.902393643531 463 418.34337474965196 0.5636777814078799 926 
6.102167182662538 5442.063482204883 429 460.2454936249428 0.5184961782416939 858 
7.2470568783068785 5142.690410002977 476 476.8665902150687 0.5882940217354047 952 
7.282878151260505 5162.241159824882 472 458.5407287123052 0.581763106301054 944 
6.879725829725829 5249.052592921702 471 437.2268380470124 0.5680807630239967 942 
