#TimeStamp;TripTime;Type
33;11;O
38;12;O
45;29;O
47;17;O
62;16;O
71;20;O
96;12;O
133;17;O
153;23;O
157;25;O
186;23;O
222;27;O
233;26;O
262;27;O
264;30;O
276;24;O
292;16;O
326;14;O
339;25;O
380;24;O
386;23;O
396;18;O
414;23;O
451;6;O
458;13;O
477;13;O
522;16;O
523;23;O
533;28;O
549;16;O
560;21;O
576;25;O
596;18;O
614;16;O
619;14;O
646;14;O
657;18;O
685;24;O
698;31;O
727;41;O
750;22;O
755;33;O
795;22;O
799;23;O
828;14;O
837;22;O
849;34;O
894;19;O
899;29;O
908;29;O
937;21;O
951;34;O
962;7;O
974;59;O
992;25;O
999;17;O
1020;18;O
1046;23;O
1048;7;O
1089;18;O
1101;7;O
1103;25;O
1122;38;O
1133;21;O
1152;15;O
1171;20;O
1198;22;O
1204;22;O
1244;7;O
1260;24;O
1272;21;O
1277;21;O
1284;22;O
1302;16;O
1304;21;O
1351;26;O
1352;19;O
1360;28;O
1369;12;O
1385;23;O
1423;45;O
1434;14;O
1472;34;O
1472;38;O
1474;19;O
1501;21;O
1504;13;O
1526;15;O
1579;29;O
1581;15;O
1604;31;O
1620;18;O
1626;14;O
1638;30;O
1693;25;O
1704;20;O
1706;19;O
1733;14;O
1734;19;O
1748;34;O
1788;26;O
