#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.26
60;200;200;0;50.79;0;58.54;0;0.27
119.87;200;200;0;82.2;0;116.24;0;0.29
179.96;200;200;0;112.14;0;166.72;0;0.23
239.69;200;200;0;161.62;0;217.06;0;0.22
299.98;200;200;0;167.03;0;268.77;0;0.24
359.63;200;200;0;195.14;0;298.58;0;0.26
419.83;200;200;0;229.6;0;349.4;0;0.23
479.88;200;200;0;260.87;0;391.7;0;0.26
539.67;200;200;0;298.74;0;505.5;0;0.2
599.71;200;200;0;313.28;0;506.22;0;0.23
659.93;200;200;0;340.63;0;581.86;0;0.29
719.93;200;200;0;340.46;0;582.49;0;0.3
779.8;200;200;0;326.16;0;611.12;0;0.34
839.76;200;200;0;351.15;0;633.63;0;0.31
899.86;200;200;0;366.58;0;801.4;0;0.28
959.91;200;200;0;339.62;0;827.85;0;0.29
1019.62;200;200;0;333.91;0;846.68;0;0.26
1079.75;200;200;0;379.42;0;868.82;0;0.36
1139.87;200;200;0;374.14;0;859.17;0;0.41
1199.99;200;200;0;411.05;0;1029.88;0;0.36
1259.96;200;198;0;443.32;0;1157.64;0;0.34
1319.77;200;188;0;447.93;0;1104.35;0;0.4
1379.86;200;177;0;469.31;0;1118.42;0;0.47
1439.96;200;161;0;496.91;0;1276.75;0;0.36
1499.74;200;150;0;515.98;0;1300.33;0;0.38
1559.79;200;131;0;513.59;0;1427.02;0;0.24
1619.72;200;123;0;525.4;0;1389.36;0;0.29
1679.78;200;110;0;542.31;0;1417.46;0;0.31
1739.86;200;103;0;536.11;0;1479.08;0;0.34
1799.61;200;90;0;563.04;0;1605.91;0;0.36
