#TimeStamp;TripTime;Type
37;12;O
37;14;O
43;18;O
47;30;O
68;21;O
70;22;O
153;13;O
159;16;O
179;26;O
237;28;O
258;21;O
266;15;O
309;18;O
311;22;O
334;20;O
357;25;O
358;18;O
375;16;O
455;18;O
459;37;O
484;14;O
500;28;O
513;22;O
550;18;O
583;24;O
593;19;O
602;30;O
650;27;O
651;16;O
676;19;O
723;20;O
746;22;O
764;22;O
816;28;O
850;20;O
853;20;O
869;22;O
882;15;O
901;19;O
936;18;O
964;18;O
984;27;O
1005;29;O
1014;23;O
1027;18;O
1058;19;O
1077;17;O
1082;7;O
1134;29;O
1150;27;O
1161;16;O
1161;23;O
1213;24;O
1220;31;O
1257;13;O
1259;15;O
1273;26;O
1290;18;O
1324;21;O
1341;11;O
1342;14;O
1359;31;O
1368;17;O
1407;13;O
1409;21;O
1423;28;O
1447;24;O
1479;20;O
1488;11;O
1495;44;O
1496;13;O
1501;13;O
1540;20;O
1550;16;O
1554;20;O
1569;16;O
1593;15;O
1609;15;O
1632;18;O
1637;29;O
1661;21;O
1661;23;O
1683;18;O
1685;26;O
1706;22;O
1758;17;O
1758;13;O
1770;24;O
1787;23;O
1789;21;O
