#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.73;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;111.79;0.14;PP/0,TA/0.08,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.75;111.28;0.21;PP/0.01,TA/0.13,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.95;111.25;0.25;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.91;111.25;0.28;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.79;111.25;0.31;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.99;111.25;0.34;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.6;111.25;0.37;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.67;111.25;0.39;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.82;111.25;0.42;PP/0.02,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
599.65;110.83;0.45;PP/0.03,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.65;110.34;0.48;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.64;110.2;0.5;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.66;110.18;0.53;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.66;110.18;0.55;PP/0.04,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
899.97;110.18;0.57;PP/0.04,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
959.74;109.86;0.6;PP/0.04,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.84;109.77;0.62;PP/0.04,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.86;109.47;0.65;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.68;109.43;0.7;PP/0.05,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1199.92;109.43;0.75;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.89;109.43;0.78;PP/0.06,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.93;109.43;0.85;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.85;109.43;0.88;PP/0.07,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.83;109.43;0.91;PP/0.07,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.96;109.37;0.93;PP/0.07,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.87;108.91;0.96;PP/0.07,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.99;108.79;0.99;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.6;108.77;1.01;PP/0.08,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.98;108.76;1.04;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.6;108.75;1.06;PP/0.09,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
