#TimeStamp;TripTime;Type
37;15;O
42;22;O
54;22;O
58;25;O
66;18;O
76;15;O
94;19;O
119;10;O
129;14;O
154;19;O
166;24;O
177;13;O
179;20;O
221;14;O
265;37;O
268;22;O
273;22;O
278;12;O
299;15;O
316;25;O
335;13;O
371;25;O
375;29;O
414;24;O
420;25;O
433;8;O
451;27;O
456;14;O
508;24;O
509;27;O
525;17;O
530;27;O
546;14;O
569;15;O
580;20;O
587;16;O
605;18;O
623;22;O
627;24;O
653;20;O
669;39;O
692;23;O
695;23;O
711;24;O
731;19;O
734;14;O
773;24;O
800;18;O
807;20;O
827;20;O
859;20;O
862;23;O
875;25;O
902;23;O
912;13;O
938;21;O
942;20;O
951;6;O
989;16;O
990;18;O
999;23;O
1009;14;O
1039;21;O
1057;12;O
1064;24;O
1102;22;O
1122;16;O
1138;9;O
1139;32;O
1149;22;O
1163;17;O
1198;15;O
1210;16;O
1217;13;O
1237;22;O
1237;17;O
1250;24;O
1279;17;O
1293;19;O
1299;15;O
1325;23;O
1337;35;O
1358;8;O
1374;21;O
1388;16;O
1408;13;O
1410;16;O
1440;19;O
1458;29;O
1464;18;O
1490;17;O
1512;16;O
1514;19;O
1541;23;O
1555;35;O
1560;24;O
1561;21;O
1583;14;O
1592;22;O
1626;17;O
1638;26;O
1641;24;O
1659;33;O
1666;26;O
1684;22;O
1712;15;O
1716;23;O
1720;22;O
1738;20;O
1768;22;O
1777;37;O
1798;26;O
