#TimeStamp;TripTime;Type
36;17;O
41;16;O
42;21;O
53;27;O
65;22;O
70;14;O
129;18;O
139;28;O
139;16;O
156;19;O
159;16;O
191;17;O
223;19;O
223;17;O
260;20;O
272;23;O
292;11;O
305;16;O
316;18;O
367;14;O
368;36;O
403;19;O
414;35;O
418;30;O
436;17;O
459;24;O
507;19;O
508;22;O
530;19;O
535;26;O
576;19;O
578;17;O
581;22;O
604;21;O
675;33;O
685;47;O
707;18;O
718;23;O
720;47;O
722;27;O
763;23;O
774;20;O
782;12;O
822;21;O
830;6;O
858;29;O
875;16;O
876;21;O
882;7;O
885;33;O
924;26;O
942;17;O
954;19;O
971;25;O
985;14;O
1004;15;O
1033;27;O
1035;27;O
1059;22;O
1066;21;O
1098;27;O
1126;23;O
1132;30;O
1182;25;O
1188;20;O
1205;25;O
1260;31;O
1268;39;O
1274;11;O
1278;19;O
1304;18;O
1330;21;O
1349;17;O
1350;26;O
1363;15;O
1396;27;O
1426;20;O
1439;26;O
1451;10;O
1474;16;O
1504;26;O
1523;23;O
1534;27;O
1553;23;O
1564;19;O
1616;26;O
1631;19;O
1654;20;O
1677;31;O
1686;23;O
1697;68;O
1749;13;O
1757;24;O
1765;25;O
1772;22;O
1793;13;O
