# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
0.059 0.059 7.648214285714286 480 5109.861682762778 300 90.4256194533176 443.7303638449228 4.9800595238095235
0.5589999999999999 0.5589999999999999 6.870710784313725 450 5151.5056260052625 311 109.16161582371362 477.6216634854065 4.509803921568628
1.059 1.059 6.697536720781502 435 5252.877185701761 313 105.99202645353735 517.3297306493957 4.331435800126502
1.559 1.559 6.323023980918717 435 5341.33971120511 332 99.65139534899448 473.55632551776955 4.074306363780048
2.059 2.059 6.967666864725689 478 5104.792317377679 317 94.02005992359686 443.11755089705224 4.642057833234304
2.559 2.559 6.565608465608466 449 5227.907727205285 322 103.422237615339 510.0929036056066 4.235449735449735
3.059 3.059 6.785234585234586 460 5227.174863402057 327 97.73244020895696 491.45368364875117 4.396739596739597
3.559 3.559 6.91445707070707 455 5066.291864343243 306 89.07044461833947 456.9157860301127 4.647095959595959
4.059 4.059 6.761982570806101 445 5258.559551738182 319 105.98031431324446 508.83911458506964 4.285403050108933
0.059 0.30400000000000005 6.374338624338624 448 5323.5380519590735 321 110.82697691128718 482.10161327460435 4.232010582010582
0.5589999999999999 0.804 6.674497874497874 464 5254.983051959085 324 95.99599497065361 475.88121238402465 4.442853242853243
1.059 1.304 6.6940836940836945 454 5359.045956854603 320 104.43934948834459 451.12857013687 4.412698412698412
1.559 1.804 7.156547619047619 470 5094.507088728006 303 97.60607217993663 489.39815892566776 4.76547619047619
2.059 2.3040000000000003 7.296042287882894 482 5148.2516893948405 308 89.80545786133615 474.56597449388516 4.838059094605584
2.559 2.8040000000000003 7.471537001897533 483 5123.319526939019 307 99.70941876557181 487.48712173212107 4.893738140417457
3.059 3.3040000000000003 7.620341344479276 465 5092.7128107323515 300 99.11827529709433 488.36350694058103 4.943573667711599
3.559 3.8040000000000003 6.76647740177152 463 5233.150277532551 325 93.17964687029396 462.3679066889792 4.380906957377545
4.059 4.304 7.017261904761905 448 5135.592468516194 314 101.1903055578812 502.32924957031173 4.449107142857143
0.059 0.549 6.911764705882352 464 5312.004117733486 323 97.72566847549602 458.1910964037042 4.468409586056645
0.5589999999999999 1.049 7.1078431372549025 486 5146.42478423806 321 94.31414209643758 447.6077948932043 4.7079860609272375
1.059 1.549 6.311711711711712 434 5231.682451753904 332 97.020226547015 480.8572673443687 4.058687258687258
