# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
7.648214285714286 5109.861682762778 480 443.7303638449228 0.582315451330524 960 
6.870710784313725 5151.5056260052625 450 477.6216634854065 0.5458524930088079 900 
6.697536720781502 5252.877185701761 435 517.3297306493957 0.5372618972090751 870 
6.323023980918717 5341.33971120511 435 473.55632551776955 0.5419141858885033 870 
6.967666864725689 5104.792317377679 478 443.11755089705224 0.5699709260940803 956 
6.565608465608466 5227.907727205285 449 510.0929036056066 0.5555871796827282 898 
6.785234585234586 5227.174863402057 460 491.45368364875117 0.5646445708163611 920 
6.91445707070707 5066.291864343243 455 456.9157860301127 0.5384557452544221 910 
6.761982570806101 5258.559551738182 445 508.83911458506964 0.5592041476493927 890 
6.374338624338624 5323.5380519590735 448 482.10161327460435 0.5399887282930602 896 
6.674497874497874 5254.983051959085 464 475.88121238402465 0.5565287320678952 928 
6.6940836940836945 5359.045956854603 454 451.12857013687 0.5492388036263091 908 
7.156547619047619 5094.507088728006 470 489.39815892566776 0.5610102288644954 940 
7.296042287882894 5148.2516893948405 482 474.56597449388516 0.5753544424514663 964 
7.471537001897533 5123.319526939019 483 487.48712173212107 0.5839672274642925 966 
7.620341344479276 5092.7128107323515 465 488.36350694058103 0.5674329190390611 930 
6.76647740177152 5233.150277532551 463 462.3679066889792 0.5695332552403729 926 
7.017261904761905 5135.592468516194 448 502.32924957031173 0.5617507265222802 896 
6.911764705882352 5312.004117733486 464 458.1910964037042 0.5710806000667077 928 
7.1078431372549025 5146.42478423806 486 447.6077948932043 0.5834942122020716 972 
6.311711711711712 5231.682451753904 434 480.8572673443687 0.5403855098171948 868 
6.4511212511212515 5212.133989982219 443 467.93712591753945 0.5387134957009039 886 
6.982624564977506 5039.614851831086 476 460.8157365948704 0.5651187486711629 952 
6.6945689386865865 5222.529704961966 454 463.91554231239735 0.5595989294510891 908 
6.727569815805109 5311.038602019035 448 462.575446120985 0.5410766103693366 896 
7.113636363636364 5226.21856081811 479 450.87232411797584 0.5731426674059097 958 
7.386215092097444 5006.633627101977 475 468.03151372846304 0.5907330439344224 950 
7.517565735971808 5068.524848523481 485 459.44708078900067 0.5924395571420474 970 
7.8203381059168535 5004.297916984335 497 447.58826370907616 0.6043963733864074 994 
6.9600217864923755 5235.588920399763 472 479.6671212553832 0.5811435836516886 944 
7.044584500466853 5135.8446124999955 471 472.4330039312259 0.5862279097992489 942 
6.983333333333334 5277.174152211528 476 489.40179115408597 0.5746526493130668 952 
6.5723410576351755 5298.396201810518 443 500.8806214481625 0.5387840030000444 886 
7.120920868347338 5198.339356863857 466 464.58518936581044 0.569928370658936 932 
6.7402964461787995 5264.5244711522055 457 472.1853262390867 0.5545496817575901 914 
6.393097643097643 5361.42190975194 431 498.8984181312354 0.5342727246405357 862 
6.54367201426025 5294.151453389457 443 463.90501327549714 0.5357601219012716 886 
6.0980320333261515 5402.4771863328315 434 496.4726051756442 0.5241419609714618 868 
6.171471471471471 5371.916495772622 431 459.5633702725929 0.5340858519488085 862 
6.034627484627485 5364.216359592276 431 471.0452854654045 0.5229602005870106 862 
6.168300653594771 5250.346811312954 438 505.5195692204859 0.524483254839966 876 
5.937301587301587 5405.559886331674 412 493.6719899712398 0.5107584837453577 824 
6.569094304388422 5411.797134876531 461 448.7062759902361 0.5491801218425996 922 
6.082023199670258 5379.201705246896 434 461.07863459484815 0.5218399088844614 868 
6.02738416554206 5440.754967631832 420 529.1570219813461 0.5181887959527451 840 
6.318369453044376 5315.009505679676 437 455.5806762184738 0.5323378743066645 874 
6.920628896719978 5079.571167154991 465 455.07264937666514 0.5487617612619716 930 
7.1359418767506995 5125.780313258119 457 470.9357502792746 0.569848220383212 914 
6.762745098039216 5171.764922439525 462 436.6776817583764 0.5599963080290382 924 
6.325 5431.881683773402 450 500.20219237912994 0.5459037812776593 900 
6.879362311620376 5258.956029275167 458 504.55399934391625 0.5585352233390455 916 
6.4040805511393755 5257.247376639091 433 477.0379144835953 0.5302065140504026 866 
6.938172043010752 5122.4162392632925 464 438.06873240922465 0.5637747713812318 928 
