#TimeStamp;TripTime;Type
42;22;O
42;22;O
49;13;O
51;21;O
79;12;O
90;26;O
135;25;O
163;22;O
199;35;O
200;26;O
207;18;O
219;13;O
222;15;O
241;15;O
305;15;O
313;14;O
321;17;O
323;15;O
369;24;O
374;33;O
383;22;O
387;21;O
415;25;O
435;22;O
467;16;O
476;27;O
505;19;O
525;22;O
537;20;O
567;15;O
578;19;O
597;12;O
625;15;O
643;27;O
654;22;O
663;16;O
683;23;O
693;19;O
707;14;O
739;15;O
747;18;O
748;12;O
765;23;O
775;18;O
810;24;O
844;20;O
860;35;O
863;18;O
873;24;O
879;24;O
896;8;O
933;20;O
963;14;O
981;31;O
989;21;O
996;20;O
998;24;O
1027;25;O
1044;32;O
1071;18;O
1087;24;O
1088;20;O
1135;20;O
1138;26;O
1152;45;O
1155;24;O
1188;22;O
1217;27;O
1226;24;O
1232;33;O
1239;23;O
1247;16;O
1283;26;O
1307;19;O
1318;13;O
1325;24;O
1334;30;O
1356;21;O
1375;16;O
1389;20;O
1400;22;O
1426;21;O
1431;30;O
1451;18;O
1464;24;O
1475;21;O
1504;17;O
1506;13;O
1516;24;O
1525;18;O
1555;18;O
1570;20;O
1583;17;O
1600;24;O
1611;24;O
1634;18;O
1639;20;O
1648;23;O
1649;14;O
1676;22;O
1694;30;O
1729;25;O
1735;29;O
1769;22;O
1780;67;O
1786;40;O
