#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
51.46;2;51.46;51.46;-9634.78
55.31;2;55.31;55.31;-9660.78
59.31;1;59.31;59.31;-9344.77
59.31;2;59.31;7.8;-9944.54
60.62;0;60.62;60.62;-9240.84
63.75;1;63.75;63.75;-9604.52
63.75;2;63.75;12.25;-8904.75
64.72;0;64.72;13.21;-9960.22
68.38;1;68.38;12.83;-10786.36
68.84;0;68.84;8.18;-10305.04
72.18;2;72.18;16.64;-10025.72
72.81;1;72.81;13.18;-11973.23
73.27;0;73.27;8.19;-10318.26
76.64;2;76.64;17.01;-10039.84
77.6;0;77.6;8.47;-10666.21
81.02;2;81.02;17.02;-10245.8
82.11;0;82.11;8.56;-11270.94
85.48;2;85.48;13.06;-10343.17
86.7;0;86.7;8.73;-11534.25
89.27;2;89.27;12.51;-10382.83
90.84;0;90.84;8.45;-11547.14
93.69;2;93.69;12.51;-10644.74
98.09;2;98.09;12.49;-10990.87
99.62;0;17.23;12.81;-9973.31
100;1;100;100;-9312.28
102.04;2;102.04;12.4;-11039.93
103.83;0;103.83;12.6;-11678.31
104;1;104;104;-9528.3
106.29;2;106.29;12.44;-11178.67
115;0;115;115;-9274.84
119.54;0;119.54;15.54;-8713.09
120;1;120;21.87;-10208.26
121.79;2;121.79;121.79;-9689.49
123.8;0;123.8;8.38;-9949.3
124.42;1;124.42;24.31;-10956.74
127.88;0;23.88;12.47;-9777.9
128.77;1;128.77;24.49;-11991.95
132.09;0;31.98;12.27;-10597.32
136.34;0;136.34;12.47;-10680.33
140.74;0;140.74;12.81;-10710.34
141.51;2;141.51;35.17;-10908.15
144.84;0;58.03;12.49;-11333.94
145.35;1;145.35;145.35;-9488.68
149.01;0;33.59;12.33;-11742.26
149.73;1;149.73;81.3;-10201.42
153.71;0;59.86;12.87;-11856.26
153.76;2;17.09;16.92;-11104.96
157.89;0;59.76;13.01;-11944.83
157.94;1;157.94;17.05;-10332.07
162.18;1;162.18;16.67;-10886.23
166.81;1;166.81;16.89;-10988.96
177.73;0;177.73;177.73;-8916.12
186.04;0;186.04;8.26;-10272.53
190.5;0;190.5;12.73;-11708.15
208.78;2;208.78;208.78;-9610.17
209.81;1;209.81;136.96;-9571.91
213.23;2;213.23;110.96;-10412.6
213.98;1;92.15;89.23;-9834.97
217.19;2;217.19;217.19;-9621.03
221.89;1;221.89;59.47;-10912.7
225.69;2;225.69;71.77;-10539.21
229.57;0;229.57;71.63;-9893.65
229.69;2;229.69;20.79;-9097.47
233.97;1;164.84;25.07;-8563.98
233.97;2;76.03;25.07;-8906.86
238.57;1;148.93;28.6;-9997.31
238.57;2;238.57;25.26;-10410.12
242.81;1;242.81;28.79;-10637.32
242.81;2;164.84;25.34;-10765.04
247.32;1;195.82;25.18;-12217.22
247.32;2;183.32;21.43;-12993.85
249.83;0;249.83;23.94;-10255.66
251.74;2;25.85;21.77;-11247.95
257.47;0;257.47;257.47;-8761.75
270.38;1;270.38;103.52;-9683.57
278.78;1;197.59;31.41;-9302.66
278.82;2;278.82;278.82;-9547.38
282.94;1;206.18;12.23;-10024.85
287.23;1;78.33;16.51;-9403.84
290.97;2;184.63;43.6;-12351.48
291.32;1;77.29;12.5;-10791.67
295.26;2;73.12;24.54;-9713.21
295.36;1;295.36;12.14;-11010.71
299.3;2;121.53;20.07;-9760.33
299.55;1;299.55;12.27;-12033.07
303.22;2;51.44;11.95;-11515.95
307.22;2;307.22;11.9;-12108.98
316.01;1;316.01;72.98;-10756.28
324.39;0;324.39;324.39;-8922.63
334.94;0;334.94;181.18;-9687.27
338.08;2;338.08;338.08;-9416.44
338.86;0;59.63;14.09;-9614.8
342.37;2;342.37;103.75;-11436.51
342.9;0;72.18;7.91;-11510.04
358.55;2;358.55;23.56;-9667.25
363.2;2;363.2;24.88;-9693.17
367.25;2;294.82;24.81;-9844.64
371.55;2;371.55;12.66;-9920.86
375.99;2;375.99;12.68;-10162.48
382.44;2;382.44;382.44;-9311.13
390.44;2;390.44;82.99;-9552.91
394.44;2;394.44;142.66;-9504.27
395.9;1;395.9;395.9;-9083.53
397.74;0;397.74;397.74;-8502.11
398.49;2;398.49;26.69;-9606.54
401.65;0;401.65;7.05;-10040.95
402.67;2;402.67;26.46;-9788.52
403.97;1;116.7;21.46;-9278.56
406.02;0;406.02;8.17;-10048.81
406.76;2;351.21;24.24;-11122.1
408.02;1;408.02;12.04;-9919.07
410.06;0;324.47;8.04;-10165.76
412.02;1;77.03;7.97;-10442.65
414.11;0;354.49;8.05;-10223.2
416.16;1;342.61;8.08;-12028.47
417.94;0;417.94;7.82;-10253.35
422.58;0;422.58;8.42;-10300.77
426.66;0;371.11;8.46;-10421.84
430.8;1;430.8;430.8;-9027.99
430.92;0;430.92;8.29;-10592.81
435.52;0;435.52;8.65;-10813.66
438.88;1;438.88;20.26;-10509.5
440;0;440;8.71;-12372.02
443;1;20.38;12.13;-9126.74
444.24;2;444.24;444.24;-9386.27
446.84;0;446.84;446.84;-8647.02
447.04;1;44.33;8.12;-10835.99
451.09;1;451.09;8.04;-10920.17
455.13;1;10.76;8.04;-10478.82
456.64;2;278.87;58;-8817.59
459.05;0;407.55;16.01;-12215.3
459.1;1;241.63;7.96;-11223.09
460.84;2;460.84;53.71;-9669.69
463.23;1;463.23;8.05;-11288.31
465.2;2;465.2;25.07;-9901.06
467.45;1;12.27;8.23;-9128.02
469.47;2;243.58;25.1;-10027.5
471.47;1;12.25;8.2;-9913.42
473.59;2;473.59;16.74;-10057
475.36;1;359.94;7.71;-11428.23
477.66;2;477.66;16.61;-10118.36
479.75;1;232.38;8.06;-11664.57
481.47;2;331.55;16.23;-10155.23
485.72;1;340.21;190.18;-9580.25
485.72;2;485.72;16.07;-10159.21
489.93;1;489.93;489.93;-9195.51
489.93;2;489.93;16.24;-10211.01
494.09;2;402.86;16.35;-10210.2
498.09;1;498.09;16.31;-9675.16
498.2;2;259.59;16.42;-10379.84
502.09;1;20.31;16.02;-8286.22
502.66;2;312.05;16.6;-10642.97
507.17;2;207.58;17.06;-10653.32
511.44;2;451.82;17.29;-10823.32
516.14;2;516.14;17.57;-10894.95
516.19;0;516.19;76.05;-9611.53
520;2;520;17;-11041.16
520.58;0;520.58;520.58;-8698.03
524.2;2;361.78;16.79;-11124.36
528.75;0;281.38;17;-9737.38
532.66;2;294.05;289.63;-10375.31
533.21;0;533.21;16.98;-10771.36
536.71;2;279.01;133.99;-9586.11
537.42;0;65.73;16.77;-10833.64
541.71;0;82.62;12.64;-11038.81
544.83;2;105.91;24.6;-9311.56
546.37;0;426.55;12.88;-11570.64
547.92;1;131.71;68.13;-9038.85
550.54;0;320.57;12.93;-12172.41
552.09;1;256.55;235.87;-8445.64
552.92;2;552.92;23.85;-9976.21
556.51;1;556.51;256.92;-10278.07
556.92;2;218.6;24.17;-10121.31
557.93;0;557.93;367.31;-10647.7
561.05;2;81.26;24.25;-10162.15
564.97;1;27.36;20.09;-10974.97
565.05;2;565.05;20.17;-10435.14
568.97;1;105.7;20.64;-11180.2
569.14;2;32.34;16.13;-11151.6
569.81;0;569.81;12.89;-11107.17
573.06;1;39.57;20.56;-12613.11
573.18;2;87.11;16.13;-11561.03
574.09;0;131.04;16.04;-11186.83
577.05;2;577.05;15.96;-11610.44
580.6;1;580.6;82.45;-9812.83
585.04;1;281.63;168.83;-9137.17
589.13;2;14.99;14.88;-11343.88
593.13;2;12.48;12.06;-10057.13
600.84;2;135.59;84.65;-9068.96
601.12;1;330.4;23.85;-9854.14
605.54;1;503.26;24.89;-9873.66
607.58;0;607.58;61.16;-9589.64
613.09;2;43.96;12.02;-11120.39
617.13;2;96.9;16.05;-10514.33
620.12;0;336.89;14.54;-10415.82
620.97;2;130.86;7.84;-11392.55
624.44;0;470.68;16.6;-10762.01
628.59;0;285.51;8.31;-11067.1
633.05;0;354.23;8.54;-11220.6
635.68;1;635.68;62.5;-9722.19
640.08;1;535.81;401.47;-10127.6
652.27;1;507.39;46.69;-9121.54
656.27;1;406.3;22.92;-11696.09
660.26;0;595.18;402.57;-8486.8
664.05;2;194.41;139.56;-9639.34
668.65;2;103.6;95.42;-9549.28
668.69;0;309.8;16.37;-9368.99
672.77;0;215.93;12.39;-9693.66
673.59;1;464.68;104.45;-9355.92
676.72;2;676.72;16.34;-9679.38
676.89;0;676.89;8.12;-11745.44
680.71;2;119.62;16.45;-9988.19
681.31;0;41.05;8.49;-11922.65
684.88;2;217.24;16.19;-9986.99
693.85;1;33.47;21.04;-11040.54
697.52;2;15.87;15.63;-9749.62
698.15;1;186.39;24.52;-12031.63
704.57;2;704.57;704.57;-9100.52
706.03;0;706.03;362.96;-9522.9
710.66;0;37.84;29;-8916.06
714.62;0;81.27;16.93;-10502.66
718.82;0;54.55;12.55;-11176.7
724.7;1;408.48;84.45;-9353.83
733;1;338.4;18.18;-10640.01
737.41;1;286.28;12.6;-11140
742;1;37.31;8.75;-11729.61
750.19;0;750.19;750.19;-8176.26
754.46;0;754.46;39.64;-9287.25
756.67;1;756.67;756.67;-8661.85
759.53;2;214.65;61.85;-9001.07
760.77;1;628.43;18.69;-9271.83
762.54;0;762.54;12.3;-11310.73
763.86;2;215.53;194.68;-10256.48
765.03;1;278.96;10.5;-9372.59
766.95;0;220.53;16.71;-10338.86
768.28;2;265.28;11.51;-10054.54
769.29;1;769.29;12.51;-9636.79
772.74;2;152.46;12.92;-10319.44
773.46;1;365.38;12.65;-9671.26
777.16;2;183.81;13.26;-11148.37
778.05;1;233.17;12.81;-10037.82
781.39;2;386.78;13.06;-11453.61
782.11;1;386.13;12.5;-10232.09
786.37;0;786.37;67.51;-9888.83
786.37;1;786.37;12.71;-10633.28
789.14;2;789.14;84.45;-9054.38
790.13;1;316.44;12.03;-11038.12
794.47;1;367.6;12.21;-11193.77
797.14;2;46.9;19.93;-9404.23
798.91;1;185.77;12.48;-11236.69
802.85;1;169.5;12.38;-11858.47
805.3;2;72.05;23.67;-10344.05
807.17;1;375.88;12.66;-12091.94
809.33;2;84.51;22.9;-11657.05
820.88;1;684.04;318.68;-11837.24
825.33;1;204.1;22.25;-11106.59
837.15;1;39.84;16.21;-12060.47
841.45;1;59.19;20.51;-10358.32
846.12;1;38.87;20.75;-12579.92
861.78;2;380;268.42;-10123.88
872.44;1;67.09;65.18;-11201.3
875.48;0;461.32;242.13;-8826.09
876.9;1;114.12;35.17;-10044.08
882.26;2;349.51;20.15;-10239.29
886.68;2;262.17;24.57;-9702.6
887.23;0;477.12;336.39;-9814.21
890.99;2;218.17;8.6;-10359.61
895.52;2;287.69;8.71;-10876.17
895.65;0;895.65;22.84;-9657.78
899.98;2;493.92;8.75;-11226.87
900.23;0;498.21;24.71;-10067.6
903.94;2;235.17;8.29;-11306.45
904.82;0;904.82;17.23;-10346.78
905.87;1;96.47;59.7;-9665.16
910.59;2;250.21;229.75;-9757.79
914.31;1;308.73;37.29;-10669.52
914.64;2;362.14;293.41;-8676.44
918.61;1;115.54;14.47;-10657.83
918.65;2;220.44;14.51;-9130.37
920.42;0;920.42;920.42;-8418.9
922.84;1;149.19;16.69;-10789.79
922.89;2;216.62;16.73;-9795.87
924.24;0;924.24;157.25;-10763.76
926.73;1;132.22;12.14;-10874.25
926.98;2;229.29;16.2;-9808.58
930.78;1;68.67;12.12;-11473.88
931.02;2;357.84;16.2;-10152.68
935.14;2;378.23;16.28;-10756.19
939.32;2;386.32;16.39;-10815.4
943.38;1;228.56;70.56;-8678.29
972.46;0;972.46;51.86;-10136.66
991.33;2;991.33;185.98;-10955.92
995.59;2;995.59;692.18;-9790.77
998.84;0;998.84;659.8;-9158.76
1003.26;0;59.53;30.64;-9004.35
1007.68;0;238.07;11.81;-9292.36
1007.68;1;406.6;76.7;-9516.61
1012.04;0;120.81;12.79;-9707.28
1012.04;1;331.2;85.11;-9209.98
1016.23;0;1016.23;12.55;-10689.78
1016.23;1;1016.23;72.5;-9677.45
1019.36;2;450.18;79.88;-9474.18
1020.65;0;16.98;12.77;-9721.02
1020.65;1;263.88;16.98;-9293.19
1023.6;2;1023.6;92.2;-9287.43
1024.34;0;141.95;12.17;-11010.03
1024.34;1;269.81;16.46;-11536.09
1028.89;0;108.29;12.62;-11013.48
1032.94;0;1032.94;12.24;-11396.77
1037.1;0;106.13;12.36;-12042.64
1039.47;1;663.25;474.42;-8953.1
1041.18;0;16.44;12.24;-10604.6
1043.45;1;466.18;345.23;-9109.95
1045.4;0;20.66;12.31;-11148.7
1047.3;1;286.48;31.03;-9576.81
1049.41;0;16.32;11.94;-10939.9
1053.56;0;16.09;12.04;-11211.12
1057.65;0;16.13;12.09;-12714.74
1059.38;1;295.48;34.64;-11615.29
1063.62;1;163.19;26.14;-10246.11
1064.58;0;940.71;490.45;-9385.54
1067.62;1;161.47;28.1;-10713.7
1085.86;2;1085.86;150.42;-9240.2
1097.66;1;1097.66;968.49;-8974.45
1097.92;2;193.78;74.27;-9140.71
1102.05;1;683.85;42.4;-9394.99
1102.28;2;594.87;16.37;-10356.89
1106.22;1;549.17;42.52;-9570.99
1106.28;2;280.91;8.36;-10643.65
1110.62;1;360.38;12.7;-11452.67
1110.67;2;111.41;12.52;-10725.7
1115.06;1;557.02;17.13;-10326.68
1115.26;2;346.94;12.72;-11226.18
1119.31;2;16.77;12.64;-10900.04
1123.63;2;16.97;12.55;-11708.2
1127.99;2;629.83;12.48;-12079.48
1132.39;2;16.88;12.84;-11113.86
1136.69;2;17.14;12.98;-11752.22
1141.05;2;17.34;12.99;-11770.42
1146.08;0;782.77;686.99;-8093
1147.24;1;933.93;546.08;-9650.17
1163.24;0;1163.24;376.82;-10550.71
1168.29;2;1168.29;358.89;-10971.19
1171.59;0;1120.08;113.89;-9551.93
1176.1;0;1176.1;29.85;-9206.04
1176.3;2;736.17;12.84;-10370.07
1180;0;1180;16.54;-11442.55
1180.76;2;740.63;12.19;-11252.94
1198.01;1;989.11;82.9;-10540.44
1202.23;1;1202.23;91.56;-10017.9
1206.23;1;1206.23;58.6;-11361.18
1230.27;0;1230.27;176.62;-9237.57
1234.81;0;1234.81;310.16;-11516.54
1236.4;1;584.08;580.02;-9025.26
1241.06;1;1241.06;42.81;-10900.58
1241.18;2;1241.18;245.32;-8925.81
1245.26;2;1245.26;447.95;-9829.92
1247.26;0;351.61;16.87;-10222.44
1257.26;2;88.69;20.5;-8823.45
1258.09;0;1133.33;495.31;-9154.85
1261.09;2;1261.09;19.83;-9169.36
1265.66;2;392.84;20.36;-10508.68
1272.96;2;161.88;136.23;-11326.19
1281.16;2;82.91;19.68;-11804.33
1289.2;2;1289.2;16.07;-10747.36
1293.13;2;26.43;20.01;-10608.9
1294.17;1;1294.17;91.65;-8966.74
1298.85;1;1298.85;251.24;-9343.15
1303.24;1;782.59;66.48;-9576.24
1307.26;1;1234.41;66.08;-10630.05
1311.45;1;1311.45;18.15;-10732.39
1315.91;1;710.33;21.45;-11030.36
1317.61;0;1317.61;417.19;-8985.59
1328.66;2;191.93;62.76;-9663.47
1332.91;2;217.81;151.77;-9408.11
1338.8;1;1338.8;1338.8;-8324.18
1341.07;2;159.93;47.78;-10207.63
1345.59;2;182.13;18.43;-9471.33
1348.72;0;1348.72;1348.72;-7995.09
