#TimeStamp;TripTime;Type
50;18;O
57;19;O
58;19;O
69;16;O
72;31;O
88;38;O
142;16;O
174;28;O
199;12;O
201;19;O
221;22;O
248;24;O
291;34;O
304;24;O
326;24;O
335;22;O
389;31;O
390;19;O
416;15;O
458;22;O
463;13;O
478;25;O
495;24;O
514;21;O
548;25;O
555;19;O
611;27;O
621;18;O
637;29;O
653;13;O
659;14;O
666;15;O
723;29;O
746;21;O
752;30;O
771;18;O
790;18;O
798;17;O
855;18;O
869;21;O
883;31;O
893;17;O
905;30;O
920;13;O
958;31;O
970;21;O
975;20;O
986;32;O
999;21;O
1013;25;O
1045;20;O
1098;26;O
1101;21;O
1106;31;O
1127;25;O
1163;26;O
1168;26;O
1184;12;O
1206;15;O
1218;13;O
1219;11;O
1261;17;O
1264;20;O
1285;7;O
1287;14;O
1300;24;O
1308;20;O
1345;22;O
1358;20;O
1360;20;O
1403;29;O
1405;24;O
1424;30;O
1430;13;O
1435;22;O
1455;20;O
1513;28;O
1513;14;O
1529;13;O
1534;22;O
1542;19;O
1545;20;O
1584;22;O
1588;18;O
1596;14;O
1635;27;O
1663;34;O
1665;23;O
1666;65;O
1676;15;O
1688;19;O
1723;25;O
1740;17;O
1758;21;O
1760;14;O
1764;25;O
1799;36;O
