#TimeStamp;Bot;Pod;OutputStation
47.95;2;58;0
51.92;2;58;0
56.14;2;58;0
56.56;3;24;2
60.46;2;58;0
60.76;3;24;2
63.21;5;19;1
64.56;2;58;0
65.18;3;24;2
67.31;5;19;1
68.63;2;58;0
68.98;3;24;2
71.35;5;19;1
72.98;2;58;0
73.31;3;24;2
75.51;5;19;1
77.31;2;58;0
77.31;3;24;2
79.53;5;19;1
81.44;3;24;2
81.51;2;58;0
85.51;3;24;2
85.58;2;58;0
87.62;0;57;1
89.58;3;24;2
89.69;2;58;0
91.71;0;57;1
93.69;3;24;2
93.74;2;58;0
95.73;0;57;1
97.76;3;24;2
97.8;2;58;0
101.8;2;58;0
101.8;3;24;2
106.22;2;58;0
106.22;3;24;2
110.66;3;24;2
113.7;4;17;0
115.08;3;24;2
117.75;4;17;0
119.42;3;24;2
121.54;4;17;0
125.81;1;38;2
130.22;1;38;2
134.64;1;38;2
138.68;1;38;2
142.71;1;38;2
146.76;1;38;2
150.3;5;14;1
150.8;1;38;2
154.39;5;14;1
158.77;5;14;1
162.92;5;14;1
166.97;5;14;1
171.39;5;14;1
175.81;5;14;1
180.23;5;14;1
180.53;4;49;0
184.44;5;14;1
184.7;4;49;0
188.7;5;14;1
189.12;4;49;0
192.95;5;14;1
193.87;3;13;2
196.42;2;11;0
197.37;5;14;1
197.91;3;13;2
200.49;2;11;0
201.42;5;14;1
202.33;3;13;2
204.57;2;11;0
205.66;5;14;1
206.21;3;13;2
208.57;2;11;0
210.57;3;13;2
212.33;2;11;0
212.91;0;48;1
214.33;3;13;2
216.61;2;11;0
217.2;0;48;1
218.61;3;13;2
220.66;2;11;0
221.24;0;48;1
224.37;2;11;0
225.12;0;48;1
225.28;1;50;2
229.28;0;48;1
229.33;1;50;2
233.33;0;48;1
233.37;1;50;2
237.42;1;50;2
241.28;1;50;2
245.49;1;50;2
247.19;4;47;0
249.91;1;50;2
251.24;4;47;0
254.36;1;50;2
255.66;4;47;0
258.29;5;59;1
260;4;47;0
262.44;5;59;1
264.07;4;47;0
266.54;5;59;1
268.51;4;47;0
270.7;5;59;1
272.7;4;47;0
274.63;5;59;1
276.38;4;47;0
278.74;5;59;1
282.8;5;59;1
284.18;3;43;2
287.05;5;59;1
288.52;3;43;2
288.56;2;48;0
291.21;5;59;1
292.56;3;43;2
295.27;5;59;1
296.76;3;43;2
299.22;5;59;1
300.88;3;43;2
303.22;5;59;1
304.98;3;43;2
309.19;3;43;2
310.61;0;12;1
313.6;3;43;2
326.93;1;4;2
331.28;1;4;2
335.59;1;4;2
339.69;1;4;2
343.49;1;4;2
347.45;1;4;2
351.73;1;4;2
356.15;1;4;2
358.62;4;30;0
361.36;5;51;1
362.69;4;30;0
365.7;5;51;1
367.11;4;30;0
369.75;5;51;1
371.27;4;30;0
373.83;5;51;1
375.69;4;30;0
377.66;5;51;1
380.04;4;30;0
384.37;4;30;0
385;0;9;1
388.39;4;30;0
389.04;0;9;1
392.08;4;30;0
393.08;0;9;1
393.97;3;32;2
396.14;4;30;0
396.76;0;9;1
398.09;3;32;2
401.13;0;9;1
402.48;3;32;2
403.32;2;28;0
405.57;0;9;1
406.88;3;32;2
407.55;2;28;0
409.99;0;9;1
410.92;3;32;2
411.6;2;28;0
414.08;0;9;1
415.2;3;32;2
415.64;2;28;0
418.2;0;9;1
419.69;2;28;0
422.5;0;9;1
423.73;2;28;0
426.54;0;9;1
427.71;2;28;0
431.78;2;28;0
433.65;1;47;2
435.84;2;28;0
437.68;1;47;2
