#TimeStamp;TripTime;Type
41;25;O
46;30;O
51;27;O
56;23;O
66;13;O
69;23;O
143;20;O
156;21;O
174;21;O
175;19;O
188;22;O
210;18;O
240;12;O
251;10;O
277;18;O
282;14;O
290;18;O
320;23;O
352;16;O
355;12;O
370;30;O
377;28;O
387;21;O
427;19;O
450;23;O
472;24;O
482;25;O
486;18;O
522;21;O
538;25;O
580;20;O
582;25;O
611;28;O
624;24;O
639;31;O
641;17;O
652;22;O
667;18;O
736;29;O
762;14;O
764;18;O
782;14;O
785;25;O
803;23;O
808;13;O
861;15;O
879;21;O
896;20;O
899;17;O
901;28;O
915;18;O
948;24;O
974;18;O
985;20;O
1011;25;O
1015;20;O
1019;32;O
1029;22;O
1058;29;O
1107;17;O
1123;15;O
1134;21;O
1141;29;O
1144;11;O
1156;33;O
1186;17;O
1215;16;O
1228;32;O
1228;14;O
1249;14;O
1266;22;O
1291;23;O
1292;21;O
1298;22;O
1349;29;O
1350;27;O
1367;13;O
1372;28;O
1392;26;O
1419;7;O
1427;21;O
1438;28;O
1439;7;O
1448;15;O
1489;14;O
1506;19;O
1521;16;O
1535;23;O
1547;14;O
1569;22;O
1587;20;O
1637;29;O
1645;15;O
1654;71;O
1696;21;O
1700;19;O
1708;22;O
1726;13;O
1729;19;O
1751;10;O
1785;15;O
1787;29;O
